Product,Category,Date,Customer,SoldLast6m,MinimumBeforeReorder,ReorderQuantity,Unit
Hedges CMS Red Blend 750ml,Red New World,15-Mar-2022,Oak Hill,2.0,2.0,12.0,12.99
Hedges CMS Red Blend 750ml,Red New World,09-Mar-2022,Airport,1.0,2.0,12.0,17.99
Hedges CMS Red Blend 750ml,Red New World,04-Mar-2022,Airport,1.0,2.0,12.0,17.99
Hedges CMS Red Blend 750ml,Red New World,19-Feb-2022,Airport,1.0,2.0,12.0,17.99
Hedges CMS Red Blend 750ml,Red New World,07-Feb-2022,Airport,1.0,2.0,12.0,17.99
Hedges CMS Red Blend 750ml,Red New World,13-Jan-2022,Airport,1.0,2.0,12.0,17.99
Hedges CMS Red Blend 750ml,Red New World,22-Dec-2021,Airport,1.0,2.0,12.0,17.99
Hedges CMS Red Blend 750ml,Red New World,17-Dec-2021,Airport,1.0,2.0,12.0,17.99
Hedges CMS Red Blend 750ml,Red New World,29-Nov-2021,Airport,1.0,2.0,12.0,17.99
Hedges CMS Red Blend 750ml,Red New World,27-Nov-2021,Airport,1.0,2.0,12.0,17.99
Hedges CMS Red Blend 750ml,Red New World,26-Nov-2021,Airport,1.0,2.0,12.0,17.99
Hedges CMS Red Blend 750ml,Red New World,04-Nov-2021,Airport,1.0,2.0,12.0,17.99
Hedges CMS Red Blend 750ml,Red New World,29-Oct-2021,Airport,1.0,2.0,12.0,17.99
Hedges CMS Red Blend 750ml,Red New World,25-Oct-2021,Airport,1.0,2.0,12.0,17.99
Hedges CMS Red Blend 750ml,Red New World,17-Mar-2022,Pleasant Valley,1.0,2.0,12.0,12.99
Hedges CMS Red Blend 750ml,Red New World,15-Mar-2022,Pleasant Valley,1.0,2.0,12.0,12.99
Hedges CMS Red Blend 750ml,Red New World,12-Mar-2022,Pleasant Valley,1.0,2.0,12.0,17.99
Hedges CMS Red Blend 750ml,Red New World,08-Mar-2022,Pleasant Valley,1.0,2.0,12.0,17.99
Hedges CMS Red Blend 750ml,Red New World,25-Feb-2022,Pleasant Valley,2.0,2.0,12.0,17.99
Hedges CMS Red Blend 750ml,Red New World,16-Feb-2022,Pleasant Valley,1.0,2.0,12.0,17.99
Hedges CMS Red Blend 750ml,Red New World,15-Feb-2022,Pleasant Valley,1.0,2.0,12.0,17.99
Hedges CMS Red Blend 750ml,Red New World,14-Feb-2022,Pleasant Valley,1.0,2.0,12.0,17.99
Hedges CMS Red Blend 750ml,Red New World,12-Feb-2022,Pleasant Valley,2.0,2.0,12.0,17.99
Hedges CMS Red Blend 750ml,Red New World,23-Oct-2021,Pleasant Valley,1.0,2.0,12.0,17.99
Hedges CMS Red Blend 750ml,Red New World,26-Jan-2022,Pleasant Valley,1.0,2.0,12.0,17.99
Hedges CMS Red Blend 750ml,Red New World,02-Feb-2022,Pleasant Valley,2.0,2.0,12.0,17.99
Hedges CMS Red Blend 750ml,Red New World,08-Feb-2022,Pleasant Valley,1.0,2.0,12.0,17.99
Houchart Cotes De Provence Rose 750ml,Rose,11-Feb-2022,Oak Hill,1.0,,,9.99
Houchart Cotes De Provence Rose 750ml,Rose,07-Jan-2022,Oak Hill,1.0,,,9.99
Hubert Meyer Cremant Brut 750ml,Bubbles,15-Nov-2021,Pleasant Valley,1.0,2.0,12.0,18.99
Hubert Meyer Cremant Brut 750ml,Bubbles,01-Mar-2022,Oak Hill,1.0,2.0,12.0,18.99
Hubert Meyer Cremant Brut 750ml,Bubbles,12-Mar-2022,Oak Hill,3.0,2.0,12.0,18.99
Hubert Meyer Cremant Brut 750ml,Bubbles,29-Oct-2021,Airport,1.0,2.0,12.0,18.99
Hubert Meyer Cremant Brut 750ml,Bubbles,01-Nov-2021,Airport,1.0,2.0,12.0,18.99
Hubert Meyer Cremant Brut 750ml,Bubbles,12-Nov-2021,Airport,1.0,2.0,12.0,18.99
Hubert Meyer Cremant Brut 750ml,Bubbles,18-Nov-2021,Airport,2.0,2.0,12.0,18.99
Hubert Meyer Cremant Brut 750ml,Bubbles,24-Nov-2021,Airport,3.0,2.0,12.0,18.99
Hubert Meyer Cremant Brut 750ml,Bubbles,26-Nov-2021,Airport,1.0,2.0,12.0,18.99
Hubert Meyer Cremant Brut 750ml,Bubbles,01-Dec-2021,Airport,1.0,2.0,12.0,18.99
Hubert Meyer Cremant Brut 750ml,Bubbles,04-Dec-2021,Airport,1.0,2.0,12.0,18.99
Hubert Meyer Cremant Brut 750ml,Bubbles,07-Dec-2021,Airport,1.0,2.0,12.0,18.99
Hubert Meyer Cremant Brut 750ml,Bubbles,23-Dec-2021,Airport,4.0,2.0,12.0,18.99
Hubert Meyer Cremant Brut 750ml,Bubbles,24-Dec-2021,Airport,3.0,2.0,12.0,18.99
Hubert Meyer Cremant Brut 750ml,Bubbles,27-Dec-2021,Airport,2.0,2.0,12.0,18.99
Hubert Meyer Cremant Brut 750ml,Bubbles,30-Dec-2021,Airport,1.0,2.0,12.0,18.99
Hubert Meyer Cremant Brut 750ml,Bubbles,31-Dec-2021,Airport,2.0,2.0,12.0,18.99
Hubert Meyer Cremant Brut 750ml,Bubbles,25-Jan-2022,Airport,1.0,2.0,12.0,18.99
Hubert Meyer Cremant Brut 750ml,Bubbles,31-Jan-2022,Airport,1.0,2.0,12.0,18.99
Hubert Meyer Cremant Brut 750ml,Bubbles,04-Feb-2022,Airport,1.0,2.0,12.0,18.99
Hubert Meyer Cremant Brut 750ml,Bubbles,07-Feb-2022,Airport,1.0,2.0,12.0,18.99
Hubert Meyer Cremant Brut 750ml,Bubbles,11-Feb-2022,Airport,1.0,2.0,12.0,18.99
Hubert Meyer Cremant Brut 750ml,Bubbles,12-Feb-2022,Airport,2.0,2.0,12.0,18.99
Hubert Meyer Cremant Brut 750ml,Bubbles,14-Feb-2022,Airport,2.0,2.0,12.0,18.99
Hubert Meyer Cremant Brut 750ml,Bubbles,26-Feb-2022,Airport,1.0,2.0,12.0,18.99
Hubert Meyer Cremant Brut 750ml,Bubbles,04-Mar-2022,Airport,1.0,2.0,12.0,18.99
Hubert Meyer Cremant Brut 750ml,Bubbles,09-Mar-2022,Airport,1.0,2.0,12.0,18.99
Hubert Meyer Cremant Brut 750ml,Bubbles,11-Feb-2022,Oak Hill,1.0,2.0,12.0,18.99
Hubert Meyer Cremant Brut 750ml,Bubbles,05-Feb-2022,Oak Hill,1.0,2.0,12.0,18.99
Hubert Meyer Cremant Brut 750ml,Bubbles,15-Dec-2021,Oak Hill,1.0,2.0,12.0,18.99
Hubert Meyer Cremant Brut 750ml,Bubbles,12-Nov-2021,Pleasant Valley,1.0,2.0,12.0,18.99
Hubert Meyer Cremant Brut 750ml,Bubbles,27-Oct-2021,Pleasant Valley,1.0,2.0,12.0,18.99
Hubert Meyer Cremant Brut 750ml,Bubbles,21-Oct-2021,Pleasant Valley,2.0,2.0,12.0,18.99
Hubert Meyer Cremant Brut 750ml,Bubbles,18-Oct-2021,Pleasant Valley,1.0,2.0,12.0,18.99
Hubert Meyer Cremant Brut 750ml,Bubbles,17-Nov-2021,Pleasant Valley,1.0,2.0,12.0,18.99
Hubert Meyer Cremant Brut 750ml,Bubbles,24-Nov-2021,Pleasant Valley,1.0,2.0,12.0,18.99
Hubert Meyer Cremant Brut 750ml,Bubbles,27-Nov-2021,Pleasant Valley,1.0,2.0,12.0,18.99
Hubert Meyer Cremant Brut 750ml,Bubbles,03-Dec-2021,Pleasant Valley,1.0,2.0,12.0,18.99
Hubert Meyer Cremant Brut 750ml,Bubbles,04-Dec-2021,Pleasant Valley,1.0,2.0,12.0,18.99
Hubert Meyer Cremant Brut 750ml,Bubbles,10-Dec-2021,Pleasant Valley,1.0,2.0,12.0,18.99
Hubert Meyer Cremant Brut 750ml,Bubbles,11-Dec-2021,Pleasant Valley,1.0,2.0,12.0,18.99
Hubert Meyer Cremant Brut 750ml,Bubbles,30-Dec-2021,Pleasant Valley,1.0,2.0,12.0,18.99
Hubert Meyer Cremant Brut 750ml,Bubbles,31-Dec-2021,Pleasant Valley,13.0,2.0,12.0,18.990000000000002
Hubert Meyer Cremant Brut 750ml,Bubbles,06-Jan-2022,Pleasant Valley,2.0,2.0,12.0,18.99
Hubert Meyer Cremant Brut 750ml,Bubbles,21-Jan-2022,Pleasant Valley,2.0,2.0,12.0,18.99
Hubert Meyer Cremant Brut 750ml,Bubbles,22-Jan-2022,Pleasant Valley,1.0,2.0,12.0,18.99
Hubert Meyer Cremant Brut 750ml,Bubbles,27-Jan-2022,Pleasant Valley,1.0,2.0,12.0,18.99
Hubert Meyer Cremant Brut 750ml,Bubbles,03-Feb-2022,Pleasant Valley,1.0,2.0,12.0,18.99
Hubert Meyer Cremant Brut 750ml,Bubbles,05-Feb-2022,Pleasant Valley,1.0,2.0,12.0,18.99
Hubert Meyer Cremant Brut 750ml,Bubbles,11-Feb-2022,Pleasant Valley,1.0,2.0,12.0,18.99
Hubert Meyer Cremant Brut 750ml,Bubbles,12-Feb-2022,Pleasant Valley,1.0,2.0,12.0,18.99
Hubert Meyer Cremant Brut 750ml,Bubbles,19-Feb-2022,Pleasant Valley,1.0,2.0,12.0,18.99
Hubert Meyer Cremant Brut 750ml,Bubbles,02-Mar-2022,Pleasant Valley,1.0,2.0,12.0,18.99
Hubert Meyer Cremant Brut 750ml,Bubbles,05-Mar-2022,Pleasant Valley,1.0,2.0,12.0,18.99
Hubert Meyer Cremant Brut 750ml,Bubbles,20-Oct-2021,Oak Hill,1.0,2.0,12.0,18.99
Hubert Meyer Cremant Brut 750ml,Bubbles,23-Oct-2021,Oak Hill,1.0,2.0,12.0,18.99
Hubert Meyer Cremant Brut 750ml,Bubbles,05-Nov-2021,Oak Hill,1.0,2.0,12.0,18.99
Hubert Meyer Cremant Brut 750ml,Bubbles,06-Nov-2021,Oak Hill,1.0,2.0,12.0,18.99
Hubert Meyer Cremant Brut 750ml,Bubbles,29-Dec-2021,Oak Hill,1.0,2.0,12.0,18.99
Hubert Meyer Cremant Brut 750ml,Bubbles,05-Nov-2021,Pleasant Valley,1.0,2.0,12.0,18.99
Hubert Meyer Cremant Rose 750ml,Bubbles,29-Oct-2021,Airport,1.0,2.0,12.0,18.99
Hubert Meyer Cremant Rose 750ml,Bubbles,15-Jan-2022,Oak Hill,1.0,2.0,12.0,18.99
Hubert Meyer Cremant Rose 750ml,Bubbles,11-Dec-2021,Airport,1.0,2.0,12.0,18.99
Hubert Meyer Cremant Rose 750ml,Bubbles,31-Dec-2021,Oak Hill,2.0,2.0,12.0,18.99
Hubert Meyer Cremant Rose 750ml,Bubbles,24-Dec-2021,Oak Hill,1.0,2.0,12.0,18.99
Hubert Meyer Cremant Rose 750ml,Bubbles,17-Dec-2021,Oak Hill,1.0,2.0,12.0,18.99
Hubert Meyer Cremant Rose 750ml,Bubbles,11-Dec-2021,Oak Hill,1.0,2.0,12.0,18.99
Hubert Meyer Cremant Rose 750ml,Bubbles,06-Nov-2021,Oak Hill,1.0,2.0,12.0,18.99
Hubert Meyer Cremant Rose 750ml,Bubbles,12-Mar-2022,Airport,1.0,2.0,12.0,18.99
Hubert Meyer Cremant Rose 750ml,Bubbles,04-Mar-2022,Airport,2.0,2.0,12.0,18.99
Hubert Meyer Cremant Rose 750ml,Bubbles,26-Feb-2022,Airport,2.0,2.0,12.0,18.99
Hubert Meyer Cremant Rose 750ml,Bubbles,18-Feb-2022,Airport,2.0,2.0,12.0,18.99
Hubert Meyer Cremant Rose 750ml,Bubbles,16-Feb-2022,Airport,1.0,2.0,12.0,18.99
Hubert Meyer Cremant Rose 750ml,Bubbles,15-Feb-2022,Airport,1.0,2.0,12.0,18.99
Hubert Meyer Cremant Rose 750ml,Bubbles,10-Feb-2022,Airport,2.0,2.0,12.0,18.99
Hubert Meyer Cremant Rose 750ml,Bubbles,08-Feb-2022,Airport,1.0,2.0,12.0,18.99
Hubert Meyer Cremant Rose 750ml,Bubbles,02-Feb-2022,Airport,2.0,2.0,12.0,18.99
Hubert Meyer Cremant Rose 750ml,Bubbles,01-Feb-2022,Airport,1.0,2.0,12.0,18.99
Hubert Meyer Cremant Rose 750ml,Bubbles,31-Jan-2022,Airport,1.0,2.0,12.0,18.99
Hubert Meyer Cremant Rose 750ml,Bubbles,16-Dec-2021,Airport,1.0,2.0,12.0,18.99
Hubert Meyer Cremant Rose 750ml,Bubbles,17-Dec-2021,Airport,2.0,2.0,12.0,18.99
Hubert Meyer Cremant Rose 750ml,Bubbles,18-Dec-2021,Airport,1.0,2.0,12.0,18.99
Hubert Meyer Cremant Rose 750ml,Bubbles,24-Dec-2021,Airport,1.0,2.0,12.0,18.99
Hubert Meyer Cremant Rose 750ml,Bubbles,27-Dec-2021,Airport,1.0,2.0,12.0,18.99
Hubert Meyer Cremant Rose 750ml,Bubbles,28-Dec-2021,Airport,1.0,2.0,12.0,18.99
Hubert Meyer Cremant Rose 750ml,Bubbles,04-Dec-2021,Airport,1.0,2.0,12.0,18.99
Hubert Meyer Cremant Rose 750ml,Bubbles,31-Dec-2021,Airport,6.0,2.0,12.0,18.99
Hubert Meyer Cremant Rose 750ml,Bubbles,08-Jan-2022,Airport,1.0,2.0,12.0,18.99
Hubert Meyer Cremant Rose 750ml,Bubbles,17-Jan-2022,Airport,1.0,2.0,12.0,18.99
Hubert Meyer Cremant Rose 750ml,Bubbles,21-Jan-2022,Airport,1.0,2.0,12.0,18.99
Hubert Meyer Cremant Rose 750ml,Bubbles,22-Jan-2022,Airport,2.0,2.0,12.0,18.99
Hubert Meyer Cremant Rose 750ml,Bubbles,28-Jan-2022,Airport,1.0,2.0,12.0,18.99
Hubert Meyer Cremant Rose 750ml,Bubbles,29-Jan-2022,Airport,1.0,2.0,12.0,18.99
Hubert Meyer Cremant Rose 750ml,Bubbles,07-Jan-2022,Airport,1.0,2.0,12.0,18.99
Hubert Meyer Cremant Rose 750ml,Bubbles,03-Dec-2021,Airport,1.0,2.0,12.0,18.99
Hubert Meyer Cremant Rose 750ml,Bubbles,05-Feb-2022,Oak Hill,2.0,2.0,12.0,18.99
Hubert Meyer Cremant Rose 750ml,Bubbles,24-Nov-2021,Airport,1.0,2.0,12.0,18.99
Hubert Meyer Cremant Rose 750ml,Bubbles,23-Nov-2021,Airport,1.0,2.0,12.0,18.99
Hubert Meyer Cremant Rose 750ml,Bubbles,02-Feb-2022,Pleasant Valley,1.0,2.0,12.0,18.99
Hubert Meyer Cremant Rose 750ml,Bubbles,19-Jan-2022,Pleasant Valley,1.0,2.0,12.0,18.99
Hubert Meyer Cremant Rose 750ml,Bubbles,12-Jan-2022,Pleasant Valley,1.0,2.0,12.0,18.99
Hubert Meyer Cremant Rose 750ml,Bubbles,08-Jan-2022,Pleasant Valley,1.0,2.0,12.0,18.99
Hubert Meyer Cremant Rose 750ml,Bubbles,05-Jan-2022,Pleasant Valley,1.0,2.0,12.0,18.99
Hubert Meyer Cremant Rose 750ml,Bubbles,31-Dec-2021,Pleasant Valley,2.0,2.0,12.0,18.99
Hubert Meyer Cremant Rose 750ml,Bubbles,18-Dec-2021,Pleasant Valley,1.0,2.0,12.0,18.99
Hubert Meyer Cremant Rose 750ml,Bubbles,12-Nov-2021,Pleasant Valley,1.0,2.0,12.0,18.99
Hubert Meyer Cremant Rose 750ml,Bubbles,05-Nov-2021,Pleasant Valley,2.0,2.0,12.0,18.99
Hubert Meyer Cremant Rose 750ml,Bubbles,28-Oct-2021,Pleasant Valley,1.0,2.0,12.0,18.99
Hubert Meyer Cremant Rose 750ml,Bubbles,20-Oct-2021,Pleasant Valley,1.0,2.0,12.0,18.99
Hubert Meyer Cremant Rose 750ml,Bubbles,29-Nov-2021,Airport,1.0,2.0,12.0,18.99
Hubert Meyer Cremant Rose 750ml,Bubbles,04-Mar-2022,Oak Hill,1.0,2.0,12.0,18.99
Hubert Meyer Cremant Rose 750ml,Bubbles,03-Feb-2022,Pleasant Valley,1.0,2.0,12.0,18.99
Hubert Meyer Cremant Rose 750ml,Bubbles,23-Oct-2021,Airport,1.0,2.0,12.0,18.99
Husch Vineyards Chenin Blanc 750ml,White,07-Dec-2021,Pleasant Valley,1.0,,,17.99
Husch Vineyards Chenin Blanc 750ml,White,23-Oct-2021,Pleasant Valley,2.0,,,17.99
Husch Vineyards Chenin Blanc 750ml,White,20-Nov-2021,Pleasant Valley,1.0,,,17.99
Husch Vineyards Chenin Blanc 750ml,White,24-Nov-2021,Oak Hill,1.0,,,17.99
Husch Vineyards Chenin Blanc 750ml,White,17-Nov-2021,Oak Hill,1.0,,,17.99
Husch Vineyards Chenin Blanc 750ml,White,24-Nov-2021,Pleasant Valley,1.0,,,17.99
Il Folicello Bianco Pet Nat 750ml,Bubbles,21-Dec-2021,Pleasant Valley,2.0,2.0,6.0,19.99
Il Folicello Bianco Pet Nat 750ml,Bubbles,24-Nov-2021,Pleasant Valley,1.0,2.0,6.0,19.99
Il Folicello Bianco Pet Nat 750ml,Bubbles,11-Mar-2022,Pleasant Valley,1.0,2.0,6.0,19.99
Il Folicello Bianco Pet Nat 750ml,Bubbles,03-Feb-2022,Pleasant Valley,1.0,2.0,6.0,19.99
Il Folicello Bianco Pet Nat 750ml,Bubbles,01-Feb-2022,Pleasant Valley,1.0,2.0,6.0,19.99
Il Folicello Bianco Pet Nat 750ml,Bubbles,31-Jan-2022,Pleasant Valley,2.0,2.0,6.0,19.99
Il Folicello Bianco Pet Nat 750ml,Bubbles,17-Jan-2022,Pleasant Valley,2.0,2.0,6.0,19.99
Il Folicello Bianco Pet Nat 750ml,Bubbles,31-Dec-2021,Pleasant Valley,1.0,2.0,6.0,19.99
Il Folicello Bianco Pet Nat 750ml,Bubbles,30-Oct-2021,Pleasant Valley,1.0,2.0,6.0,19.99
Il Folicello Bianco Pet Nat 750ml,Bubbles,20-Dec-2021,Pleasant Valley,1.0,2.0,6.0,19.99
Il Folicello Bianco Pet Nat 750ml,Bubbles,14-Feb-2022,Pleasant Valley,1.0,2.0,6.0,19.99
Il Folicello Bianco Pet Nat 750ml,Bubbles,30-Nov-2021,Pleasant Valley,1.0,2.0,6.0,19.99
Il Vescovado Chianti 750ml,Red Old World,13-Nov-2021,Airport,1.0,3.0,12.0,12.99
Il Vescovado Chianti 750ml,Red Old World,21-Dec-2021,Airport,1.0,3.0,12.0,12.99
Il Vescovado Chianti 750ml,Red Old World,20-Dec-2021,Airport,1.0,3.0,12.0,12.99
Il Vescovado Chianti 750ml,Red Old World,15-Dec-2021,Airport,1.0,3.0,12.0,12.99
Il Vescovado Chianti 750ml,Red Old World,10-Dec-2021,Airport,1.0,3.0,12.0,12.99
Il Vescovado Chianti 750ml,Red Old World,02-Dec-2021,Airport,1.0,3.0,12.0,12.99
Il Vescovado Chianti 750ml,Red Old World,06-Nov-2021,Airport,1.0,3.0,12.0,12.99
Il Vescovado Chianti 750ml,Red Old World,27-Nov-2021,Airport,1.0,3.0,12.0,12.99
Il Vescovado Chianti 750ml,Red Old World,24-Nov-2021,Airport,2.0,3.0,12.0,12.99
Il Vescovado Chianti 750ml,Red Old World,22-Oct-2021,Airport,1.0,3.0,12.0,12.99
Il Vescovado Chianti 750ml,Red Old World,21-Oct-2021,Airport,1.0,3.0,12.0,12.99
Il Vescovado Chianti 750ml,Red Old World,16-Nov-2021,Airport,1.0,3.0,12.0,12.99
Il Vescovado Chianti 750ml,Red Old World,10-Jan-2022,Airport,1.0,3.0,12.0,12.99
Il Vescovado Chianti 750ml,Red Old World,26-Feb-2022,Pleasant Valley,1.0,2.0,12.0,12.99
Il Vescovado Chianti 750ml,Red Old World,04-Jan-2022,Airport,1.0,3.0,12.0,12.99
Il Vescovado Chianti 750ml,Red Old World,19-Jan-2022,Airport,1.0,3.0,12.0,12.99
Il Vescovado Chianti 750ml,Red Old World,21-Jan-2022,Airport,2.0,3.0,12.0,12.99
Il Vescovado Chianti 750ml,Red Old World,28-Jan-2022,Airport,1.0,3.0,12.0,12.99
Il Vescovado Chianti 750ml,Red Old World,22-Feb-2022,Airport,1.0,3.0,12.0,12.99
Il Vescovado Chianti 750ml,Red Old World,26-Feb-2022,Airport,1.0,3.0,12.0,12.99
Il Vescovado Chianti 750ml,Red Old World,05-Mar-2022,Airport,1.0,3.0,12.0,12.99
Il Vescovado Chianti 750ml,Red Old World,08-Mar-2022,Airport,1.0,3.0,12.0,12.99
Il Vescovado Chianti 750ml,Red Old World,11-Mar-2022,Airport,1.0,3.0,12.0,12.99
Il Vescovado Chianti 750ml,Red Old World,29-Oct-2021,Oak Hill,2.0,3.0,12.0,12.99
Il Vescovado Chianti 750ml,Red Old World,01-Nov-2021,Oak Hill,1.0,3.0,12.0,12.99
Il Vescovado Chianti 750ml,Red Old World,03-Nov-2021,Oak Hill,1.0,3.0,12.0,12.99
Il Vescovado Chianti 750ml,Red Old World,19-Nov-2021,Oak Hill,2.0,3.0,12.0,12.99
Il Vescovado Chianti 750ml,Red Old World,22-Nov-2021,Oak Hill,1.0,3.0,12.0,12.99
Il Vescovado Chianti 750ml,Red Old World,30-Nov-2021,Oak Hill,1.0,3.0,12.0,12.99
Il Vescovado Chianti 750ml,Red Old World,20-Dec-2021,Oak Hill,1.0,3.0,12.0,12.99
Il Vescovado Chianti 750ml,Red Old World,11-Feb-2022,Oak Hill,1.0,3.0,12.0,12.99
Il Vescovado Chianti 750ml,Red Old World,02-Feb-2022,Pleasant Valley,1.0,2.0,12.0,12.99
Il Vescovado Chianti 750ml,Red Old World,20-Jan-2022,Pleasant Valley,1.0,2.0,12.0,12.99
Il Vescovado Chianti 750ml,Red Old World,04-Jan-2022,Pleasant Valley,1.0,2.0,12.0,12.99
Il Vescovado Chianti 750ml,Red Old World,27-Dec-2021,Pleasant Valley,1.0,2.0,12.0,12.99
Il Vescovado Chianti 750ml,Red Old World,23-Dec-2021,Pleasant Valley,1.0,2.0,12.0,12.99
Il Vescovado Chianti 750ml,Red Old World,23-Dec-2021,Airport,2.0,3.0,12.0,12.99
Il Vescovado Chianti 750ml,Red Old World,27-Nov-2021,Pleasant Valley,1.0,2.0,12.0,12.99
Il Vescovado Chianti 750ml,Red Old World,30-Dec-2021,Airport,1.0,3.0,12.0,12.99
Il Vescovado Chianti 750ml,Red Old World,11-Nov-2021,Pleasant Valley,1.0,2.0,12.0,12.99
Il Vescovado Chianti 750ml,Red Old World,06-Nov-2021,Pleasant Valley,1.0,2.0,12.0,12.99
Il Vescovado Chianti 750ml,Red Old World,05-Mar-2022,Oak Hill,1.0,3.0,12.0,12.99
Il Vescovado Chianti 750ml,Red Old World,26-Feb-2022,Oak Hill,1.0,3.0,12.0,12.99
Il Vescovado Chianti 750ml,Red Old World,25-Feb-2022,Oak Hill,1.0,3.0,12.0,12.99
Il Vescovado Chianti 750ml,Red Old World,18-Nov-2021,Pleasant Valley,1.0,2.0,12.0,12.99
Il Vescovado Chianti 750ml,Red Old World,12-Nov-2021,Pleasant Valley,1.0,2.0,12.0,12.99
Jean Royer Chateauneuf Du Pape Tradition 2017 750ml,Red Old World,12-Feb-2022,Airport,1.0,1.0,6.0,46.99
Jean Royer Chateauneuf Du Pape Tradition 2017 750ml,Red Old World,03-Feb-2022,Airport,1.0,1.0,6.0,46.99
Jean Royer Chateauneuf Du Pape Tradition 2017 750ml,Red Old World,28-Oct-2021,Airport,1.0,1.0,6.0,46.99
Jean Royer Chateauneuf Du Pape Tradition 2017 750ml,Red Old World,29-Oct-2021,Airport,1.0,1.0,6.0,46.99
Jean Royer Chateauneuf Du Pape Tradition 2017 750ml,Red Old World,22-Nov-2021,Airport,1.0,1.0,6.0,46.99
Jean Royer Chateauneuf Du Pape Tradition 2017 750ml,Red Old World,04-Dec-2021,Airport,1.0,1.0,6.0,46.99
Jean Royer Chateauneuf Du Pape Tradition 2017 750ml,Red Old World,05-Nov-2021,Oak Hill,1.0,1.0,6.0,46.99
Jean Royer Chateauneuf Du Pape Tradition 2017 750ml,Red Old World,27-Nov-2021,Pleasant Valley,1.0,1.0,6.0,46.99
Jean Royer Chateauneuf Du Pape Tradition 2017 750ml,Red Old World,08-Jan-2022,Pleasant Valley,1.0,1.0,6.0,46.99
Jean Royer Chateauneuf Du Pape Tradition 2017 750ml,Red Old World,10-Mar-2022,Pleasant Valley,1.0,1.0,6.0,46.99
Jean Royer Chateauneuf Du Pape Tradition 2017 750ml,Red Old World,16-Mar-2022,Pleasant Valley,1.0,1.0,6.0,46.99
Jean Royer Chateauneuf Du Pape Tradition 2017 750ml,Red Old World,24-Dec-2021,Airport,1.0,1.0,6.0,46.99
Jean Royer Chateauneuf Du Pape Tradition 2017 750ml,Red Old World,02-Feb-2022,Airport,1.0,1.0,6.0,46.99
Jigsaw Pinot Noir 750ml,Red New World,03-Jan-2022,Airport,1.0,2.0,12.0,18.99
Jigsaw Pinot Noir 750ml,Red New World,04-Jan-2022,Airport,1.0,2.0,12.0,18.99
Jigsaw Pinot Noir 750ml,Red New World,17-Jan-2022,Airport,1.0,2.0,12.0,18.99
Jigsaw Pinot Noir 750ml,Red New World,21-Jan-2022,Airport,1.0,2.0,12.0,18.99
Jigsaw Pinot Noir 750ml,Red New World,04-Feb-2022,Airport,2.0,2.0,12.0,18.99
Jigsaw Pinot Noir 750ml,Red New World,01-Feb-2022,Airport,1.0,2.0,12.0,18.99
Jigsaw Pinot Noir 750ml,Red New World,31-Dec-2021,Airport,1.0,2.0,12.0,18.99
Jigsaw Pinot Noir 750ml,Red New World,09-Feb-2022,Airport,1.0,2.0,12.0,18.99
Jigsaw Pinot Noir 750ml,Red New World,11-Feb-2022,Airport,3.0,2.0,12.0,18.99
Jigsaw Pinot Noir 750ml,Red New World,14-Feb-2022,Airport,1.0,2.0,12.0,18.99
Jigsaw Pinot Noir 750ml,Red New World,09-Dec-2021,Pleasant Valley,1.0,2.0,12.0,18.99
Jigsaw Pinot Noir 750ml,Red New World,23-Nov-2021,Pleasant Valley,1.0,2.0,12.0,18.99
Jigsaw Pinot Noir 750ml,Red New World,14-Mar-2022,Oak Hill,1.0,2.0,12.0,18.99
Jigsaw Pinot Noir 750ml,Red New World,22-Feb-2022,Oak Hill,1.0,2.0,12.0,18.99
Jigsaw Pinot Noir 750ml,Red New World,22-Jan-2022,Airport,1.0,2.0,12.0,18.99
Jigsaw Pinot Noir 750ml,Red New World,24-Dec-2021,Airport,2.0,2.0,12.0,18.99
Jigsaw Pinot Noir 750ml,Red New World,29-Jan-2022,Airport,1.0,2.0,12.0,18.99
Jigsaw Pinot Noir 750ml,Red New World,18-Dec-2021,Airport,2.0,2.0,12.0,18.99
Jigsaw Pinot Noir 750ml,Red New World,20-Oct-2021,Airport,2.0,2.0,12.0,18.99
Jigsaw Pinot Noir 750ml,Red New World,27-Oct-2021,Airport,1.0,2.0,12.0,18.99
Jigsaw Pinot Noir 750ml,Red New World,10-Nov-2021,Airport,1.0,2.0,12.0,18.99
Jigsaw Pinot Noir 750ml,Red New World,11-Nov-2021,Airport,1.0,2.0,12.0,18.99
Jigsaw Pinot Noir 750ml,Red New World,16-Nov-2021,Airport,1.0,2.0,12.0,18.99
Jigsaw Pinot Noir 750ml,Red New World,20-Nov-2021,Airport,1.0,2.0,12.0,18.99
Jigsaw Pinot Noir 750ml,Red New World,22-Nov-2021,Airport,2.0,2.0,12.0,18.99
Jigsaw Pinot Noir 750ml,Red New World,26-Nov-2021,Airport,1.0,2.0,12.0,18.99
Jigsaw Pinot Noir 750ml,Red New World,09-Dec-2021,Airport,1.0,2.0,12.0,18.99
Jigsaw Pinot Noir 750ml,Red New World,10-Dec-2021,Airport,1.0,2.0,12.0,18.99
Jigsaw Pinot Noir 750ml,Red New World,11-Dec-2021,Airport,2.0,2.0,12.0,18.99
Jigsaw Pinot Noir 750ml,Red New World,24-Jan-2022,Oak Hill,1.0,2.0,12.0,18.99
