Category,SKU,ProductName,Location,Bin,BatchSerialNumber,ExpiryDate,Discount,StockValue,OnHand,VolumeOnHand,Available,OnOrder,InTransit,Allocated,Status,Unit,Family,StockLocator,Brand,PriceTier1,PriceTier2,PriceTier3,NextDeliveryDate
"Fortified","690463307206","Lacuesta Vermouth Rojo Limited Edition 750ml","Oak Hill","","",,"",85.0050,3.0000,0.0000,3.0000,0.0000,0.0000,0.0000,ACTIVE,"Item","","","",43.9900,34.6900,34.6900,
"Fortified","690463307206","Lacuesta Vermouth Rojo Limited Edition 750ml","Pleasant Valley","","",,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,ACTIVE,"Item","","","",43.9900,34.6900,34.6900,
"Whiskey Scotch","088076186118","Lagavulin 12y 750ml","Airport","","",,"",562.5000,5.0000,0.0000,5.0000,0.0000,0.0000,0.0000,ACTIVE,"Item","","","",159.9900,127.8400,127.8400,
"Whiskey Scotch","088076186118","Lagavulin 12y 750ml","Pleasant Valley","","",,"",112.5000,1.0000,0.0000,1.0000,0.0000,0.0000,0.0000,ACTIVE,"Item","","","",159.9900,127.8400,127.8400,
"Whiskey Scotch","088076186118","Lagavulin 12y 750ml","Warehouse","","",,"",450.0000,4.0000,0.0000,4.0000,0.0000,0.0000,0.0000,ACTIVE,"Item","","","",159.9900,127.8400,127.8400,
"Whiskey Scotch","088110140052","Lagavulin 16y 750ml","Airport","","",,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,ACTIVE,"Item","","","",99.9900,80.9000,80.9000,
"Whiskey Scotch","088110140052","Lagavulin 16y 750ml","Oak Hill","","",,"",290.2500,4.0000,0.0000,4.0000,0.0000,0.0000,0.0000,ACTIVE,"Item","","","",99.9900,80.9000,80.9000,
"Whiskey Scotch","088110140052","Lagavulin 16y 750ml","Pleasant Valley","","",,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,ACTIVE,"Item","","","",99.9900,80.9000,80.9000,
"Whiskey Scotch","088110140052","Lagavulin 16y 750ml","Warehouse","","",,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,ACTIVE,"Item","","","",99.9900,80.9000,80.9000,
"Whiskey Scotch","088076178977","Lagavulin 37y 750ml","Pleasant Valley","","",,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,DEPRECATED,"Item","","","",2999.9900,2470.5000,2470.5000,
"Whiskey Scotch","088076180635","Lagavulin 8y 750ml","Airport","","",,"",54.7500,1.0000,0.0000,1.0000,0.0000,0.0000,0.0000,ACTIVE,"Item","","","",84.9900,56.5000,56.5000,
"Whiskey Scotch","088076180635","Lagavulin 8y 750ml","Oak Hill","","",,"",158.2500,3.0000,0.0000,3.0000,0.0000,0.0000,0.0000,ACTIVE,"Item","","","",84.9900,56.5000,56.5000,
"Whiskey Scotch","088076180635","Lagavulin 8y 750ml","Pleasant Valley","","",,"",328.5000,6.0000,0.0000,6.0000,0.0000,0.0000,0.0000,ACTIVE,"Item","","","",84.9900,56.5000,56.5000,
"Whiskey Scotch","088076180635","Lagavulin 8y 750ml","Warehouse","","",,"",54.7500,1.0000,0.0000,1.0000,0.0000,0.0000,0.0000,ACTIVE,"Item","","","",84.9900,56.5000,56.5000,
"Whiskey Scotch","088076184565","Lagavulin Distillers Edition 750ml","Airport","","",,"",258.7500,3.0000,0.0000,3.0000,0.0000,0.0000,0.0000,ACTIVE,"Item","","","",119.9900,97.0900,97.0900,
"Whiskey Scotch","088076184565","Lagavulin Distillers Edition 750ml","Oak Hill","","",,"",517.5000,6.0000,0.0000,6.0000,0.0000,0.0000,0.0000,ACTIVE,"Item","","","",119.9900,97.0900,97.0900,
"Whiskey Scotch","088076184565","Lagavulin Distillers Edition 750ml","Pleasant Valley","","",,"",258.7500,3.0000,0.0000,3.0000,0.0000,0.0000,0.0000,ACTIVE,"Item","","","",119.9900,97.0900,97.0900,
"Whiskey Scotch","088076184565","Lagavulin Distillers Edition 750ml","Warehouse","","",,"",345.0000,4.0000,0.0000,4.0000,0.0000,0.0000,0.0000,ACTIVE,"Item","","","",119.9900,97.0900,97.0900,
"Whiskey Scotch","088076183858","Lagavulin Offerman Edition 750ml","Airport","","",,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,ACTIVE,"Item","","","",94.9900,73.7800,73.7800,
"Whiskey Scotch","088076183858","Lagavulin Offerman Edition 750ml","Oak Hill","","",,"",85.6100,1.0000,0.0000,1.0000,0.0000,0.0000,0.0000,ACTIVE,"Item","","","",94.9900,73.7800,73.7800,
"Whiskey Scotch","088076183858","Lagavulin Offerman Edition 750ml","Pleasant Valley","","",,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,ACTIVE,"Item","","","",94.9900,73.7800,73.7800,
"Whiskey Scotch","088076185647","Lagavulin Offerman Guinness Cask Edition 750ml","Airport","","",,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,ACTIVE,"Item","","","",94.9900,73.7800,73.7800,
"Whiskey Scotch","088076185647","Lagavulin Offerman Guinness Cask Edition 750ml","Oak Hill","","",,"",387.6000,6.0000,0.0000,6.0000,0.0000,0.0000,0.0000,ACTIVE,"Item","","","",94.9900,73.7800,73.7800,
"Whiskey Scotch","088076185647","Lagavulin Offerman Guinness Cask Edition 750ml","Pleasant Valley","","",,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,ACTIVE,"Item","","","",94.9900,73.7800,73.7800,
"Craft Beer","723830300477","Lagunitas 12th & Never Cans 12 Pack","Airport","","",,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,ACTIVE,"Item","","","",19.9900,0.0000,0.0000,
"Craft Beer","723830130067","Lagunitas Hazy Wonder IPA 6 Pack Cans","Airport","","",,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,ACTIVE,"Item","","","",9.9900,0.0000,0.0000,
"Non Alcoholic Beverage","723830095045","Lagunitas Hoppy Refresher N/A Bottles 4 Pack","Airport","","",,"",6.9500,2.0000,0.0000,2.0000,6.0000,0.0000,0.0000,ACTIVE,"Item","","","",6.9900,5.1100,5.1100,
"Non Alcoholic Beverage","723830095045","Lagunitas Hoppy Refresher N/A Bottles 4 Pack","Oak Hill","","",,"",17.3750,5.0000,0.0000,5.0000,0.0000,0.0000,0.0000,ACTIVE,"Item","","","",6.9900,5.1100,5.1100,
"Non Alcoholic Beverage","723830095045","Lagunitas Hoppy Refresher N/A Bottles 4 Pack","Pleasant Valley","","",,"",24.3250,7.0000,0.0000,7.0000,0.0000,0.0000,0.0000,ACTIVE,"Item","","","",6.9900,5.1100,5.1100,
"Non Alcoholic Beverage","723830095045","Lagunitas Hoppy Refresher N/A Bottles 4 Pack","Warehouse","","",,"",62.5500,18.0000,0.0000,18.0000,0.0000,0.0000,0.0000,ACTIVE,"Item","","","",6.9900,5.1100,5.1100,
"Craft Beer","723830100091","Lagunitas IPA 12 Pack Bottles","Airport","","",,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,ACTIVE,"Item","","","",19.9900,16.1600,16.1600,
"Craft Beer","723830100091","Lagunitas IPA 12 Pack Bottles","Pleasant Valley","","",,"",29.5500,2.0000,0.0000,2.0000,0.0000,0.0000,0.0000,ACTIVE,"Item","","","",19.9900,16.1600,16.1600,
"Craft Beer","723830100091","Lagunitas IPA 12 Pack Bottles","Warehouse","","",,"",139.7500,10.0000,0.0000,10.0000,0.0000,0.0000,0.0000,ACTIVE,"Item","","","",19.9900,16.1600,16.1600,
"Craft Beer","723830212121","Lagunitas IPA 12pk cans","Airport","","",,"",0.0000,0.0000,0.0000,0.0000,2.0000,0.0000,0.0000,ACTIVE,"Item","","","",18.9900,18.9900,18.9900,
"Craft Beer","723830000094","Lagunitas IPA Bottles 6 Pack","Airport","","",,"",48.7250,6.0000,0.0000,6.0000,0.0000,0.0000,0.0000,ACTIVE,"Item","","","",10.9900,8.0800,8.0800,
"Craft Beer","723830000094","Lagunitas IPA Bottles 6 Pack","Pleasant Valley","","",,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,ACTIVE,"Item","","","",10.9900,8.0800,8.0800,
"Non Alcoholic Beverage","723830137004","Lagunitas IPA N/A Bottles 6 Pack","Airport","","",,"",50.5833,10.0000,0.0000,10.0000,0.0000,0.0000,0.0000,ACTIVE,"Item","","","",10.9900,8.4300,8.4300,
"Non Alcoholic Beverage","723830137004","Lagunitas IPA N/A Bottles 6 Pack","Oak Hill","","",,"",15.1750,3.0000,0.0000,3.0000,0.0000,0.0000,0.0000,ACTIVE,"Item","","","",10.9900,8.4300,8.4300,
"Non Alcoholic Beverage","723830137004","Lagunitas IPA N/A Bottles 6 Pack","Pleasant Valley","","",,"",37.9375,5.0000,0.0000,5.0000,0.0000,0.0000,0.0000,ACTIVE,"Item","","","",10.9900,8.4300,8.4300,
"Non Alcoholic Beverage","723830137004","Lagunitas IPA N/A Bottles 6 Pack","Warehouse","","",,"",30.3500,4.0000,0.0000,4.0000,0.0000,0.0000,0.0000,ACTIVE,"Item","","","",10.9900,8.4300,8.4300,
"Craft Beer","723830000148","Lagunitas Limited Release Bottles 6 Pack","Airport","","",,"",39.9500,4.0000,0.0000,4.0000,0.0000,0.0000,0.0000,ACTIVE,"Item","","","",11.9900,11.2100,11.2100,
"Craft Beer","723830000148","Lagunitas Limited Release Bottles 6 Pack","Pleasant Valley","","",,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,ACTIVE,"Item","","","",11.9900,11.2100,11.2100,
"Craft Beer","723830014060","Lagunitas Little Sumpin 6pack Cans","Airport","","",,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,DEPRECATED,"Item","","","",9.9900,0.0000,0.0000,
"Craft Beer","723830000179","Lagunitas Maximus Bottles 6 Pack","Airport","","",,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,DEPRECATED,"Item","","","",11.9900,0.0000,0.0000,
"Craft Beer","723830000117","Lagunitas Pils Bottles 6 Pack","Airport","","",,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,DEPRECATED,"Item","","","",10.9900,8.7200,8.7200,
"Craft Beer","723830000117","Lagunitas Pils Bottles 6 Pack","Pleasant Valley","","",,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,DEPRECATED,"Item","","","",10.9900,8.7200,8.7200,
"Craft Beer","723830000254","Lagunitas Seasonal 1 Bottles 6 Pack","Airport","","",,"",8.7875,1.0000,0.0000,1.0000,0.0000,0.0000,0.0000,ACTIVE,"Item","","","",12.9900,0.0000,0.0000,
"Craft Beer","723830100459","Lagunitas Sumpin Easy Cans 12 Pack","Airport","","",,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,DEPRECATED,"Item","","","",19.9900,0.0000,0.0000,
"Craft Beer","723830001787","Lagunitas Super Cluster Cans 6 Pack","Airport","","",,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,ACTIVE,"Item","","","",9.9900,8.7200,8.7200,
"Craft Beer","723830001787","Lagunitas Super Cluster Cans 6 Pack","Pleasant Valley","","",,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,ACTIVE,"Item","","","",9.9900,8.7200,8.7200,
"Craft Beer","723830000247","Lagunitas Willettized Coffee Stout 22oz","Airport","","",,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,DEPRECATED,"Item","","","",9.9900,0.0000,0.0000,
"Bubbles","630646142019","Laherte Frères Champagne 750ml","Airport","","",,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,ACTIVE,"Item","","","",38.9900,33.7500,33.7500,
"Bubbles","630646142019","Laherte Frères Champagne 750ml","Oak Hill","","",,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,ACTIVE,"Item","","","",38.9900,33.7500,33.7500,
"Bubbles","630646142019","Laherte Frères Champagne 750ml","Pleasant Valley","","",,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,ACTIVE,"Item","","","",38.9900,33.7500,33.7500,
"Brandy","084848110381","Lairds 12y Apple Brandy 750ml","Airport","","",,"",130.3800,2.0000,0.0000,2.0000,0.0000,0.0000,0.0000,ACTIVE,"Item","","","",79.9900,71.7000,71.7000,
"Brandy","084848110381","Lairds 12y Apple Brandy 750ml","Oak Hill","","",,"",130.3800,2.0000,0.0000,2.0000,0.0000,0.0000,0.0000,ACTIVE,"Item","","","",79.9900,71.7000,71.7000,
"Brandy","084848110381","Lairds 12y Apple Brandy 750ml","Pleasant Valley","","",,"",130.3800,2.0000,0.0000,2.0000,0.0000,0.0000,0.0000,ACTIVE,"Item","","","",79.9900,71.7000,71.7000,
"Brandy","084848110305","Lairds 7.5y Apple Brandy 750ml","Airport","","",,"",114.8400,4.0000,0.0000,4.0000,0.0000,0.0000,0.0000,ACTIVE,"Item","","","",36.9900,31.9000,31.9000,
"Brandy","084848110305","Lairds 7.5y Apple Brandy 750ml","Oak Hill","","",,"",86.1300,3.0000,0.0000,3.0000,0.0000,0.0000,0.0000,ACTIVE,"Item","","","",36.9900,31.9000,31.9000,
"Brandy","084848110305","Lairds 7.5y Apple Brandy 750ml","Pleasant Valley","","",,"",57.4200,2.0000,0.0000,2.0000,0.0000,0.0000,0.0000,ACTIVE,"Item","","","",36.9900,31.9000,31.9000,
"Brandy","084848110305","Lairds 7.5y Apple Brandy 750ml","Warehouse","","",,"",86.1300,3.0000,0.0000,3.0000,0.0000,0.0000,0.0000,ACTIVE,"Item","","","",36.9900,31.9000,31.9000,
"Brandy","084848100504","Lairds Applejack 200ml","Airport","","",,"",41.3100,9.0000,0.0000,9.0000,0.0000,0.0000,0.0000,ACTIVE,"Item","","","",6.9900,5.5900,5.5900,
"Brandy","084848100504","Lairds Applejack 200ml","Oak Hill","","",,"",9.1800,2.0000,0.0000,2.0000,0.0000,0.0000,0.0000,ACTIVE,"Item","","","",6.9900,5.5900,5.5900,
"Brandy","084848100504","Lairds Applejack 200ml","Pleasant Valley","","",,"",13.7700,3.0000,0.0000,3.0000,0.0000,0.0000,0.0000,ACTIVE,"Item","","","",6.9900,5.5900,5.5900,
"Brandy","084848100306","Lairds Applejack 750ml","Airport","","",,"",225.0000,15.0000,0.0000,15.0000,0.0000,0.0000,0.0000,ACTIVE,"Item","","","",20.9900,16.2500,16.2500,
"Brandy","084848100306","Lairds Applejack 750ml","Oak Hill","","",,"",90.0000,6.0000,0.0000,6.0000,0.0000,0.0000,0.0000,ACTIVE,"Item","","","",20.9900,16.2500,16.2500,
"Brandy","084848100306","Lairds Applejack 750ml","Pleasant Valley","","",,"",120.0000,8.0000,0.0000,8.0000,0.0000,0.0000,0.0000,ACTIVE,"Item","","","",20.9900,16.2500,16.2500,
"Brandy","084848100306","Lairds Applejack 750ml","Warehouse","","",,"",555.0000,37.0000,0.0000,37.0000,0.0000,0.0000,0.0000,ACTIVE,"Item","","","",20.9900,16.2500,16.2500,
"Brandy","084848112316","Lairds Applejack 86 750ml","Airport","","",,"",199.5600,12.0000,0.0000,12.0000,0.0000,0.0000,0.0000,ACTIVE,"Item","","","",27.9900,21.9000,21.9000,
"Brandy","084848112316","Lairds Applejack 86 750ml","Oak Hill","","",,"",77.6000,4.0000,0.0000,4.0000,0.0000,0.0000,0.0000,ACTIVE,"Item","","","",27.9900,21.9000,21.9000,
"Brandy","084848112316","Lairds Applejack 86 750ml","Pleasant Valley","","",,"",77.6000,4.0000,0.0000,4.0000,0.0000,0.0000,0.0000,ACTIVE,"Item","","","",27.9900,21.9000,21.9000,
"Brandy","084848112316","Lairds Applejack 86 750ml","Warehouse","","",,"",232.8000,12.0000,0.0000,12.0000,0.0000,0.0000,0.0000,ACTIVE,"Item","","","",27.9900,21.9000,21.9000,
"Brandy","084848111340","Lairds Jersey Lightning 750ml","Airport","","",,"",37.4800,2.0000,0.0000,2.0000,0.0000,0.0000,0.0000,ACTIVE,"Item","","","",26.9900,20.2400,20.2400,
"Brandy","084848111340","Lairds Jersey Lightning 750ml","Oak Hill","","",,"",18.7400,1.0000,0.0000,1.0000,0.0000,0.0000,0.0000,ACTIVE,"Item","","","",26.9900,20.2400,20.2400,
"Brandy","084848111340","Lairds Jersey Lightning 750ml","Pleasant Valley","","",,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,ACTIVE,"Item","","","",26.9900,20.2400,20.2400,
"Brandy","084848110343","Lairds Straight Apple Brandy 100 Proof 750ml","Airport","","",,"",239.9000,10.0000,0.0000,10.0000,0.0000,0.0000,0.0000,ACTIVE,"Item","","","",30.9900,26.2500,26.2500,
"Brandy","084848110343","Lairds Straight Apple Brandy 100 Proof 750ml","Oak Hill","","",,"",119.9500,5.0000,0.0000,5.0000,0.0000,0.0000,0.0000,ACTIVE,"Item","","","",30.9900,26.2500,26.2500,
"Brandy","084848110343","Lairds Straight Apple Brandy 100 Proof 750ml","Pleasant Valley","","",,"",647.7300,27.0000,0.0000,27.0000,0.0000,0.0000,0.0000,ACTIVE,"Item","","","",30.9900,26.2500,26.2500,
"Brandy","084848110343","Lairds Straight Apple Brandy 100 Proof 750ml","Warehouse","","",,"",3838.4000,160.0000,0.0000,160.0000,0.0000,0.0000,0.0000,ACTIVE,"Item","","","",30.9900,26.2500,26.2500,
"Brandy","084848112347","Lairds Tenth Generation 750ml","Airport","","",,"",97.4700,3.0000,0.0000,3.0000,0.0000,0.0000,0.0000,ACTIVE,"Item","","","",46.9900,35.9900,35.9900,
"Brandy","084848112347","Lairds Tenth Generation 750ml","Oak Hill","","",,"",227.4300,7.0000,0.0000,7.0000,0.0000,0.0000,0.0000,ACTIVE,"Item","","","",46.9900,35.9900,35.9900,
"Brandy","084848112347","Lairds Tenth Generation 750ml","Pleasant Valley","","",,"",32.4900,1.0000,0.0000,1.0000,0.0000,0.0000,0.0000,ACTIVE,"Item","","","",46.9900,35.9900,35.9900,
"Craft Beer","860383001137","Lake Austin Juicy Blonde Cans 4 Pack","Airport","","",,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,DEPRECATED,"Item","","","",9.9900,0.0000,0.0000,
"Craft Beer","860383001120","Lake Austin Juicy Double IPA Cans 4 Pack","Airport","","",,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,DEPRECATED,"Item","","","",15.9900,0.0000,0.0000,
"Craft Beer","860383001106","Lake Austin Juicy IPA Cans 4 Pack","Airport","","",,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,DEPRECATED,"Item","","","",13.9900,0.0000,0.0000,
"Craft Beer","852196004122","Lakewood Saint Dymphna 22oz","Airport","","",,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,ACTIVE,"Item","","","",14.9900,0.0000,0.0000,
"Tequila","811041030013","Lalo Blanco 750ml","Airport","","",,"",525.3333,16.0000,0.0000,16.0000,0.0000,0.0000,0.0000,ACTIVE,"Item","","","",45.9900,36.7900,36.7900,
"Tequila","811041030013","Lalo Blanco 750ml","Oak Hill","","",,"",328.3333,10.0000,0.0000,10.0000,0.0000,0.0000,0.0000,ACTIVE,"Item","","","",45.9900,36.7900,36.7900,
"Tequila","811041030013","Lalo Blanco 750ml","Pleasant Valley","","",,"",328.3333,10.0000,0.0000,10.0000,0.0000,0.0000,0.0000,ACTIVE,"Item","","","",45.9900,36.7900,36.7900,
"Tequila","811041030013","Lalo Blanco 750ml","Warehouse","","",,"",3020.6667,92.0000,0.0000,92.0000,0.0000,0.0000,0.0000,ACTIVE,"Item","","","",45.9900,36.7900,36.7900,
"Mezcal","1135111351","Lalocura Espadin 750ml","Oak Hill","","",,"",229.4800,2.0000,0.0000,2.0000,0.0000,0.0000,0.0000,ACTIVE,"Item","","","",164.9900,128.4900,128.4900,
"Mezcal","1135111351","Lalocura Espadin 750ml","Pleasant Valley","","",,"",917.9200,8.0000,0.0000,8.0000,0.0000,0.0000,0.0000,ACTIVE,"Item","","","",164.9900,128.4900,128.4900,
"Mezcal","687700144666","Lalocura Pechuga 750ml","Oak Hill","","",,"",483.3200,4.0000,0.0000,4.0000,0.0000,0.0000,0.0000,ACTIVE,"Item","","","",174.9900,137.3100,137.3100,
"Mezcal","687700144666","Lalocura Pechuga 750ml","Pleasant Valley","","",,"",362.4900,3.0000,0.0000,3.0000,0.0000,0.0000,0.0000,ACTIVE,"Item","","","",174.9900,137.3100,137.3100,
"Mezcal","687700144666","Lalocura Pechuga 750ml","Warehouse","","",,"",120.8300,1.0000,0.0000,1.0000,0.0000,0.0000,0.0000,ACTIVE,"Item","","","",174.9900,137.3100,137.3100,
"Mezcal","687700144540","Lalocura Tobasiche 750ml","Oak Hill","","",,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,ACTIVE,"Item","","","",164.9900,128.4900,128.4900,
"Mezcal","687700144540","Lalocura Tobasiche 750ml","Pleasant Valley","","",,"",490.0000,4.0000,0.0000,4.0000,0.0000,0.0000,0.0000,ACTIVE,"Item","","","",164.9900,128.4900,128.4900,
"Mezcal","687700144557","Lalocura Tobasiche Espadin 750ml","Oak Hill","","",,"",229.4800,2.0000,0.0000,2.0000,0.0000,0.0000,0.0000,ACTIVE,"Item","","","",164.9900,128.4900,128.4900,
"Mezcal","687700144557","Lalocura Tobasiche Espadin 750ml","Pleasant Valley","","",,"",229.4800,2.0000,0.0000,2.0000,0.0000,0.0000,0.0000,ACTIVE,"Item","","","",164.9900,128.4900,128.4900,
"Mezcal","687700144557","Lalocura Tobasiche Espadin 750ml","Warehouse","","",,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,ACTIVE,"Item","","","",164.9900,128.4900,128.4900,
"Red Old World","747154058814","Lan Reserva Rioja 750ml","Airport","","",,"",135.0000,10.0000,0.0000,10.0000,0.0000,0.0000,0.0000,ACTIVE,"Item","","","",18.9900,15.2900,15.2900,
"Red Old World","747154058814","Lan Reserva Rioja 750ml","Oak Hill","","",,"",40.5000,3.0000,0.0000,3.0000,0.0000,0.0000,0.0000,ACTIVE,"Item","","","",18.9900,15.2900,15.2900,
"Red Old World","747154058814","Lan Reserva Rioja 750ml","Pleasant Valley","","",,"",162.0000,12.0000,0.0000,12.0000,0.0000,0.0000,0.0000,ACTIVE,"Item","","","",18.9900,15.2900,15.2900,
"Red Old World","747154050948","Lan Rioja Crianza 750ml","Airport","","",,"",101.7500,11.0000,0.0000,11.0000,0.0000,0.0000,0.0000,ACTIVE,"Item","","","",12.9900,10.8000,10.8000,
"Red Old World","747154050948","Lan Rioja Crianza 750ml","Oak Hill","","",,"",37.0000,4.0000,0.0000,4.0000,0.0000,0.0000,0.0000,ACTIVE,"Item","","","",12.9900,10.8000,10.8000,
"Red Old World","747154050948","Lan Rioja Crianza 750ml","Pleasant Valley","","",,"",129.5000,14.0000,0.0000,14.0000,0.0000,0.0000,0.0000,ACTIVE,"Item","","","",12.9900,10.8000,10.8000,
"Red Old World","747154058722","Lan Rioja Gran Reserva 2008 750ml","Airport","","",,"",136.0000,8.0000,0.0000,8.0000,0.0000,0.0000,0.0000,ACTIVE,"Item","","","",24.9900,19.8300,19.8300,
"Red Old World","747154058722","Lan Rioja Gran Reserva 2008 750ml","Oak Hill","","",,"",138.0000,8.0000,0.0000,8.0000,0.0000,0.0000,0.0000,ACTIVE,"Item","","","",24.9900,19.8300,19.8300,
"Red Old World","747154058722","Lan Rioja Gran Reserva 2008 750ml","Pleasant Valley","","",,"",120.7500,7.0000,0.0000,7.0000,0.0000,0.0000,0.0000,ACTIVE,"Item","","","",24.9900,19.8300,19.8300,
"Cognac","695521114208","Landy Cognac VS 750ml","Airport","","",,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,ACTIVE,"Item","","","",31.9900,21.6200,21.6200,
"Cognac","695521114208","Landy Cognac VS 750ml","Pleasant Valley","","",,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,ACTIVE,"Item","","","",31.9900,21.6200,21.6200,
"Whiskey Scotch","080686813019","Laphroaig 10y 750ml","Airport","","",,"",409.5000,9.0000,0.0000,9.0000,0.0000,0.0000,0.0000,ACTIVE,"Item","","","",65.9900,52.7800,52.7800,
"Whiskey Scotch","080686813019","Laphroaig 10y 750ml","Oak Hill","","",,"",546.0000,12.0000,0.0000,12.0000,0.0000,0.0000,0.0000,ACTIVE,"Item","","","",65.9900,52.7800,52.7800,
"Whiskey Scotch","080686813019","Laphroaig 10y 750ml","Pleasant Valley","","",,"",615.5000,13.0000,0.0000,13.0000,0.0000,0.0000,0.0000,ACTIVE,"Item","","","",65.9900,52.7800,52.7800,
"Whiskey Scotch","080686813019","Laphroaig 10y 750ml","Warehouse","","",,"",960.0000,20.0000,0.0000,20.0000,0.0000,0.0000,0.0000,ACTIVE,"Item","","","",65.9900,52.7800,52.7800,
"Whiskey Scotch","080686813330","Laphroaig 10y Cask Strength 750ml","Airport","","",,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,ACTIVE,"Item","","","",114.9900,90.0000,90.0000,
"Whiskey Scotch","080686813330","Laphroaig 10y Cask Strength 750ml","Oak Hill","","",,"",492.0000,6.0000,0.0000,6.0000,0.0000,0.0000,0.0000,ACTIVE,"Item","","","",114.9900,90.0000,90.0000,
"Whiskey Scotch","080686813330","Laphroaig 10y Cask Strength 750ml","Pleasant Valley","","",,"",81.0000,1.0000,0.0000,1.0000,0.0000,0.0000,0.0000,ACTIVE,"Item","","","",114.9900,90.0000,90.0000,
"Whiskey Scotch","080686813361","Laphroaig 10y Cask Strength Batch 13 750ml","Warehouse","","",,"",486.0000,6.0000,0.0000,6.0000,0.0000,0.0000,0.0000,ACTIVE,"Item","","","",114.9900,90.0000,90.0000,
"Whiskey Scotch","080686813347","Laphroaig 10y Sherry Cask 750ml","Airport","","",,"",226.0000,4.0000,0.0000,4.0000,0.0000,0.0000,0.0000,ACTIVE,"Item","","","",84.9900,65.3400,65.3400,
"Whiskey Scotch","080686813347","Laphroaig 10y Sherry Cask 750ml","Oak Hill","","",,"",179.5000,3.0000,0.0000,3.0000,0.0000,0.0000,0.0000,ACTIVE,"Item","","","",84.9900,65.3400,65.3400,
"Whiskey Scotch","080686813347","Laphroaig 10y Sherry Cask 750ml","Pleasant Valley","","",,"",239.3333,4.0000,0.0000,4.0000,0.0000,0.0000,0.0000,ACTIVE,"Item","","","",84.9900,65.3400,65.3400,
"Whiskey Scotch","080686813248","Laphroaig 25y 750ml","Airport","","",,"",559.0500,1.0000,0.0000,1.0000,0.0000,0.0000,0.0000,ACTIVE,"Item","","","",799.9900,635.2800,635.2800,
"Whiskey Scotch","080686813248","Laphroaig 25y 750ml","Oak Hill","","",,"",559.0500,1.0000,0.0000,1.0000,0.0000,0.0000,0.0000,ACTIVE,"Item","","","",799.9900,635.2800,635.2800,
"Whiskey Scotch","080686813248","Laphroaig 25y 750ml","Pleasant Valley","","",,"",1118.1000,2.0000,0.0000,2.0000,0.0000,0.0000,0.0000,ACTIVE,"Item","","","",799.9900,635.2800,635.2800,
"Whiskey Scotch","080686814290","Laphroaig 30y Ian Hunter Book 2 750ml","Airport","","",,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,ACTIVE,"Item","","","",1299.9900,1099.2500,1099.2500,
"Whiskey Scotch","080686814290","Laphroaig 30y Ian Hunter Book 2 750ml","Oak Hill","","",,"",978.3300,1.0000,0.0000,1.0000,0.0000,0.0000,0.0000,ACTIVE,"Item","","","",1299.9900,1099.2500,1099.2500,
