Product,Customer,Count,Mean,Std,Min,Max,25,50,75,Action,ProductSKU,MinimumBeforeReorder,ReorderQuantity
Fee Brothers Jasmine Water 5oz,Customer Square 2,3,0.057692307692307696,0.23316068563427197,0,1,0.0,0.0,0.0,Create/Update,791863144511,4,12
Fee Brothers Jasmine Water 5oz,Customer Square 3,0,0.0,0.0,0,0,0.0,0.0,0.0,Create/Update,791863144511,4,12
Fee Brothers Lavender Water 5oz,Customer Square 1,4,0.07692307692307693,0.2664693550105965,0,1,0.0,0.0,0.0,Create/Update,791863144528,4,12
Fee Brothers Lavender Water 5oz,Customer Square 2,3,0.057692307692307696,0.23316068563427197,0,1,0.0,0.0,0.0,Create/Update,791863144528,4,12
Fee Brothers Lavender Water 5oz,Customer Square 3,0,0.0,0.0,0,0,0.0,0.0,0.0,Create/Update,791863144528,4,12
Fee Brothers Lemon Bitters 5oz,Customer Square 1,4,0.07692307692307693,0.2664693550105965,0,1,0.0,0.0,0.0,Create/Update,791863140544,4,12
Fee Brothers Lemon Bitters 5oz,Customer Square 2,4,0.07692307692307693,0.2664693550105965,0,1,0.0,0.0,0.0,Create/Update,791863140544,4,12
Fee Brothers Lemon Bitters 5oz,Customer Square 3,1,0.019230769230769232,0.13733516208736252,0,1,0.0,0.0,0.0,Create/Update,791863140544,4,12
Fee Brothers Lime Bitters 5oz,Customer Square 1,2,0.038461538461538464,0.1923076923076923,0,1,0.0,0.0,0.0,Create/Update,791863140759,4,12
Fee Brothers Lime Bitters 5oz,Customer Square 2,2,0.038461538461538464,0.1923076923076923,0,1,0.0,0.0,0.0,Create/Update,791863140759,4,12
Fee Brothers Lime Bitters 5oz,Customer Square 3,0,0.0,0.0,0,0,0.0,0.0,0.0,Create/Update,791863140759,2,12
Fee Brothers Mint Bitters 5oz,Customer Square 1,3,0.057692307692307696,0.23316068563427197,0,1,0.0,0.0,0.0,Create/Update,791863140537,4,12
Fee Brothers Mint Bitters 5oz,Customer Square 2,5,0.11538461538461539,0.3748767055695755,0,2,0.0,0.0,0.0,Create/Update,791863140537,4,0
Fee Brothers Mint Bitters 5oz,Customer Square 3,0,0.0,0.0,0,0,0.0,0.0,0.0,Create/Update,791863140537,4,12
Fee Brothers Orange Bitters 5oz,Customer Square 1,19,0.4230769230769231,0.5995560487738422,0,2,0.0,0.0,1.0,Create/Update,791863140513,4,12
Fee Brothers Orange Bitters 5oz,Customer Square 2,16,1.0769230769230769,3.786850496968494,0,27,0.0,0.0,1.0,Create/Update,791863140513,12,12
Fee Brothers Orange Bitters 5oz,Customer Square 3,1,0.019230769230769232,0.13733516208736252,0,1,0.0,0.0,0.0,Create/Update,791863140513,3,12
Fee Brothers Orange Flower Water 5oz,Customer Square 1,6,0.1346153846153846,0.3936440286626677,0,2,0.0,0.0,0.0,Create/Update,791863144405,4,12
Fee Brothers Orange Flower Water 5oz,Customer Square 2,9,0.17307692307692307,0.3783137610174231,0,1,0.0,0.0,0.0,Create/Update,791863144405,12,12
Fee Brothers Orange Flower Water 5oz,Customer Square 3,2,0.038461538461538464,0.1923076923076923,0,1,0.0,0.0,0.0,Create/Update,791863144405,4,12
Fee Brothers Peach Bitters 5oz,Customer Square 1,3,0.057692307692307696,0.23316068563427197,0,1,0.0,0.0,0.0,Create/Update,791863140520,4,12
Fee Brothers Peach Bitters 5oz,Customer Square 2,11,0.36538461538461536,0.9811462322172385,0,6,0.0,0.0,0.0,Create/Update,791863140520,6,12
Fee Brothers Peach Bitters 5oz,Customer Square 3,0,0.0,0.0,0,0,0.0,0.0,0.0,Create/Update,791863140520,2,12
Fee Brothers Plum Bitters 5oz,Customer Square 1,4,0.11538461538461539,0.46632137126854395,0,3,0.0,0.0,0.0,Create/Update,791863140704,4,12
Fee Brothers Plum Bitters 5oz,Customer Square 2,5,0.09615384615384616,0.2948021099376133,0,1,0.0,0.0,0.0,Create/Update,791863140704,4,12
Fee Brothers Plum Bitters 5oz,Customer Square 3,1,0.019230769230769232,0.13733516208736252,0,1,0.0,0.0,0.0,Create/Update,791863140704,2,12
Fee Brothers Rhubarb Bitters 5oz,Customer Square 1,5,0.2692307692307692,1.0212244651809042,0,6,0.0,0.0,0.0,Create/Update,791863140650,4,12
Fee Brothers Rhubarb Bitters 5oz,Customer Square 2,11,0.21153846153846154,0.4083992419537557,0,1,0.0,0.0,0.0,Create/Update,791863140650,4,12
Fee Brothers Rhubarb Bitters 5oz,Customer Square 3,1,0.038461538461538464,0.27467032417472503,0,2,0.0,0.0,0.0,Create/Update,791863140650,4,12
Fee Brothers Rose Water 5oz,Customer Square 1,3,0.057692307692307696,0.23316068563427197,0,1,0.0,0.0,0.0,Create/Update,791863144412,4,12
Fee Brothers Rose Water 5oz,Customer Square 2,11,0.23076923076923078,0.4647325374459451,0,2,0.0,0.0,0.0,Create/Update,791863144412,6,12
Fee Brothers Rose Water 5oz,Customer Square 3,1,0.019230769230769232,0.13733516208736252,0,1,0.0,0.0,0.0,Create/Update,791863144412,2,12
Fee Brothers Toasted Almond Bitters 5oz,Customer Square 1,0,0.0,0.0,0,0,0.0,0.0,0.0,Create/Update,791863140766,4,12
Fee Brothers Toasted Almond Bitters 5oz,Customer Square 2,3,0.057692307692307696,0.23316068563427197,0,1,0.0,0.0,0.0,Create/Update,791863140766,4,12
Fee Brothers Toasted Almond Bitters 5oz,Customer Square 3,0,0.0,0.0,0,0,0.0,0.0,0.0,Create/Update,791863140766,2,12
Fee Brothers Whiskey Barrel Bitters 5oz,Customer Square 1,2,0.038461538461538464,0.1923076923076923,0,1,0.0,0.0,0.0,Create/Update,791863140605,4,12
Fee Brothers Whiskey Barrel Bitters 5oz,Customer Square 2,2,0.057692307692307696,0.30467268303374734,0,2,0.0,0.0,0.0,Create/Update,791863140605,6,12
Fee Brothers Whiskey Barrel Bitters 5oz,Customer Square 3,4,0.07692307692307693,0.2664693550105965,0,1,0.0,0.0,0.0,Create/Update,791863140605,4,12
Fernet Branca 375ml,Customer Square 1,18,0.4423076923076923,0.7182634383455038,0,3,0.0,0.0,1.0,Create/Update,84105307523,4,12
Fernet Branca 375ml,Customer Square 2,27,0.6730769230769231,0.7775987161213741,0,3,0.0,1.0,1.0,Create/Update,84105307523,4,12
Fernet Branca 375ml,Customer Square 3,4,0.09615384615384616,0.3540760122984994,0,2,0.0,0.0,0.0,Create/Update,84105307523,4,12
Fernet Branca 50ml,Customer Square 1,0,0.0,0.0,0,0,0.0,0.0,0.0,Create/Update,8410530751,36,120
Fernet Branca 50ml,Customer Square 2,50,24.653846153846153,11.927480576358457,0,60,17.75,27.0,31.25,Create/Update,8410530751,36,120
Fernet Branca 50ml,Customer Square 3,9,0.28846153846153844,0.8165720671370057,0,5,0.0,0.0,0.0,Create/Update,8410530751,12,120
Fernet Branca 750ml,Customer Square 1,41,1.9038461538461537,1.4969149734937592,0,6,1.0,2.0,3.0,Create/Update,898563002629,6,6
Fernet Branca 750ml,Customer Square 2,42,1.9807692307692308,1.57492838195393,0,6,1.0,2.0,3.0,Create/Update,898563002629,6,6
Fernet Branca 750ml,Customer Square 3,9,0.17307692307692307,0.3783137610174231,0,1,0.0,0.0,0.0,Create/Update,898563002629,2,6
Fernet Gancia 750ml,Customer Square 1,9,0.21153846153846154,0.49367298665359366,0,2,0.0,0.0,0.0,Create/Update,857853002237,1,6
Fernet Gancia 750ml,Customer Square 2,13,0.3076923076923077,0.5730640163750516,0,2,0.0,0.0,0.25,Create/Update,857853002237,2,6
Fernet Gancia 750ml,Customer Square 3,2,0.038461538461538464,0.1923076923076923,0,1,0.0,0.0,0.0,Create/Update,857853002237,1,6
Fernet Vallet 750ml,Customer Square 1,19,0.5576923076923077,0.8641016130254221,0,3,0.0,0.0,1.0,Create/Update,887049000013,4,4
Fernet Vallet 750ml,Customer Square 2,14,0.4423076923076923,0.8641016130254218,0,3,0.0,0.0,1.0,Create/Update,887049000013,6,6
Fernet Vallet 750ml,Customer Square 3,3,0.057692307692307696,0.23316068563427197,0,1,0.0,0.0,0.0,Create/Update,887049000013,2,4
Ferrand 10 Generations 750ml,Customer Square 1,0,0.0,0.0,0,0,0.0,0.0,0.0,Create/Update,695521152538,1,6
Ferrand 10 Generations 750ml,Customer Square 2,2,0.038461538461538464,0.1923076923076923,0,1,0.0,0.0,0.0,Create/Update,695521152538,1,6
Fever Tree Aromatic Tonic 4 Pack,Customer Square 1,21,0.7692307692307693,1.1370573460841908,0,4,0.0,0.0,1.0,Create/Update,898195001854,6,6
Fever Tree Aromatic Tonic 4 Pack,Customer Square 2,10,0.23076923076923078,0.5044183480232309,0,2,0.0,0.0,0.0,Create/Update,898195001854,6,6
Fever Tree Aromatic Tonic 4 Pack,Customer Square 3,6,0.11538461538461539,0.3194855331891567,0,1,0.0,0.0,0.0,Create/Update,898195001854,3,6
Fever Tree Club Soda 4 Pack,Customer Square 1,30,0.9807692307692307,1.100531071371115,0,4,0.0,1.0,2.0,Create/Update,898195001137,6,6
Fever Tree Club Soda 4 Pack,Customer Square 2,27,0.8653846153846154,1.1607167241017369,0,6,0.0,1.0,1.0,Create/Update,898195001137,6,6
Fever Tree Club Soda 4 Pack,Customer Square 3,14,0.3076923076923077,0.5384615384615385,0,2,0.0,0.0,1.0,Create/Update,898195001137,6,6
Fever Tree Club Soda Can 8 Pack,Customer Square 1,29,1.0576923076923077,1.378592670617137,0,7,0.0,1.0,2.0,Create/Update,812136030215,6,6
Fever Tree Club Soda Can 8 Pack,Customer Square 2,9,0.21153846153846154,0.49367298665359366,0,2,0.0,0.0,0.0,Create/Update,812136030215,6,6
Fever Tree Club Soda Can 8 Pack,Customer Square 3,12,0.3076923076923077,0.605692913385524,0,2,0.0,0.0,0.0,Create/Update,812136030215,3,6
Fever Tree Elderflower Tonic 4 Pack,Customer Square 1,38,1.1538461538461537,1.007369296439138,0,5,0.0,1.0,2.0,Create/Update,898195001656,6,6
Fever Tree Elderflower Tonic 4 Pack,Customer Square 2,31,0.9423076923076923,1.0815491300491435,0,5,0.0,1.0,1.0,Create/Update,898195001656,6,6
Fever Tree Elderflower Tonic 4 Pack,Customer Square 3,11,0.25,0.5142208445046514,0,2,0.0,0.0,0.0,Create/Update,898195001656,6,6
Fever Tree Ginger Ale 4 Pack,Customer Square 1,22,0.5769230769230769,0.8167984839075114,0,4,0.0,0.0,1.0,Create/Update,898195001090,6,6
Fever Tree Ginger Ale 4 Pack,Customer Square 2,15,0.3076923076923077,0.5014771080925114,0,2,0.0,0.0,1.0,Create/Update,898195001090,6,6
Fever Tree Ginger Ale 4 Pack,Customer Square 3,11,0.25,0.5142208445046514,0,2,0.0,0.0,0.0,Create/Update,898195001090,4,6
Fever Tree Ginger Ale Can 8 Pack,Customer Square 1,2,0.038461538461538464,0.1923076923076923,0,1,0.0,0.0,0.0,Create/Update,812136030208,6,6
Fever Tree Ginger Ale Can 8 Pack,Customer Square 2,0,0.0,0.0,0,0,0.0,0.0,0.0,Create/Update,812136030208,6,6
Fever Tree Ginger Ale Can 8 Pack,Customer Square 3,1,0.019230769230769232,0.13733516208736252,0,1,0.0,0.0,0.0,Create/Update,812136030208,3,6
Fever Tree Ginger Beer 4 Pack,Customer Square 1,52,3.3653846153846154,1.7870134749809006,1,8,2.0,3.0,4.0,Create/Update,898195001274,6,6
Fever Tree Ginger Beer 4 Pack,Customer Square 2,41,3.4423076923076925,6.359164983701935,0,44,1.0,2.0,3.25,Create/Update,898195001274,36,6
Fever Tree Ginger Beer 4 Pack,Customer Square 3,14,0.4807692307692308,0.9901512047581539,0,5,0.0,0.0,1.0,Create/Update,898195001274,6,6
Fever Tree Ginger Beer Can 8 Pack,Customer Square 1,43,2.576923076923077,1.724775948059897,0,6,1.0,3.0,4.0,Create/Update,812136030598,6,6
Fever Tree Ginger Beer Can 8 Pack,Customer Square 2,17,0.75,1.2384077866978414,0,4,0.0,0.0,1.0,Create/Update,812136030598,6,6
Fever Tree Ginger Beer Can 8 Pack,Customer Square 3,25,0.75,0.9781261520022707,0,4,0.0,0.0,1.0,Create/Update,812136030598,4,3
Fever Tree Indian Tonic 4 Pack,Customer Square 1,41,1.8653846153846154,1.3449170142235278,0,6,1.0,2.0,3.0,Create/Update,898195001014,6,6
Fever Tree Indian Tonic 4 Pack,Customer Square 2,46,2.5961538461538463,2.0216103195283877,0,7,1.0,2.0,4.0,Create/Update,898195001014,6,6
Fever Tree Indian Tonic 4 Pack,Customer Square 3,12,0.25,0.47535411901185676,0,2,0.0,0.0,0.0,Create/Update,898195001014,6,6
Fever Tree Indian Tonic Can 8 Pack,Customer Square 1,42,2.6923076923076925,2.2406941020968474,0,11,1.0,2.0,4.0,Create/Update,898195001755,12,3
Fever Tree Indian Tonic Can 8 Pack,Customer Square 2,29,1.2307692307692308,1.782558496347149,0,10,0.0,1.0,2.0,Create/Update,898195001755,6,3
Fever Tree Indian Tonic Can 8 Pack,Customer Square 3,21,0.7115384615384616,1.1658034281713598,0,6,0.0,0.0,1.0,Create/Update,898195001755,4,3
Fever Tree Lemon Tonic 4 Pack,Customer Square 1,25,0.7115384615384616,1.1491893206406665,0,7,0.0,0.0,1.0,Create/Update,898195001052,6,6
Fever Tree Lemon Tonic 4 Pack,Customer Square 2,10,0.25,0.5503495392790071,0,2,0.0,0.0,0.0,Create/Update,898195001052,6,6
Fever Tree Lemon Tonic 4 Pack,Customer Square 3,3,0.057692307692307696,0.23316068563427197,0,1,0.0,0.0,0.0,Create/Update,898195001052,2,6
Fever Tree Light Tonic 4 Pack,Customer Square 1,36,1.3846153846153846,1.3609081548426254,0,6,0.0,1.0,2.0,Create/Update,898195001175,6,6
Fever Tree Light Tonic 4 Pack,Customer Square 2,29,1.0192307692307692,1.1517609363222343,0,4,0.0,1.0,2.0,Create/Update,898195001175,6,6
Fever Tree Light Tonic 4 Pack,Customer Square 3,5,0.09615384615384616,0.2948021099376133,0,1,0.0,0.0,0.0,Create/Update,898195001175,6,6
Fever Tree Lime & Yuzu 4 Pack,Customer Square 1,43,2.6346153846153846,2.175288187396063,0,11,1.0,2.5,3.0,Create/Update,812136030857,6,6
Fever Tree Lime & Yuzu 4 Pack,Customer Square 2,16,1.1153846153846154,3.2144735551387558,0,19,0.0,0.0,1.0,Create/Update,812136030857,6,6
Fever Tree Lime & Yuzu 4 Pack,Customer Square 3,10,0.28846153846153844,0.6603186428226692,0,3,0.0,0.0,0.0,Create/Update,812136030857,3,6
Fever Tree Mediteranian Tonic 4 Pack,Customer Square 1,34,1.1346153846153846,1.2093998218100095,0,6,0.0,1.0,2.0,Create/Update,898195001519,6,6
Fever Tree Mediteranian Tonic 4 Pack,Customer Square 2,16,0.36538461538461536,0.6210675100751978,0,3,0.0,0.0,1.0,Create/Update,898195001519,24,6
Fever Tree Mediteranian Tonic 4 Pack,Customer Square 3,7,0.17307692307692307,0.4690888814480949,0,2,0.0,0.0,0.0,Create/Update,898195001519,4,6
Fever Tree Pink Grapefruit 4 Pack,Customer Square 1,45,2.1538461538461537,1.5858098560067926,0,6,1.0,2.0,3.0,Create/Update,812136030277,6,6
Fever Tree Pink Grapefruit 4 Pack,Customer Square 2,29,1.3846153846153846,2.427041932966693,0,12,0.0,1.0,2.0,Create/Update,812136030277,30,12
Fever Tree Pink Grapefruit 4 Pack,Customer Square 3,16,0.3269230769230769,0.5084347717847034,0,2,0.0,0.0,1.0,Create/Update,812136030277,3,6
Fever Tree Spiced Orange Ginger Ale 4 Pack,Customer Square 1,29,0.6730769230769231,0.6714265480806189,0,2,0.0,1.0,1.0,Create/Update,898195001885,6,6
Fever Tree Spiced Orange Ginger Ale 4 Pack,Customer Square 2,4,0.057692307692307696,0.23316068563427197,0,1,0.0,0.0,0.0,Create/Update,898195001885,6,6
Fever Tree Spiced Orange Ginger Ale 4 Pack,Customer Square 3,9,0.23076923076923078,0.5756395979652217,0,3,0.0,0.0,0.0,Create/Update,898195001885,6,6
Fidencio Mezcal 750ml,Customer Square 1,5,0.15384615384615385,0.5329387100211929,0,3,0.0,0.0,0.0,Create/Update,309515038,1,4
Fidencio Mezcal 750ml,Customer Square 2,10,0.21153846153846154,0.4530468842072979,0,2,0.0,0.0,0.0,Create/Update,309515038,1,4
Fidencio Mezcal 750ml,Customer Square 3,0,0.0,0.0,0,0,0.0,0.0,0.0,Create/Update,309515038,1,4
Field Recordings Chenin 750ml,Customer Square 1,29,1.3653846153846154,1.481018959960781,0,5,0.0,1.0,3.0,Create/Update,713382533683,6,12
Field Recordings Chenin 750ml,Customer Square 2,25,0.75,0.9781261520022707,0,4,0.0,0.0,1.0,Create/Update,713382533683,2,12
Field Recordings Chenin 750ml,Customer Square 3,11,0.5192307692307693,1.759484021998676,0,12,0.0,0.0,0.0,Create/Update,713382533683,2,12
Field Recordings Domo Arigato 750ml,Customer Square 1,9,0.23076923076923078,0.541201818441165,0,2,0.0,0.0,0.0,Create/Update,742779421883,4,12
Field Recordings Domo Arigato 750ml,Customer Square 2,16,0.6538461538461539,1.1416016984350636,0,4,0.0,0.0,1.0,Create/Update,742779421883,4,12
Field Recordings Domo Arigato 750ml,Customer Square 3,3,0.057692307692307696,0.23316068563427197,0,1,0.0,0.0,0.0,Create/Update,742779421883,4,12
Field Recordings Dry Hopped Pet Nat 750ml,Customer Square 1,40,1.9038461538461537,1.5097072485523015,0,6,1.0,2.0,3.0,Create/Update,713382533669,4,12
Field Recordings Dry Hopped Pet Nat 750ml,Customer Square 2,22,0.8846153846153846,1.3679553264445183,0,6,0.0,0.0,1.0,Create/Update,713382533669,4,12
Field Recordings Dry Hopped Pet Nat 750ml,Customer Square 3,1,0.019230769230769232,0.13733516208736252,0,1,0.0,0.0,0.0,Create/Update,713382533669,2,12
Field Recordings Fiction 750ml,Customer Square 1,34,1.6730769230769231,1.8472552804108904,0,7,0.0,1.0,2.25,Create/Update,799665809850,2,12
Field Recordings Fiction 750ml,Customer Square 2,32,1.3269230769230769,1.450744554810946,0,6,0.0,1.0,2.0,Create/Update,799665809850,2,12
Field Recordings Fiction 750ml,Customer Square 3,5,0.09615384615384616,0.2948021099376133,0,1,0.0,0.0,0.0,Create/Update,799665809850,2,12
Field Recordings Fiction Rose 750ml,Customer Square 1,39,1.4807692307692308,1.2479272756082789,0,5,0.75,1.0,2.0,Create/Update,799665809812,3,12
Field Recordings Fiction Rose 750ml,Customer Square 2,30,1.3076923076923077,1.5509111656658425,0,6,0.0,1.0,2.0,Create/Update,799665809812,3,12
Field Recordings Fiction Rose 750ml,Customer Square 3,4,0.09615384615384616,0.3540760122984994,0,2,0.0,0.0,0.0,Create/Update,799665809812,2,12
Field Recordings Fiction White 750ml,Customer Square 1,4,0.15384615384615385,0.567877810008977,0,3,0.0,0.0,0.0,Create/Update,653233615369,3,12
Field Recordings Fiction White 750ml,Customer Square 2,1,0.019230769230769232,0.13733516208736252,0,1,0.0,0.0,0.0,Create/Update,653233615369,3,12
Field Recordings Fiction White 750ml,Customer Square 3,2,0.038461538461538464,0.1923076923076923,0,1,0.0,0.0,0.0,Create/Update,653233615369,2,12
Field Recordings Franc 750ml,Customer Square 1,23,0.9230769230769231,1.2379597645716214,0,5,0.0,0.0,2.0,Create/Update,713382533867,2,12
Field Recordings Franc 750ml,Customer Square 2,0,0.0,0.0,0,0,0.0,0.0,0.0,Create/Update,713382533867,2,12
Field Recordings Franc 750ml,Customer Square 3,3,0.057692307692307696,0.23316068563427197,0,1,0.0,0.0,0.0,Create/Update,713382533867,1,12
Field Recordings Freddo 750ml,Customer Square 1,5,0.23076923076923078,0.749753411139151,0,3,0.0,0.0,0.0,Create/Update,637405073270,2,12
Field Recordings Freddo 750ml,Customer Square 2,20,0.8076923076923077,1.2865945141290565,0,6,0.0,0.0,1.25,Create/Update,637405073270,2,12
Field Recordings Freddo 750ml,Customer Square 3,5,0.1346153846153846,0.4397921779242027,0,2,0.0,0.0,0.0,Create/Update,637405073270,2,12
Field Recordings Neverland 2017 750ml,Customer Square 1,22,0.7115384615384616,1.1152188205690754,0,6,0.0,0.0,1.0,Create/Update,713382533966,2,12
Field Recordings Neverland 2017 750ml,Customer Square 2,35,1.5192307692307692,1.6582008857538322,0,7,0.0,1.0,2.0,Create/Update,713382533966,2,12
Field Recordings Neverland 2017 750ml,Customer Square 3,16,0.38461538461538464,0.6249260311258431,0,2,0.0,0.0,1.0,Create/Update,713382533966,2,12
Field Recordings PPP Sparkling Red 750ml,Customer Square 1,10,0.5384615384615384,1.3223164182823912,0,7,0.0,0.0,0.0,Create/Update,637405074017,2,12
Field Recordings PPP Sparkling Red 750ml,Customer Square 2,18,1.0192307692307692,1.8133096029019233,0,7,0.0,0.0,2.0,Create/Update,637405074017,2,12
Field Recordings Pet Nat Rose 750ml,Customer Square 1,36,1.4230769230769231,1.3915425011635034,0,6,0.0,1.0,2.0,Create/Update,713382533652,3,12
Field Recordings Pet Nat Rose 750ml,Customer Square 2,19,0.6346153846153846,0.9613461346115375,0,3,0.0,0.0,1.0,Create/Update,713382533652,3,12
Field Recordings Pet Nat Rose 750ml,Customer Square 3,5,0.11538461538461539,0.3748767055695755,0,2,0.0,0.0,0.0,Create/Update,713382533652,2,12
Field Recordings Pets 750ml,Customer Square 1,15,0.7692307692307693,1.6245163139956056,0,9,0.0,0.0,1.0,Create/Update,713382533737,2,12
Field Recordings Pets 750ml,Customer Square 2,38,1.7884615384615385,1.746827216825919,0,7,0.0,1.5,2.25,Create/Update,713382533737,2,12
Field Recordings Pets 750ml,Customer Square 3,5,0.09615384615384616,0.2948021099376133,0,1,0.0,0.0,0.0,Create/Update,713382533737,2,12
Field Recordings Skins 750ml,Customer Square 1,14,0.7307692307692307,1.429300321235542,0,6,0.0,0.0,1.0,Create/Update,653233615604,2,12
Field Recordings Skins 750ml,Customer Square 2,26,0.7884615384615384,0.9674816329311745,0,3,0.0,0.5,1.0,Create/Update,653233615604,3,12
Field Recordings Skins 750ml,Customer Square 3,9,0.19230769230769232,0.44021242854844606,0,2,0.0,0.0,0.0,Create/Update,653233615604,2,12
Fighting Cock 750ml,Customer Square 2,3,0.07692307692307693,0.33085866411702414,0,2,0.0,0.0,0.0,Create/Update,96749121380,12,12
Figuiere Saint Andre Rose 750ml,Customer Square 1,30,1.8076923076923077,2.2104512377693863,0,8,0.0,1.0,3.0,Create/Update,659760331116,3,12
Figuiere Saint Andre Rose 750ml,Customer Square 2,14,0.7692307692307693,1.6940550419650182,0,8,0.0,0.0,1.0,Create/Update,659760331116,2,12
Figuiere Saint Andre Rose 750ml,Customer Square 3,5,0.15384615384615385,0.6007884366082042,0,4,0.0,0.0,0.0,Create/Update,659760331116,2,12
Finding Mezcal,Customer Square 1,3,0.057692307692307696,0.23316068563427197,0,1,0.0,0.0,0.0,Create/Update,9780399579004,3,3
Finding Mezcal,Customer Square 2,3,0.057692307692307696,0.23316068563427197,0,1,0.0,0.0,0.0,Create/Update,9780399579004,3,3
Finding Mezcal,Customer Square 3,0,0.0,0.0,0,0,0.0,0.0,0.0,Create/Update,9780399579004,3,3
Finlandia Grapefruit 1L,Customer Square 2,1,0.019230769230769232,0.13733516208736252,0,1,0.0,0.0,0.0,Create/Update,81128032340,8,12
Finlandia Vodka 1L,Customer Square 2,1,0.019230769230769232,0.13733516208736252,0,1,0.0,0.0,0.0,Create/Update,81128074081,8,12
Fireball 1L,Customer Square 1,25,0.6730769230769231,0.8709224518634041,0,4,0.0,0.0,1.0,Create/Update,88004144678,4,12
Fireball 1L,Customer Square 2,25,0.6923076923076923,0.866879051506511,0,3,0.0,0.0,1.0,Create/Update,88004144678,8,12
Fireball 375ml,Customer Square 1,51,3.980769230769231,2.0984461707084474,0,10,2.75,4.0,5.25,Create/Update,88004144722,6,24
Fireball 375ml,Customer Square 2,47,2.5576923076923075,1.6917612754220828,0,8,1.0,3.0,3.0,Create/Update,88004144722,6,24
Fireball 375ml,Customer Square 3,40,1.3461538461538463,1.1246301167087267,0,4,1.0,1.0,2.0,Create/Update,88004144722,4,24
Fireball 50ml,Customer Square 1,52,93.9423076923077,27.040861858660712,52,194,74.75,90.5,111.0,Create/Update,88004144708,120,120
Fireball 50ml,Customer Square 2,52,80.67307692307692,38.64519133876125,3,216,56.25,70.0,105.25,Create/Update,88004144708,120,120
Fireball 50ml,Customer Square 3,52,32.23076923076923,16.171693437579542,9,85,22.0,28.0,40.75,Create/Update,88004144708,80,120
Fireball 750ml,Customer Square 3,19,0.5,0.7966275068156915,0,3,0.0,0.0,1.0,Create/Update,88004146689,3,12
Fireball Firebox 3.5L,Customer Square 1,6,0.11538461538461539,0.3194855331891567,0,1,0.0,0.0,0.0,Create/Update,88004022723,1,3
Fireball Firebox 3.5L,Customer Square 2,12,0.25,0.47535411901185676,0,2,0.0,0.0,0.0,Create/Update,88004022723,1,3
Fireball Firebox 3.5L,Customer Square 3,16,0.3269230769230769,0.5084347717847034,0,2,0.0,0.0,1.0,Create/Update,88004022723,2,3
Fireball Party Bucket,Customer Square 1,42,2.3461538461538463,1.8174857462631784,0,7,1.0,2.0,4.0,Create/Update,88004029296,4,6
Fireball Party Bucket,Customer Square 2,44,2.480769230769231,1.9164308233254117,0,9,1.0,2.0,3.0,Create/Update,88004029296,4,6
Fireball Party Bucket,Customer Square 3,14,0.3269230769230769,0.579162321014446,0,2,0.0,0.0,1.0,Create/Update,88004029296,1,6
Fistful Of Bourbon 750ml,Customer Square 2,9,1.8076923076923077,10.713109261982334,0,78,0.0,0.0,0.0,Create/Update,83664873906,3,6
Five Farms Irish Cream 750ml,Customer Square 1,21,0.6346153846153846,0.9204690725980246,0,4,0.0,0.0,1.0,Create/Update,85592157059,1,9
Five Farms Irish Cream 750ml,Customer Square 2,12,0.3269230769230769,0.6421464560409231,0,2,0.0,0.0,0.0,Create/Update,85592157059,6,9
Five Farms Irish Cream 750ml,Customer Square 3,9,0.23076923076923078,0.5756395979652217,0,3,0.0,0.0,0.0,Create/Update,85592157059,1,9
Flaco Tempranillo 750ml,Customer Square 1,20,0.5576923076923077,0.7945357023120615,0,3,0.0,0.0,1.0,Create/Update,810411011287,2,12
Flaco Tempranillo 750ml,Customer Square 2,23,0.6153846153846154,0.8122581569978031,0,3,0.0,0.0,1.0,Create/Update,810411011287,3,12
Flaco Tempranillo 750ml,Customer Square 3,5,0.11538461538461539,0.3748767055695755,0,2,0.0,0.0,0.0,Create/Update,810411011287,2,12
Flask Funnel,Customer Square 1,5,0.11538461538461539,0.3748767055695755,0,2,0.0,0.0,0.0,Create/Update,876718029196,6,12
Flask Funnel,Customer Square 2,5,0.09615384615384616,0.2948021099376133,0,1,0.0,0.0,0.0,Create/Update,876718029196,6,12
Flask Funnel,Customer Square 3,2,0.038461538461538464,0.1923076923076923,0,1,0.0,0.0,0.0,Create/Update,876718029196,6,12
Flor De Cana Anejo  Clásico 5y 750ml,Customer Square 2,17,0.38461538461538464,0.5933557161746735,0,2,0.0,0.0,1.0,Create/Update,26964334227,12,24
Flor De Cana Anejo 12y 750ml,Customer Square 1,2,0.038461538461538464,0.1923076923076923,0,1,0.0,0.0,0.0,Create/Update,26964823967,2,12
Flor De Cana Anejo 12y 750ml,Customer Square 2,6,0.17307692307692307,0.5449472044347984,0,3,0.0,0.0,0.0,Create/Update,26964823967,6,12
Flor De Cana Anejo 12y 750ml,Customer Square 3,3,0.07692307692307693,0.33085866411702414,0,2,0.0,0.0,0.0,Create/Update,26964823967,2,12
Flor De Cana Anejo 18y 750ml,Customer Square 1,2,0.038461538461538464,0.1923076923076923,0,1,0.0,0.0,0.0,Create/Update,26964500233,1,6
Flor De Cana Anejo 18y 750ml,Customer Square 2,0,0.0,0.0,0,0,0.0,0.0,0.0,Create/Update,26964500233,1,6
Flor De Cana Anejo 18y 750ml,Customer Square 3,2,0.038461538461538464,0.1923076923076923,0,1,0.0,0.0,0.0,Create/Update,26964500233,1,6
