ProductCode,Name,Category,Brand,Type,FixedAssetType,CostingMethod,Length,Width,Height,Weight,CartonLength,CartonWidth,CartonHeight,CartonInnerQuantity,CartonQuantity,CartonVolume,WeightUnits,DimensionUnits,Barcode,MinimumBeforeReorder,ReorderQuantity,DefaultLocation,LastSuppliedBy,SupplierProductCode,SupplierProductName,SupplierFixedPrice,PriceTier1,PriceTier2,PriceTier3,PriceTier4,PriceTier5,PriceTier6,PriceTier7,PriceTier8,PriceTier9,PriceTier10,AssemblyBOM,AutoAssemble,AutoDisassemble,DropShip,DropShipSupplier,AverageCost,DefaultUnitOfMeasure,InventoryAccount,RevenueAccount,ExpenseAccount,COGSAccount,ProductAttributeSet,AdditionalAttribute1,AdditionalAttribute2,AdditionalAttribute3,AdditionalAttribute4,AdditionalAttribute5,AdditionalAttribute6,AdditionalAttribute7,AdditionalAttribute8,AdditionalAttribute9,AdditionalAttribute10,DiscountName,ProductFamilySKU,ProductFamilyName,ProductFamilyOption1Name,ProductFamilyOption1Value,ProductFamilyOption2Name,ProductFamilyOption2Value,ProductFamilyOption3Name,ProductFamilyOption3Value,CommaDelimitedTags,StockLocator,PurchaseTaxRule,SaleTaxRule,Status,Description,ShortDescription,Sellable,PickZones,AlwaysShowQuantity,WarrantySetupName,InternalNote,ProductionBOM,MakeToOrderBom,QuantityToProduce,IsAccountingDimensionEnabled,DimensionAttribute1,DimensionAttribute2,DimensionAttribute3,DimensionAttribute4,DimensionAttribute5,DimensionAttribute6,DimensionAttribute7,DimensionAttribute8,DimensionAttribute9,DimensionAttribute10
"040232590917","Four Roses Barrel Strength 750ml","Whiskey Bourbon/American","",Stock,,FIFO,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,,,"040232590917",0.0000,0.0000,Airport,Republic,"","",102.1900000,149.9900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,No,No,No,No Drop Ship,,0.0000,Item,_28_: Inventory,_1_: Sales,,_26_: Cost of Goods Sold,"Item Details","750ml","DS","Glazers Genesis","","","","","","","","","","","","","","","","","","","","",ACTIVE,"","",Yes,,0.0000,,"",No,No,1.0000000000,"False","","","","","","","","","",""
"140063400294","Four Roses Moonshine Single Barrel 334E 750ml","Whiskey Bourbon/American","",Stock,,FIFO,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,,,"140063400294",0.0000,0.0000,Airport,Southern Glazers Wine & Spirits,"","",53.9900000,79.9900,65.8400,65.8400,65.8400,65.8400,65.8400,65.8400,65.8400,65.8400,65.8400,No,No,No,No Drop Ship,,53.9900,Item,_28_: Inventory,_1_: Sales,,_26_: Cost of Goods Sold,"Item Details","750ml","DS","Glazers Genesis","","","","","","","","","","","","","","","","","","","No Tax","No Tax",ACTIVE,"","",Yes,,0.0000,,"",No,No,1.0000000000,"False","","","","","","","","","",""
"040063400294","Four Roses Shaker Single Barrel 324H 750ml","Whiskey Bourbon/American","",Stock,,FIFO,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,,,"040063400294",0.0000,0.0000,Airport,Southern Glazers Wine & Spirits,"","",53.9900000,79.9900,65.8400,65.8400,65.8400,65.8400,65.8400,65.8400,65.8400,65.8400,65.8400,No,No,No,No Drop Ship,,53.9900,Item,_28_: Inventory,_1_: Sales,,_26_: Cost of Goods Sold,"Item Details","750ml","DS","Glazers Genesis","","","","","","","","","","","","","","","","","","","No Tax","No Tax",ACTIVE,"","",Yes,,0.0000,,"",No,No,1.0000000000,"False","","","","","","","","","",""
"254254254254","Four Roses Single Barrel 254E Moonshine 750ml","Whiskey Bourbon/American","",Stock,,FIFO,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,,,"254254254254",0.0000,0.0000,Airport,Southern Glazers Wine & Spirits,"Genesis","",0.0000000,79.9900,59.7900,59.7900,59.7900,59.7900,59.7900,59.7900,59.7900,59.7900,59.7900,No,No,No,No Drop Ship,,56.9900,Item,_28_: Inventory,_1_: Sales,,_26_: Cost of Goods Sold,"Item Details","750ml","DS","Glazers Genesis","","","","","","","","","","","","","","","","","","","No Tax","No Tax",ACTIVE,"","",Yes,,0.0000,,"",No,No,1.0000000000,"False","","","","","","","","","",""
"040063400027","Four Roses Single Barrel 750ml","Whiskey Bourbon/American","",Stock,,FIFO,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,,,"040063400027",0.0000,0.0000,Airport,Republic,"","",35.7400000,59.9900,45.1600,45.1600,45.1600,45.1600,45.1600,45.1600,45.1600,45.1600,45.1600,No,No,No,No Drop Ship,,36.7400,Item,_28_: Inventory,_1_: Sales,,_26_: Cost of Goods Sold,"Item Details","750ml","DS","Glazers Genesis","","","","","","","","","","","","","","","","","","","No Tax","No Tax",ACTIVE,"","",Yes,,0.0000,,"",No,No,1.0000000000,"False","","","","","","","","","",""
"040232377716","Four Roses Small Batch 2019 LE Barrel Strength 750ml","Whiskey Bourbon/American","",Stock,,FIFO,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,,,"040232377716",0.0000,0.0000,Pleasant Valley,Southern Glazers Wine & Spirits,"Genesis","",106.7900000,159.9900,125.6400,125.6400,125.6400,125.6400,125.6400,125.6400,125.6400,125.6400,125.6400,No,No,No,No Drop Ship,,106.7900,Item,_28_: Inventory,_1_: Sales,,_26_: Cost of Goods Sold,"Item Details","750ml","DS","Glazers Genesis","","","","","","","","","","","","","","","","","","","No Tax","No Tax",ACTIVE,"","",Yes,,0.0000,,"",No,No,1.0000000000,"False","","","","","","","","","",""
"040232459993","Four Roses Small Batch 2020 LE Barrel Strength 750ml","Whiskey Bourbon/American","",Stock,,FIFO,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,,,"040232459993",0.0000,0.0000,Pleasant Valley,Southern Glazers Wine & Spirits,"Genesis","",106.7900000,159.9900,125.6400,125.6400,125.6400,125.6400,125.6400,125.6400,125.6400,125.6400,125.6400,No,No,No,No Drop Ship,,106.7900,Item,_28_: Inventory,_1_: Sales,,_26_: Cost of Goods Sold,"Item Details","750ml","DS","Glazers Genesis","","","","","","","","","","","","","","","","","","","No Tax","No Tax",ACTIVE,"","",Yes,,0.0000,,"",No,No,1.0000000000,"False","","","","","","","","","",""
"051497248154","Four Roses Small Batch 2021 LE Barrel Strength 750ml","Whiskey Bourbon/American","",Stock,,FIFO,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,,,"051497248154",0.0000,0.0000,Pleasant Valley,Republic,"","",106.7900000,174.9900,143.3100,143.3100,143.3100,143.3100,143.3100,143.3100,143.3100,143.3100,143.3100,No,No,No,No Drop Ship,,121.8050,Item,_28_: Inventory,_1_: Sales,,_26_: Cost of Goods Sold,"Item Details","750ml","DS","Glazers Genesis","","","","","","","","","","","","","","","","","","","No Tax","No Tax",ACTIVE,"","",Yes,,0.0000,,"",No,No,1.0000000000,"False","","","","","","","","","",""
"040063400317","Four Roses Small Batch 750ml","Whiskey Bourbon/American","",Stock,,FIFO,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,,,"040063400317",0.0000,0.0000,Airport,Republic,"","",27.7400000,47.9900,37.4900,37.4900,37.4900,37.4900,37.4900,37.4900,37.4900,37.4900,37.4900,No,No,No,No Drop Ship,,29.3525,Item,_28_: Inventory,_1_: Sales,,_26_: Cost of Goods Sold,"Item Details","750ml","DS","Glazers Genesis","","","","","","","","","","","","","","","","","","","No Tax","No Tax",ACTIVE,"","",Yes,,0.0000,,"",No,No,1.0000000000,"False","","","","","","","","","",""
"040232288333","Four Roses Small Batch Select 750ml","Whiskey Bourbon/American","",Stock,,FIFO,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,,,"040232288333",0.0000,0.0000,Airport,Republic,"","",43.7900000,62.9900,49.1700,49.1700,49.1700,49.1700,49.1700,49.1700,49.1700,49.1700,49.1700,No,No,No,No Drop Ship,,42.6860,Item,_28_: Inventory,_1_: Sales,,_26_: Cost of Goods Sold,"Item Details","750ml","DS","Glazers Genesis","","","","","","","","","","","","","","","","","","","No Tax","No Tax",ACTIVE,"","",Yes,,0.0000,,"",No,No,1.0000000000,"False","","","","","","","","","",""
"040063400430","Four Roses Yellow 1.75L","Whiskey Bourbon/American","",Stock,,FIFO,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,,,"040063400430",0.0000,0.0000,Airport,Republic,"","",29.9900000,39.9900,32.9900,32.9900,32.9900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,No,No,No,No Drop Ship,,30.7400,Item,_28_: Inventory,_1_: Sales,,_26_: Cost of Goods Sold,"Item Details","1.75L","DS","Glazers Genesis","","","","","","","","","","","","","","","","","","","No Tax","No Tax",ACTIVE,"","",Yes,,0.0000,,"",No,No,1.0000000000,"False","","","","","","","","","",""
"793573124258","Four Roses Yellow Label 1L","Whiskey Bourbon/American","",Stock,,FIFO,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,,,"793573124258",0.0000,0.0000,Airport,Republic,"","",17.5700000,27.9900,19.9700,19.9700,19.9700,19.9700,19.9700,19.9700,19.9700,19.9700,19.9700,No,No,No,No Drop Ship,,17.5700,Item,_28_: Inventory,_1_: Sales,,_26_: Cost of Goods Sold,"Item Details","1L","DS","Glazers Genesis","","","","","","","","","","","","","","","","","","","","",ACTIVE,"","",Yes,,0.0000,,"",No,No,1.0000000000,"False","","","","","","","","","",""
"040063400409","Four Roses Yellow Label 750ml","Whiskey Bourbon/American","",Stock,,FIFO,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,,,"040063400409",0.0000,0.0000,Airport,Republic,"","",16.7400000,23.9900,19.0200,19.0200,19.0200,19.0200,19.0200,19.0200,19.0200,19.0200,19.0200,No,No,No,No Drop Ship,,16.7400,Item,_28_: Inventory,_1_: Sales,,_26_: Cost of Goods Sold,"Item Details","750ml","DS","Glazers Genesis","","","","","","","","","","","","","","","","","","","No Tax","No Tax",ACTIVE,"","",Yes,,0.0000,,"",No,No,1.0000000000,"False","","","","","","","","","",""
"724803018139","Foursquare 2005 Bourbon Finish 750ml","Rum","",Stock,,FIFO,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,,,"724803018139",0.0000,0.0000,Airport,Victory,"","",61.0000000,85.9900,67.5600,67.5600,67.5600,67.5600,67.5600,67.5600,67.5600,67.5600,67.5600,No,No,No,No Drop Ship,,61.0000,Item,_28_: Inventory,_1_: Sales,_26_: Cost of Goods Sold,_26_: Cost of Goods Sold,"Item Details","750ml","DS","","","","","","","","","","","","","","","","","","","","","",ACTIVE,"","",Yes,,0.0000,,"",No,No,1.0000000000,"False","","","","","","","","","",""
"724803018214","Foursquare 2007 750ml","Rum","",Stock,,FIFO,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,,,"724803018214",0.0000,0.0000,Airport,Victory,"","",64.0000000,89.9900,71.2500,71.2500,71.2500,71.2500,71.2500,0.0000,0.0000,0.0000,0.0000,No,No,No,No Drop Ship,,64.0000,Item,_28_: Inventory,_1_: Sales,,_26_: Cost of Goods Sold,"Item Details","750ml","DS","","","","","","","","","","","","","","","","","","","","No Tax","No Tax",ACTIVE,"","",Yes,,0.0000,,"",No,No,1.0000000000,"False","","","","","","","","","",""
"724803018238","Foursquare 2008 750ml","Rum","",Stock,,FIFO,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,oz,in,"724803018238",0.0000,0.0000,Pleasant Valley,Victory,"","",68.0000000,97.9900,75.5600,75.5600,75.5600,75.5600,75.5600,75.5600,75.5600,75.5600,75.5600,No,No,No,No Drop Ship,,68.0000,Item,_28_: Inventory,_1_: Sales,,_26_: Cost of Goods Sold,"Item Details","750ml","DS","","","","","","","","","","","","","","","","","","","","No Tax","No Tax",ACTIVE,"","",Yes,,0.0000,,"",No,No,1.0000000000,"False","","","","","","","","","",""
"724803018399","Foursquare 2009 750ml","Rum","",Stock,,FIFO,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,oz,in,"724803018399",0.0000,0.0000,Pleasant Valley,Victory,"","",68.0000000,85.9900,73.6000,73.6000,73.6000,73.6000,73.6000,73.6000,73.6000,73.6000,73.6000,No,No,No,No Drop Ship,,66.0000,Item,_28_: Inventory,_1_: Sales,,_26_: Cost of Goods Sold,"Item Details","750ml","DS","","","","","","","","","","","","","","","","","","","","No Tax","No Tax",ACTIVE,"","",Yes,,0.0000,,"",No,No,1.0000000000,"False","","","","","","","","","",""
"724803018504","Foursquare Crisma 750ml","Rum","",Stock,,FIFO,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,oz,in,"724803018504",0.0000,0.0000,Pleasant Valley,Victory,"","",0.0000000,47.9900,37.7500,37.7500,37.7500,37.7500,37.7500,37.7500,37.7500,37.7500,37.7500,No,No,No,No Drop Ship,,33.5000,Item,_28_: Inventory,_1_: Sales,,_26_: Cost of Goods Sold,"Item Details","750ml","DS","","","","","","","","","","","","","","","","","","","","No Tax","No Tax",ACTIVE,"","",Yes,,0.0000,,"",No,No,1.0000000000,"False","","","","","","","","","",""
"724803018351","Foursquare Detente 750ml","Rum","",Stock,,FIFO,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,,,"724803018351",0.0000,0.0000,Pleasant Valley,Victory,"","",61.0000000,74.9900,59.5300,59.5300,59.5300,59.5300,59.5300,59.5300,59.5300,59.5300,59.5300,No,No,No,No Drop Ship,,52.5000,Item,_28_: Inventory,_1_: Sales,,_26_: Cost of Goods Sold,"Item Details","750ml","DS","","","","","","","","","","","","","","","","","","","","No Tax","No Tax",ACTIVE,"","",Yes,,0.0000,,"",No,No,1.0000000000,"False","","","","","","","","","",""
"724803018191","Foursquare Empery 750ml","Rum","",Stock,,FIFO,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,,,"724803018191",0.0000,0.0000,Airport,Victory,"","",89.0000000,125.9900,96.7500,96.7500,96.7500,96.7500,96.7500,0.0000,0.0000,0.0000,0.0000,No,No,No,No Drop Ship,,89.0000,Item,_28_: Inventory,_1_: Sales,,_26_: Cost of Goods Sold,"Item Details","750ml","DS","","","","","","","","","","","","","","","","","","","","No Tax","No Tax",ACTIVE,"","",Yes,,0.0000,,"",No,No,1.0000000000,"False","","","","","","","","","",""
"724803018467","Foursquare Indelible 750ml","Rum","",Stock,,FIFO,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,oz,in,"724803018467",0.0000,0.0000,Pleasant Valley,Victory,"","",68.0000000,85.9900,71.9900,71.9900,71.9900,71.9900,71.9900,71.9900,71.9900,71.9900,71.9900,No,No,No,No Drop Ship,,62.8507,Item,_28_: Inventory,_1_: Sales,,_26_: Cost of Goods Sold,"Item Details","750ml","DS","","","","","","","","","","","","","","","","","","","","No Tax","No Tax",ACTIVE,"","",Yes,,0.0000,,"",No,No,1.0000000000,"False","","","","","","","","","",""
"724803018313","Foursquare Nobiliary 750ml","Rum","",Stock,,FIFO,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,oz,in,"724803018313",0.0000,0.0000,Pleasant Valley,Victory,"","",87.5000000,124.9900,97.2200,97.2200,97.2200,97.2200,97.2200,97.2200,97.2200,97.2200,0.0000,No,No,No,No Drop Ship,,87.5000,Item,_28_: Inventory,_1_: Sales,,_26_: Cost of Goods Sold,"Item Details","750ml","DS","","","","","","","","","","","","","","","","","","","","No Tax","No Tax",ACTIVE,"","",Yes,,0.0000,,"",No,No,1.0000000000,"False","","","","","","","","","",""
"724803018375","Foursquare Redoutable 750ml","Rum","",Stock,,FIFO,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,,,"724803018375",0.0000,0.0000,Pleasant Valley,Victory,"","",61.0000000,134.9900,104.4400,104.4400,104.4400,104.4400,104.4400,104.4400,104.4400,104.4400,104.4400,No,No,No,No Drop Ship,,94.0000,Item,_28_: Inventory,_1_: Sales,,_26_: Cost of Goods Sold,"Item Details","750ml","DS","","","","","","","","","","","","","","","","","","","","No Tax","No Tax",ACTIVE,"","",Yes,,0.0000,,"",No,No,1.0000000000,"False","","","","","","","","","",""
"724803018276","Foursquare Sagacity 750ml","Rum","",Stock,,FIFO,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,oz,in,"724803018276",0.0000,0.0000,,Victory,"","",0.0000000,71.9900,55.5600,55.5600,55.5600,55.5600,55.5600,55.5600,55.5600,55.5600,55.5600,No,No,No,No Drop Ship,,50.0000,Item,_28_: Inventory,_1_: Sales,_26_: Cost of Goods Sold,_26_: Cost of Goods Sold,"Item Details","750ml","DS","","","","","","","","","","","","","","","","","","","","No Tax","No Tax",ACTIVE,"","",Yes,,0.0000,,"",No,No,1.0000000000,"False","","","","","","","","","",""
"724803018429","Foursquare Shibboleth 750ml","Rum","",Stock,,FIFO,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,oz,in,"724803018429",0.0000,0.0000,Pleasant Valley,Victory,"","",0.0000000,164.9900,127.7800,127.7800,127.7800,127.7800,127.7800,127.7800,127.7800,127.7800,127.7800,No,No,No,No Drop Ship,,115.0000,Item,_28_: Inventory,_1_: Sales,,_26_: Cost of Goods Sold,"Item Details","750ml","DS","","","","","","","","","","","","","","","","","","","","No Tax","No Tax",ACTIVE,"","",Yes,,0.0000,,"",No,No,1.0000000000,"False","","","","","","","","","",""
"850020408023","Fox and Seeker London Dry Gin 750ml","Gin","",Stock,,FIFO,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,oz,in,"850020408023",0.0000,0.0000,Pleasant Valley,Virtuoso,"","",0.0000000,27.9900,22.9500,22.9500,22.9500,22.9500,22.9500,22.9500,22.9500,22.9500,22.9500,No,No,No,No Drop Ship,,20.8300,Item,_28_: Inventory,_1_: Sales,,_26_: Cost of Goods Sold,"Item Details","750ml","DS","","","","","","","","","","","","","","","","","","","","No Tax","No Tax",ACTIVE,"","",Yes,,0.0000,,"",No,No,1.0000000000,"False","","","","","","","","","",""
"850020408016","Fox and Seeker Vodka 750ml","Vodka","",Stock,,FIFO,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,oz,in,"850020408016",0.0000,0.0000,Pleasant Valley,Virtuoso,"","",0.0000000,23.9900,20.1800,20.1800,20.1800,20.1800,20.1800,20.1800,20.1800,20.1800,20.1800,No,No,No,No Drop Ship,,20.0309,Item,_28_: Inventory,_1_: Sales,,_26_: Cost of Goods Sold,"Item Details","750ml","DS","","","","","","","","","","","","","","","","","","","","No Tax","No Tax",ACTIVE,"","",Yes,,0.0000,,"",No,No,1.0000000000,"False","","","","","","","","","",""
"613649020041","Foxglove Cabernet Sauvignon 750ml","Red New World","",Stock,,FIFO,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,,,"613649020041",0.0000,0.0000,Airport,Dionysys,"","",13.0000000,17.9900,14.9400,14.9400,14.9400,14.9400,14.9400,14.9400,14.9400,14.9400,14.9400,No,No,No,No Drop Ship,,13.0000,Item,_28_: Inventory,_1_: Sales,,_26_: Cost of Goods Sold,"Item Details","750ml","W","","","","","","","","","","","","","","","","","","","","","",ACTIVE,"","",Yes,,0.0000,,"",No,No,1.0000000000,"False","","","","","","","","","",""
"8011131000786","Francesco Quaquarini Sparkling Moscato","White Muscadet","",Stock,,FIFO,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,,,"8011131000786",0.0000,0.0000,Airport,Parker Wolf,"","",0.0000000,11.9900,9.3500,9.3500,9.3500,9.3500,9.3500,9.3500,9.3500,9.3500,9.3500,No,No,No,No Drop Ship,,8.5000,Item,_28_: Inventory,_1_: Sales,,_26_: Cost of Goods Sold,"Item Details","750ml","W","","","","","","","","","","","","","","","","","","","","No Tax","No Tax",DEPRECATED,"","",Yes,,0.0000,,"",No,No,1.0000000000,"False","","","","","","","","","",""
"721059981002","Frangelico 1L","Liqueur","",Stock,,FIFO,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,,,"721059981002",0.0000,0.0000,Airport,Southern Glazers Wine & Spirits,"Genesis","",0.0000000,39.9900,33.4100,33.4100,33.4100,33.4100,33.4100,33.4100,33.4100,33.4100,33.4100,No,No,No,No Drop Ship,,30.0725,Item,_28_: Inventory,_1_: Sales,,_26_: Cost of Goods Sold,"Item Details","1L","DS","Glazers Genesis","","","","","","","","","","","","","","","","","","","No Tax","No Tax",ACTIVE,"","",Yes,,0.0000,,"",No,No,1.0000000000,"False","","","","","","","","","",""
"721059983754","Frangelico 375ml","Liqueur","",Stock,,FIFO,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,,,"721059983754",0.0000,0.0000,Airport,Southern Glazers Wine & Spirits,"Genesis","",0.0000000,17.9900,13.6000,13.6000,13.6000,13.6000,13.6000,13.6000,13.6000,13.6000,13.6000,No,No,No,No Drop Ship,,12.2400,Item,_28_: Inventory,_1_: Sales,,_26_: Cost of Goods Sold,"Item Details","375ml","DS","Glazers Genesis","","","","","","","","","","","","","","","","","","","No Tax","No Tax",ACTIVE,"","",Yes,,0.0000,,"",No,No,1.0000000000,"False","","","","","","","","","",""
"721059987509","Frangelico 750ml","Liqueur","",Stock,,FIFO,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,,,"721059987509",0.0000,0.0000,Airport,Southern Glazers Wine & Spirits,"Genesis","",20.8700000,29.9900,23.5100,23.5100,23.5100,23.5100,23.5100,23.5100,23.5100,23.5100,23.5100,No,No,No,No Drop Ship,,21.6500,Item,_28_: Inventory,_1_: Sales,,_26_: Cost of Goods Sold,"Item Details","750ml","DS","Glazers Genesis","","","","","","","","","","","","","","","","","","","No Tax","No Tax",ACTIVE,"","",Yes,,0.0000,,"",No,No,1.0000000000,"False","","","","","","","","","",""
"854439008287","Frankly Apple Vodka 1L","Vodka","",Stock,,FIFO,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,,,"854439008287",0.0000,0.0000,Airport,Southern Glazers Wine & Spirits,"Genesis","",18.6500000,29.9900,23.5000,23.5000,23.5000,23.5000,23.5000,23.5000,23.5000,23.5000,23.5000,No,No,No,No Drop Ship,,18.6500,Item,_28_: Inventory,_1_: Sales,,_26_: Cost of Goods Sold,"Item Details","1L","DS","Glazers Genesis","","","","","","","","","","","","","","","","","","","","",ACTIVE,"","",Yes,,0.0000,,"",No,No,1.0000000000,"False","","","","","","","","","",""
"854439008249","Frankly Apple Vodka 50ml","Vodka","",Stock,,FIFO,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,,,"854439008249",0.0000,0.0000,Airport,Southern Glazers Wine & Spirits,"Genesis","",0.0000000,1.9900,1.6500,1.6500,1.6500,1.6500,1.6500,1.6500,1.6500,1.6500,1.6500,No,No,No,No Drop Ship,,1.4000,Item,_28_: Inventory,_1_: Sales,,_26_: Cost of Goods Sold,"Item Details","50ml","DS","Glazers Genesis","","","","","","","","","","","","","","","","","","","","",ACTIVE,"","",Yes,,0.0000,,"",No,No,1.0000000000,"False","","","","","","","","","",""
"854439008263","Frankly Apple Vodka 750ml","Vodka","",Stock,,FIFO,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,,,"854439008263",0.0000,0.0000,Airport,Southern Glazers Wine & Spirits,"Genesis","",0.0000000,24.9900,17.8700,17.8700,17.8700,17.8700,17.8700,17.8700,17.8700,17.8700,17.8700,No,No,No,No Drop Ship,,15.3846,Item,_28_: Inventory,_1_: Sales,,_26_: Cost of Goods Sold,"Item Details","750ml","DS","Glazers Genesis","","","","","","","","","","","","","","","","","","","","",ACTIVE,"","",Yes,,0.0000,,"",No,No,1.0000000000,"False","","","","","","","","","",""
"854439008089","Frankly Grapefruit Vodka 50ml","Vodka","",Stock,,FIFO,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,,,"854439008089",0.0000,0.0000,Airport,Southern Glazers Wine & Spirits,"Genesis","",0.0000000,1.9900,1.6500,1.6500,1.6500,1.6500,1.6500,1.6500,1.6500,1.6500,1.6500,No,No,No,No Drop Ship,,1.4000,Item,_28_: Inventory,_1_: Sales,,_26_: Cost of Goods Sold,"Item Details","50ml","DS","Glazers Genesis","","","","","","","","","","","","","","","","","","","","",ACTIVE,"","",Yes,,0.0000,,"",No,No,1.0000000000,"False","","","","","","","","","",""
"854439008102","Frankly Grapefruit Vodka 750ml","Vodka","",Stock,,FIFO,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,,,"854439008102",0.0000,0.0000,Airport,Southern Glazers Wine & Spirits,"Genesis","",0.0000000,24.9900,19.3300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,No,No,No,No Drop Ship,,15.6565,Item,_28_: Inventory,_1_: Sales,,_26_: Cost of Goods Sold,"Item Details","750ml","DS","Glazers Genesis","","","","","","","","","","","","","","","","","","","","",ACTIVE,"","",Yes,,0.0000,,"",No,No,1.0000000000,"False","","","","","","","","","",""
"854439008041","Frankly Organic Vodka 1L","Vodka","",Stock,,FIFO,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,,,"854439008041",0.0000,0.0000,Airport,Southern Glazers Wine & Spirits,"Genesis","",0.0000000,29.9900,23.5000,23.5000,23.5000,23.5000,23.5000,23.5000,23.5000,23.5000,23.5000,No,No,No,No Drop Ship,,18.6500,Item,_28_: Inventory,_1_: Sales,,_26_: Cost of Goods Sold,"Item Details","1L","DS","Glazers Genesis","","","","","","","","","","","","","","","","","","","","",ACTIVE,"","",Yes,,0.0000,,"",No,No,1.0000000000,"False","","","","","","","","","",""
"854439008003","Frankly Organic Vodka 50ml","Vodka","",Stock,,FIFO,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,,,"854439008003",0.0000,0.0000,Airport,Southern Glazers Wine & Spirits,"Genesis","",0.0000000,1.9900,1.6500,1.6500,1.6500,1.6500,1.6500,1.6500,1.6500,1.6500,1.6500,No,No,No,No Drop Ship,,1.2745,Item,_28_: Inventory,_1_: Sales,,_26_: Cost of Goods Sold,"Item Details","50ml","DS","Glazers Genesis","","","","","","","","","","","","","","","","","","","","",ACTIVE,"","",Yes,,0.0000,,"",No,No,1.0000000000,"False","","","","","","","","","",""
