Action,ProductSKU,ProductName,Location,MinimumBeforeReorder,ReorderQuantity,Stock Locator,PickZones
Create/Update,812136030277,Fever Tree Pink Grapefruit 4 Pack,Customer Square 3,24,6,,
Create/Update,898195001885,Fever Tree Spiced Orange Ginger Ale 4 Pack,Customer Square 3,0,6,,
Create/Update,000309515038,Fidencio Mezcal 750ml,Customer Square 3,1,4,,
Create/Update,653233615604,Field Recordings Skins 750ml,Customer Square 3,0,12,,
Create/Update,899682002811,Filthy Blue Cheese Olives 8.5oz,Customer Square 3,0,12,,
Create/Update,088004146689,Fireball 750ml,Customer Square 3,0,12,,
Create/Update,085592157059,Five Farms Irish Cream 750ml,Customer Square 3,1,9,,
Create/Update,026964823967,Flor De Cana Anejo 12y 750ml,Customer Square 3,5,12,,
Create/Update,026964500233,Flor De Cana Anejo 18y 750ml,Customer Square 3,0,6,,
Create/Update,026964854527,Flor De Cana Anejo 25y 750ml,Customer Square 3,1,6,,
Create/Update,026964690262,Flor De Cana Anejo 4y 1.75L,Customer Square 3,0,6,,
Create/Update,026964177190,Flor De Cana Anejo 4y 750ml,Customer Square 3,0,12,,
Create/Update,026964852745,Flor De Cana Reserve 7y 750ml,Customer Square 3,0,12,,
Create/Update,026964194425,Flor De Cana White 4y 1.75L,Customer Square 3,3,6,,
Create/Update,026964904291,Flor De Cana White 4y 750ml,Customer Square 3,0,12,,
Create/Update,816136020306,Flor Del Desierto Desierto 750ml,Customer Square 3,2,2,,
Create/Update,816136020313,Flor Del Desierto Sierra 750ml,Customer Square 3,1,2,,
Create/Update,816136021419,Flor del Desierto Carnei 750ml,Customer Square 3,0,6,,
Create/Update,084692303649,Fonseca Bin 27  Porto 750ml,Customer Square 3,0,12,,
Create/Update,091037027078,Fords Gin 750ml,Customer Square 3,2,6,,
Create/Update,7502221968105,Fortaleza Anejo 750ml,Customer Square 3,1,4,,
Create/Update,7502221966101,Fortaleza Blanco 750ml,Customer Square 3,13,6,,
Create/Update,7502221969034,Fortaleza Blanco Still Strength 750ml,Customer Square 3,0,4,,
Create/Update,7502221967108,Fortaleza Reposado 750ml,Customer Square 3,8,6,,
Create/Update,040063400027,Four Roses Single Barrel 750ml,Customer Square 3,2,6,,
Create/Update,040063400317,Four Roses Small Batch 750ml,Customer Square 3,4,6,,
Create/Update,040232288333,Four Roses Small Batch Select 750ml,Customer Square 3,0,6,,
Create/Update,793573124258,Four Roses Yellow Label 1L,Customer Square 3,18,12,,
Create/Update,850020408023,Fox and Seeker London Dry Gin 750ml,Customer Square 3,0,3,,
Create/Update,850020408016,Fox and Seeker Vodka 750ml,Customer Square 3,0,3,,
Create/Update,721059987509,Frangelico 750ml,Customer Square 3,3,12,,
Create/Update,854439008263,Frankly Apple Vodka 750ml,Customer Square 3,0,6,,
Create/Update,854439008102,Frankly Grapefruit Vodka 750ml,Customer Square 3,0,6,,
Create/Update,854439008027,Frankly Organic Vodka 750ml,Customer Square 3,0,6,,
Create/Update,854439008348,Frankly Pomegranate Vodka 750ml,Customer Square 3,0,6,,
Create/Update,854439008188,Frankly Strawberry Vodka 750ml,Customer Square 3,1,6,,
Create/Update,019962849732,Friends & Allies Noisy Cricket Cans 6 Pack,Customer Square 3,0,8,,
Create/Update,855675001704,Fruit Lab Ginger 750ml,Customer Square 3,0,2,,
Create/Update,855675001599,Fruit Lab Grand Poppy 750ml,Customer Square 3,0,2,,
Create/Update,855675001407,Fruit Lab Hibiscus 750ml,Customer Square 3,0,2,,
Create/Update,741638912005,Fuenteseca Blanco Huerta Singular 750ml,Customer Square 3,0,1,,
Create/Update,7503018079066,G4 Anejo Tequila 750ml,Customer Square 3,1,6,,
Create/Update,7503018079240,G4 Blanco 108 proof Tequila 750ml,Customer Square 3,0,6,,
Create/Update,7503018079004,G4 Blanco Tequila 750ml,Customer Square 3,3,6,,
Create/Update,7503018079202,G4 Extra Anejo 750ml,Customer Square 3,0,2,,
Create/Update,7503018079059,G4 Reposado 750ml,Customer Square 3,2,6,,
Create/Update,080915112111,Galliano 375ml,Customer Square 3,0,12,,
Create/Update,080915112128,Galliano 750ml,Customer Square 3,7,6,,
Create/Update,080915119653,Galliano L'Aperitivo 375ml,Customer Square 3,0,12,,
Create/Update,123524,Garnish Tongs,Customer Square 3,0,24,,
Create/Update,851756002141,Garrison Brothers 750ml,Customer Square 3,3,6,,
Create/Update,851756002455,Garrison Brothers Honeydew 750ml,Customer Square 3,0,6,,
Create/Update,040232376092,Gem & Bolt Mezcal 750ml,Customer Square 3,10,6,,
Create/Update,814829131025,Genkai Iki Barley Shochu 750ml,Customer Square 3,0,12,,
Create/Update,082184038727,Gentleman Jack 750ml,Customer Square 3,0,6,,
Create/Update,700381690103,George Remus Bourbon 750ml,Customer Square 3,0,6,,
Create/Update,852322814014,Giffard Abricot Du Roussillion 750ml,Customer Square 3,12,6,,
Create/Update,852322824105,Giffard Aperitif Sirop 1L,Customer Square 3,0,4,,
Create/Update,852322814021,Giffard Banana Du Brasil 750ml,Customer Square 3,9,6,,
Create/Update,852322824037,Giffard Blue Curacao 750ml,Customer Square 3,5,6,,
Create/Update,852322824082,Giffard Caribbean Pineapple 750ml,Customer Square 3,1,6,,
Create/Update,852322814038,Giffard Cassis 750ml,Customer Square 3,2,6,,
Create/Update,852322814120,Giffard Creme De Mure 750ml,Customer Square 3,1,6,,
Create/Update,852322824051,Giffard Elderflower 750ml,Customer Square 3,4,6,,
Create/Update,852322814083,Giffard Fraise de Bois 750ml,Customer Square 3,1,6,,
Create/Update,852322814090,Giffard Framboise 750ml,Customer Square 3,2,6,,
Create/Update,852322814106,Giffard Lichi-Li 750ml,Customer Square 3,2,6,,
Create/Update,852322001049,Giffard Menthe Pastille 1L,Customer Square 3,0,6,,
Create/Update,852322824112,Giffard Noix De Coco 1L,Customer Square 3,7,4,,
Create/Update,852322814182,Giffard Orgeat Sirop 1L,Customer Square 3,1,4,,
Create/Update,852322814144,Giffard Pamplemouse Rose 750ml,Customer Square 3,5,6,,
Create/Update,852322824075,Giffard Passionfruit 750ml,Customer Square 3,4,6,,
Create/Update,852322814137,Giffard Peche 750ml,Customer Square 3,7,6,,
Create/Update,852322824174,Giffard Piment D'Espelette 750ml,Customer Square 3,0,6,,
Create/Update,080925300188,Giffard Rhubarbe 750ml,Customer Square 3,3,6,,
Create/Update,852322814069,Giffard Triple Sec 750ml,Customer Square 3,0,6,,
Create/Update,852322814076,Giffard Vanille 750ml,Customer Square 3,2,6,,
Create/Update,852322814168,Giffard Violette 750ml,Customer Square 3,2,6,,
Create/Update,852322824044,Giffard White Cacao 750ml,Customer Square 3,2,6,,
Create/Update,727875061812,Glass Salt Rimmer,Customer Square 3,0,2,,
Create/Update,081128002114,Glendronach 12y 750ml,Customer Square 3,0,6,,
Create/Update,5060399687294,Glendronach 15y Revival 750ml,Customer Square 3,0,6,,
Create/Update,088004033545,Glenfarclas 17y 750ml,Customer Square 3,0,6,,
Create/Update,083664107360,Glenfiddich 12y 750ml,Customer Square 3,0,12,,
Create/Update,083664873463,Glenfiddich 14y 750ml,Customer Square 3,0,12,,
Create/Update,083664872565,Glenfiddich 21y Reserve Rum Cask 750ml,Customer Square 3,0,6,,
Create/Update,721059002639,Glengrant Single Malt 15y 750ml,Customer Square 3,0,6,,
Create/Update,080432400630,Glenlivet 12y 750ml,Customer Square 3,0,12,,
Create/Update,080432114926,Glenlivet 14y 750ml,Customer Square 3,0,6,,
Create/Update,080432100783,Glenlivet 15y French Oak 750ml,Customer Square 3,0,6,,
Create/Update,080432400661,Glenlivet 18y 750ml,Customer Square 3,0,1,,
Create/Update,080432115763,Glenlivet Caribbean Reserve 750ml,Customer Square 3,0,6,,
Create/Update,081753810818,Glenmorangie 10y 750ml,Customer Square 3,0,6,,
Create/Update,081753810887,Glenmorangie Nectar D'or 750ml,Customer Square 3,0,6,,
Create/Update,081753831486,Glenmorangie Quinta Ruban 14y 750ml,Customer Square 3,0,6,,
Create/Update,08731108,Godiva Chocolate Liqueur 750ml,Customer Square 3,0,6,,
Create/Update,860000067003,Goodnight Loving Vodka 750ml,Customer Square 3,3,12,,
Create/Update,721094199042,Goslings Black Seal 1L,Customer Square 3,5,12,,
Create/Update,721094199707,Goslings Ginger Beer Cans 6 Pack,Customer Square 3,20,4,,
Create/Update,086785890043,Gracias A Dios Cuixe 750ml,Customer Square 3,0,2,,
Create/Update,086785890012,Gracias A Dios Espadin 750ml,Customer Square 3,3,6,,
Create/Update,086785890098,Gracias A Dios Gin 750ml,Customer Square 3,0,4,,
Create/Update,7500326365669,Gracias A Dios Mango 750ml,Customer Square 3,0,6,,
Create/Update,086785890036,Gracias A Dios Tobala 750ml,Customer Square 3,0,3,,
Create/Update,086785890159,Gracias a Dios Oaxacan Gin 750ml,Customer Square 3,0,1,,
Create/Update,811538014038,Gran Centenario Anejo 750ml,Customer Square 3,0,6,,
Create/Update,811538014137,Gran Centenario Plata 750ml,Customer Square 3,0,12,,
Create/Update,811538014236,Gran Centenario Reposado 750ml,Customer Square 3,0,12,,
Create/Update,086024000783,Gran Gala Orange Liqueur 375ml,Customer Square 3,0,12,,
Create/Update,086024018832,Gran Gala Orange Liqueur 750ml,Customer Square 3,0,12,,
Create/Update,7500326345944,Gran Mitla Sal De Gusano 50g,Customer Square 3,0,12,,
Create/Update,618115105086,Granada Vallet 750ml,Customer Square 3,1,6,,
Create/Update,3770009550000,Grand Brulot Cafe Liqueur 750ml,Customer Square 3,1,6,,
Create/Update,649188900469,Grand Marnier 375ml,Customer Square 3,0,12,,
Create/Update,649188900476,Grand Marnier 750ml,Customer Square 3,2,12,,
Create/Update,861602000412,Gray Whale Gin 750ml,Customer Square 3,4,6,,
Create/Update,832889008255,Great King Street Artists Blend 750ml,Customer Square 3,1,4,,
Create/Update,832889008354,Great King Street Glasgow Blend 750ml,Customer Square 3,4,4,,
Create/Update,079753000520,Green House Gin 750ml,Customer Square 3,0,6,,
Create/Update,080432105993,Green Spot 750ml,Customer Square 3,1,6,,
Create/Update,080480280024,Grey Goose 750ml,Customer Square 3,0,12,,
Create/Update,080480281038,Grey Goose L'Orange 750ml,Customer Square 3,0,6,,
Create/Update,856980005005,Guillon Painturaud VSOP 750ml,Customer Square 3,0,1,,
Create/Update,083820123609,Guinness Cans 4 Pack,Customer Square 3,6,6,,
Create/Update,631160817650,Hacienda De Chihuahua Chocolate Sotol 750ml,Customer Square 3,2,6,,
Create/Update,631160816448,Hacienda De Chihuahua Plata 750ml,Customer Square 3,12,6,,
Create/Update,000513072921,Hamilton 151 Overproof 750ml,Customer Square 3,1,3,,
Create/Update,000513072938,Hamilton 86 Rum 750ml,Customer Square 3,1,3,,
Create/Update,000513081459,Hamilton Beachbum Zombie Blend 1L,Customer Square 3,0,3,,
Create/Update,000513072891,Hamilton Jamaican Gold 750ml,Customer Square 3,1,3,,
Create/Update,000513072945,Hamilton Navy Strength 750ml,Customer Square 3,0,3,,
Create/Update,854697002034,Hamilton Petite Canne Shrubb 1L,Customer Square 3,0,2,,
Create/Update,000513072914,Hamilton Pimento Dram 750ml,Customer Square 3,0,3,,
Create/Update,000513073010,Hamilton Pot Still Black 1L,Customer Square 3,4,3,,
Create/Update,000513073041,Hamilton West Indies 1670 Blend 750ml,Customer Square 3,0,3,,
Create/Update,000513073072,Hamilton White Stache 1L,Customer Square 3,0,3,,
Create/Update,03417315,Hamm's Cans 6 Pack,Customer Square 3,0,4,,
Create/Update,810852035040,Hampden Estate Jamaican 750ml,Customer Square 3,0,2,,
Create/Update,810852035019,Hampden Estate Jamaican Overproof 750ml,Customer Square 3,0,1,,
Create/Update,747301036924,Hapenny Rhubarb Gin 750ml,Customer Square 3,0,1,,
Create/Update,080368000027,Hatozaki Blended 750ml,Customer Square 3,0,2,,
Create/Update,080368800801,Hatozaki Small Batch 750ml,Customer Square 3,0,2,,
Create/Update,080480006921,Havana Club Anejo 50ml,Customer Square 3,0,120,,
Create/Update,080480006907,Havana Club Anejo Blanco 50ml,Customer Square 3,0,120,,
Create/Update,080480006891,Havana Club Anejo Blanco 750ml,Customer Square 3,2,12,,
Create/Update,080480006914,Havana Club Anejo Clasico 750ml,Customer Square 3,0,12,,
Create/Update,5021692000463,Haymans London Dry 1L,Customer Square 3,7,3,,
Create/Update,5021692000388,Haymans Old Tom 750ml,Customer Square 3,4,4,,
Create/Update,5021692900756,Haymans Royal Dock Navy 750ml,Customer Square 3,2,3,,
Create/Update,5021692650330,Haymans Sloe Gin 750ml,Customer Square 3,4,2,,
Create/Update,072890000118,Heineken Bottles 6 Pack,Customer Square 3,9,4,,
Create/Update,737212282978,Heirloom Alchermes 750ml,Customer Square 3,0,2,,
Create/Update,737212282954,Heirloom Pineapple Amaro 750ml,Customer Square 3,0,2,,
Create/Update,80368821004,Helbing Hamberg Kuemmel 1L,Customer Square 3,0,1,,
Create/Update,610708213420,Hella Bitters Aromatic 5oz,Customer Square 3,0,6,,
Create/Update,610708213437,Hella Bitters Citrus 5oz,Customer Square 3,0,6,,
Create/Update,850001070324,Hella Bitters Eucalyptus 5oz,Customer Square 3,0,6,,
Create/Update,8805987008337,Hemosu Ginseng Soju 375ml,Customer Square 3,0,12,,
Create/Update,8805987008320,Hemosu Ginseng Soju 750ml,Customer Square 3,0,6,,
Create/Update,8807674880929,Hemosu Pineforest Soju 750ml,Customer Square 3,0,6,,
Create/Update,083664873449,Hendricks Gin 375ml,Customer Square 3,0,12,,
Create/Update,083664866328,Hendricks Gin 50ml,Customer Square 3,0,48,,
Create/Update,083664990436,Hendricks Gin 750ml,Customer Square 3,3,6,,
Create/Update,083664874088,Hendricks Lunar 750ml,Customer Square 3,0,6,,
Create/Update,083664873678,Hendricks Orbium 750ml,Customer Square 3,0,6,,
Create/Update,088110150563,Hennessy VS 1L,Customer Square 3,4,12,,
Create/Update,088110150556,Hennessy VS 750ml,Customer Square 3,0,12,,
Create/Update,088110151058,Hennessy VSOP 750ml,Customer Square 3,2,6,,
Create/Update,081753832957,Hennessy VSOP Silver 750ml,Customer Square 3,0,6,,
Create/Update,081753829209,Hennessy XO 750ml,Customer Square 3,0,6,,
Create/Update,5601196010771,Henriques and Henriques Dry 5yr Madeira 750ml,Customer Square 3,0,4,,
Create/Update,5601196010788,Henriques and Henriques Generoso Doce 5y Madeira 750ml,Customer Square 3,0,4,,
Create/Update,5601196010764,Henriques and Henriques Rainwater Madeira 750ml,Customer Square 3,1,4,,
Create/Update,088004140144,Herbsaint 90 750ml,Customer Square 3,2,12,,
Create/Update,744607111331,Herradura Anejo 750ml,Customer Square 3,1,6,,
Create/Update,744607050401,Herradura Blanco 1L,Customer Square 3,3,6,,
Create/Update,744607050395,Herradura Reposado 1L,Customer Square 3,2,6,,
Create/Update,085000032558,High Noon Tropical Pack 8/12oz,Customer Square 3,0,3,,
Create/Update,085000031513,High Noon Variety Pack 8/12oz,Customer Square 3,0,3,,
Create/Update,854396005220,High West American Prairie 750ml,Customer Square 3,1,6,,
Create/Update,854396005008,High West Double Rye 750ml,Customer Square 3,8,6,,
Create/Update,854396005121,High West Vodka 7000 750ml,Customer Square 3,0,6,,
Create/Update,812066020300,Highland Park 12y 750ml,Customer Square 3,4,6,,
Create/Update,812066024124,Highland Park 15y 750ml,Customer Square 3,0,6,,
Create/Update,812066020287,Highland Park 18y 750ml,Customer Square 3,0,6,,
Create/Update,812066024117,Highland Park Cask Strength Release #2 750ml,Customer Square 3,0,6,,
Create/Update,736040000853,Hinch Peated Single Malt 750ml,Customer Square 3,0,6,,
Create/Update,87229191191,Hine Rare VSOP 750ml,Customer Square 3,0,6,,
Create/Update,851484003106,Hoodoo Chicory 750ml,Customer Square 3,3,6,,
Create/Update,083664874507,Hudson Bright Lights Big Bourbon 750ml,Customer Square 3,0,6,,
Create/Update,080368580031,Hyogo Dry Gin 750ml,Customer Square 3,1,2,,
Create/Update,893041000241,Iichiko Saiten 750ml,Customer Square 3,0,6,,
Create/Update,089744757340,Ilegal Mezcal Anejo 750ml,Customer Square 3,3,6,,
Create/Update,051497104962,Ilegal Mezcal Joven 375ml,Customer Square 3,0,12,,
Create/Update,089744757357,Ilegal Mezcal Joven 750ml,Customer Square 3,119,6,,
Create/Update,089744757333,Ilegal Mezcal Reposado 750ml,Customer Square 3,1,6,,
Create/Update,853478001693,Independence Native Texas 6pk Cans,Customer Square 3,4,4,,
Create/Update,080996002912,Isaac Bowman Port Barrel Finish 750ml,Customer Square 3,0,6,,
Create/Update,810039720004,Isle of Harris Gin 750ml,Customer Square 3,0,6,,
Create/Update,816136021556,Italicus Bergamotto 750ml,Customer Square 3,10,6,,
Create/Update,857262003092,Ivy Mountain Corn Whiskey 750ml,Customer Square 3,0,3,,
Create/Update,4976881520585,Iwai Mars Blue Label 750ml,Customer Square 3,5,3,,
Create/Update,4976881520592,Iwai Tradition 750ml,Customer Square 3,0,2,,
Create/Update,4976881521384,Iwai Tradition Umeshu Cask 750ml,Customer Square 3,0,2,,
Create/Update,748252169372,J Rieger Caffe Amaro 750ml,Customer Square 3,1,2,,
Create/Update,748252169280,J Rieger Dry Gin 750ml,Customer Square 3,0,2,,
Create/Update,721059001977,J Wray Gold 750ml,Customer Square 3,0,12,,
Create/Update,096749228409,JW Dant Bonded 1L,Customer Square 3,0,12,,
Create/Update,082184090466,Jack Daniels 750ml,Customer Square 3,0,12,,
Create/Update,082184003466,Jack Daniels Rye 1L,Customer Square 3,0,12,,
Create/Update,082184002100,Jack Daniels Single Barrel Proof 750ml,Customer Square 3,0,6,,
Create/Update,082184002094,Jack Daniels Single Barrel Rye 750ml,Customer Square 3,0,6,,
Create/Update,082184087008,Jack Daniels Single Barrel Select 750ml,Customer Square 3,0,6,,
Create/Update,094922413321,Jade 1901 Absinthe 750ml,Customer Square 3,0,6,,
Create/Update,094922413314,Jade Esprit Edouard Absinthe 750ml,Customer Square 3,0,6,,
Create/Update,094922977199,Jade Nouvelle Orleans Absinthe 750ml,Customer Square 3,0,6,,
Create/Update,083089660105,Jagermeister 50ml,Customer Square 3,0,120,,
Create/Update,083089524001,Jagermeister 750ml,Customer Square 3,0,12,,
Create/Update,080432500118,Jameson 1L,Customer Square 3,116,12,,
Create/Update,080432500170,Jameson 750ml,Customer Square 3,0,12,,
Create/Update,080432112649,Jameson Caskmates IPA 1L,Customer Square 3,0,6,,
Create/Update,080432110027,Jameson Caskmates Stout 1L,Customer Square 3,0,6,,
Create/Update,080432115619,Jameson Cold Brew 750ml,Customer Square 3,2,6,,
Create/Update,4573489980034,Japanese Bitters Shiso 100ml,Customer Square 3,0,3,,
Create/Update,4573489980010,Japanese Bitters Umami 100ml,Customer Square 3,1,3,,
Create/Update,4573489980027,Japanese Bitters Yuzu 100ml,Customer Square 3,1,3,,
Create/Update,814794011346,Jeffersons Cognac Finish Rye 750ml,Customer Square 3,0,6,,
Create/Update,814794010646,Jeffersons Ocean 750ml,Customer Square 3,1,6,,
Create/Update,814794010974,Jeffersons Pritchard Hill 750ml,Customer Square 3,0,6,,
Create/Update,655709000013,Jeffersons Reserve 750ml,Customer Square 3,0,6,,
Create/Update,655709000303,Jeffersons Small Batch 750ml,Customer Square 3,2,6,,
Create/Update,736040537175,Jelinek Amaro 750ml,Customer Square 3,0,6,,
Create/Update,736040505372,Jelinek Fernet 750ml,Customer Square 3,0,6,,
Create/Update,021037010190,Jeppsons Malort Liqueur 750ml,Customer Square 3,8,12,,
Create/Update,850995005845,Jeppsons Straight Bourbon 750ml,Customer Square 3,0,12,,
Create/Update,080686001102,Jim Beam 1.75L,Customer Square 3,0,6,,
Create/Update,080686001409,Jim Beam 750ml,Customer Square 3,0,12,,
Create/Update,8908009319050,Jin Jiji India Dry Gin 750ml,Customer Square 3,0,2,,
Create/Update,088110011192,Johnnie Walker Black 375ml,Customer Square 3,0,24,,
Create/Update,088110011307,Johnnie Walker Black 750ml,Customer Square 3,0,12,,
Create/Update,088110070052,Johnnie Walker Blue 750ml,Customer Square 3,1,6,,
Create/Update,088076162624,Johnnie Walker Green 750ml,Customer Square 3,0,6,,
Create/Update,088076186286,Johnnie Walker High Rye 750ml,Customer Square 3,0,12,,
Create/Update,088110021306,Johnnie Walker Red 750ml,Customer Square 3,0,12,,
Create/Update,680203020571,Johnny Drum Private Stock 750ml,Customer Square 3,0,6,,
Create/Update,811538011457,Jose Cuervo Reserva De Famila Extra Anejo 750ml,Customer Square 3,0,3,,
Create/Update,087229178086,Junipero 750ml,Customer Square 3,2,6,,
Create/Update,087647081425,Jura 10y 750ml,Customer Square 3,0,6,,
Create/Update,8908004725009,Kafi Cashew Feni 750ml,Customer Square 3,1,3,,
Create/Update,089540122717,Kahlua 750ml,Customer Square 3,0,12,,
Create/Update,072546046811,Kaido Iwai No Aka Shochu 750ml,Customer Square 3,2,3,,
Create/Update,080368418525,Kammer Kirschwasser 750ml,Customer Square 3,0,1,,
Create/Update,852935001818,Kasama 7y Small Batch Rum 750ml,Customer Square 3,0,6,,
Create/Update,816136025899,Kastra Elion Vodka 750ml,Customer Square 3,1,6,,
Create/Update,7500462950248,Katun Gin 750ml,Customer Square 3,1,6,,
Create/Update,4710085219513,Kavalan Classic 750ml,Customer Square 3,0,6,,
Create/Update,4710085219537,Kavalan Concertmaster 750ml,Customer Square 3,0,6,,
Create/Update,857361007144,Kentucky Owl 10yr Rye Wiseman 750ml,Customer Square 3,0,6,,
Create/Update,085156122158,Ketel One 375ml,Customer Square 3,24,12,,
Create/Update,085156515417,Ketel One 750ml,Customer Square 3,9,12,,
Create/Update,4589633900032,Ki No Bi Gin 750ml,Customer Square 3,0,2,,
Create/Update,4589633900308,Ki No Bi Navy Gin 750ml,Customer Square 3,0,2,,
Create/Update,851362006007,Kikori Whiskey 750ml,Customer Square 3,6,6,,
Create/Update,080686187110,Kilbeggan Blended 80 Proof 750ml,Customer Square 3,0,0,,
Create/Update,080686187240,Kilbeggan Single Grain 750ml,Customer Square 3,0,6,,
Create/Update,080686187295,Kilbeggan Single Pot Still 750ml,Customer Square 3,0,6,,
Create/Update,857203007820,King Floyds Black Lava 4oz,Customer Square 3,0,6,,
Create/Update,859353004001,Kinsman Apricot Brandy 750ml,Customer Square 3,1,6,,
Create/Update,814794011223,Knappogue Castle 12y 750ml,Customer Square 3,0,6,,
Create/Update,080686016762,Knob Creek Bourbon 750ml,Customer Square 3,12,6,,
Create/Update,080686016748,Knob Creek Rye 750ml,Customer Square 3,0,6,,
Create/Update,080686016045,Knob Creek Single Barrel Reserve Bourbon 750ml,Customer Square 3,0,6,,
Create/Update,850009079121,Koch Ancestral Espadin 750ml,Customer Square 3,0,6,,
Create/Update,850009079138,Koch Ancestral Espadin Jaya 750ml,Customer Square 3,0,6,,
Create/Update,850009079060,Koch Arroqueno 750ml,Customer Square 3,0,6,,
Create/Update,850009079022,Koch Ensamble 750ml,Customer Square 3,0,6,,
Create/Update,850009079046,Koch Tepeztate 750ml,Customer Square 3,0,6,,
Create/Update,850009079107,Koch Tobasiche 750ml,Customer Square 3,0,6,,
Create/Update,864903000129,Kooper Barrel Reserve Rye 750ml,Customer Square 3,0,6,,
Create/Update,864903000198,Kooper Single Barrel Bourbon 750ml,Customer Square 3,0,6,,
Create/Update,864903000136,Kooper Sweetheart 750ml,Customer Square 3,0,6,,
Create/Update,864903000105,Koopers Family Rye 750ml,Customer Square 3,1,6,,
Create/Update,123534,Koriko Large Shaker Black,Customer Square 3,0,12,,
Create/Update,123535,Koriko Large Shaker Copper,Customer Square 3,0,12,,
Create/Update,123536,Koriko Large Shaker Gold,Customer Square 3,0,12,,
Create/Update,123537,Koriko Large Shaker Stainless,Customer Square 3,0,12,,
Create/Update,123538,Koriko Small Shaker Black,Customer Square 3,0,12,,
Create/Update,123540,Koriko Small Shaker Gold,Customer Square 3,0,12,,
Create/Update,123541,Koriko Small Shaker Stainless,Customer Square 3,0,20,,
Create/Update,853507000031,Krogstad Festling Aquavit 750ml,Customer Square 3,0,6,,
Create/Update,793573950772,Kronan Swedish Punsch 750ml,Customer Square 3,0,2,,
Create/Update,898627001094,Kubler Absinthe 1L,Customer Square 3,5,2,,
Create/Update,7610154027759,Kuhn Rikon Peeler Black,Customer Square 3,0,100,,
Create/Update,7610154027711,Kuhn Rikon Peeler Blue,Customer Square 3,0,100,,
Create/Update,7610154027728,Kuhn Rikon Peeler Green,Customer Square 3,0,100,,
Create/Update,7610154027704,Kuhn Rikon Peeler Red,Customer Square 3,0,100,,
Create/Update,4934829101289,Kujira Nas Whiskey 750ml,Customer Square 3,0,2,,
Create/Update,4957494031033,Kujira Ryukyu 8yr Whiskey 750ml,Customer Square 3,0,2,,
Create/Update,850012089018,Kuleana Hawaiian Rum Agricole 750ml,Customer Square 3,0,6,,
Create/Update,867315000312,Kuleana Huihui White Rum 750ml,Customer Square 3,0,6,,
Create/Update,867315000336,Kuleana Nanea Aged Rum 750ml,Customer Square 3,0,6,,
Create/Update,856980005449,L'Encantada Tattoo Series 2 750ml,Customer Square 3,0,2,,
Create/Update,816136023376,La Caravedo Pisco Puro Quebranta 750ml,Customer Square 3,5,6,,
Create/Update,816136023383,La Caravedo Puro Torontoel Pisco 750ml,Customer Square 3,6,6,,
Create/Update,859026001221,La Gritona Reposado 750ml,Customer Square 3,2,12,,
Create/Update,040232290688,La Luna Cupreata 750ml,Customer Square 3,1,6,,
Create/Update,085000017739,La Marca Prosecco 750ml,Customer Square 3,0,12,,
Create/Update,3700209604203,La Quintinye Extra Dry 750ml,Customer Square 3,0,2,,
Create/Update,799599687692,La Venenosa Raicilla Costa Green 750ml,Customer Square 3,1,2,,
Create/Update,799599687630,La Venenosa Raicilla Puntas 750ml,Customer Square 3,0,1,,
Create/Update,799599687715,La Venenosa Raicilla Sierra Black 750ml,Customer Square 3,0,2,,
Create/Update,799599687685,La Venenosa Raicilla Sierra Del Tigre Orange 750ml,Customer Square 3,1,2,,
Create/Update,799599687708,La Venenosa Raicilla Sur Red 750ml,Customer Square 3,0,2,,
Create/Update,613739980699,La Venenosa Raicilla Tabernas 750ml,Customer Square 3,1,2,,
Create/Update,799599687865,La Venenosa Raicilla Tutsi 750ml,Customer Square 3,0,1,,
Create/Update,690463354002,Lacuesta Vermouth Rojo 750ml,Customer Square 3,0,4,,
Create/Update,088110140052,Lagavulin 16y 750ml,Customer Square 3,1,12,,
Create/Update,088076180635,Lagavulin 8y 750ml,Customer Square 3,0,6,,
Create/Update,088076184565,Lagavulin Distillers Edition 750ml,Customer Square 3,0,6,,
Create/Update,723830095045,Lagunitas Hoppy Refresher N/A Bottles 4 Pack,Customer Square 3,0,6,,
Create/Update,723830137004,Lagunitas IPA N/A Bottles 6 Pack,Customer Square 3,0,4,,
Create/Update,084848110381,Lairds 12y Apple Brandy 750ml,Customer Square 3,0,2,,
Create/Update,084848110305,Lairds 7.5y Apple Brandy 750ml,Customer Square 3,0,4,,
Create/Update,084848100306,Lairds Applejack 750ml,Customer Square 3,6,12,,
Create/Update,084848112316,Lairds Applejack 86 750ml,Customer Square 3,0,12,,
Create/Update,084848111340,Lairds Jersey Lightning 750ml,Customer Square 3,0,12,,
Create/Update,084848110343,Lairds Straight Apple Brandy 100 Proof 750ml,Customer Square 3,6,12,,
Create/Update,811041030013,Lalo Blanco 750ml,Customer Square 3,103,6,,
Create/Update,080686813019,Laphroaig 10y 750ml,Customer Square 3,5,12,,
Create/Update,080686813330,Laphroaig 10y Cask Strength 750ml,Customer Square 3,0,6,,
Create/Update,080686813347,Laphroaig 10y Sherry Cask 750ml,Customer Square 3,0,6,,
Create/Update,080686813071,Laphroaig Lore 750ml,Customer Square 3,0,6,,
Create/Update,080686813033,Laphroaig Quarter Cask 750ml,Customer Square 3,0,6,,
Create/Update,860115002418,Lapis Luna Red Blend 750ml,Customer Square 3,1,12,,
