,Category,SKU,ProductName,Location,OnHand,Par,Shy,Send
6450,Red Old World,747154050948,Lan Rioja Crianza 750ml,Oak Hill,4.0,2,-2.0,
6451,Red Old World,747154050948,Lan Rioja Crianza 750ml,Pleasant Valley,14.0,3,-11.0,
6452,Red Old World,747154058722,Lan Rioja Gran Reserva 2008 750ml,Airport,8.0,2,-6.0,
6453,Red Old World,747154058722,Lan Rioja Gran Reserva 2008 750ml,Oak Hill,8.0,1,-7.0,
6454,Red Old World,747154058722,Lan Rioja Gran Reserva 2008 750ml,Pleasant Valley,7.0,2,-5.0,
6455,Whiskey Scotch,080686813019,Laphroaig 10y 750ml,Airport,9.0,2,-7.0,
6456,Whiskey Scotch,080686813019,Laphroaig 10y 750ml,Oak Hill,12.0,2,-10.0,
6457,Whiskey Scotch,080686813019,Laphroaig 10y 750ml,Pleasant Valley,13.0,4,-9.0,
6458,Whiskey Scotch,080686813019,Laphroaig 10y 750ml,Warehouse,21.0,4,-17.0,
6459,Whiskey Scotch,080686813330,Laphroaig 10y Cask Strength 750ml,Airport,0.0,1,1.0,1.0
6460,Whiskey Scotch,080686813330,Laphroaig 10y Cask Strength 750ml,Oak Hill,6.0,1,-5.0,
6461,Whiskey Scotch,080686813330,Laphroaig 10y Cask Strength 750ml,Pleasant Valley,1.0,1,0.0,
6462,Whiskey Scotch,080686813361,Laphroaig 10y Cask Strength Batch 13 750ml,Warehouse,6.0,1,-5.0,
6463,Whiskey Scotch,080686813347,Laphroaig 10y Sherry Cask 750ml,Airport,4.0,1,-3.0,
6464,Whiskey Scotch,080686813347,Laphroaig 10y Sherry Cask 750ml,Oak Hill,3.0,1,-2.0,
6465,Whiskey Scotch,080686813347,Laphroaig 10y Sherry Cask 750ml,Pleasant Valley,4.0,2,-2.0,
6466,Whiskey Scotch,080686813071,Laphroaig Lore 750ml,Airport,3.0,1,-2.0,
6467,Whiskey Scotch,080686813071,Laphroaig Lore 750ml,Oak Hill,7.0,1,-6.0,
6468,Whiskey Scotch,080686813071,Laphroaig Lore 750ml,Pleasant Valley,3.0,1,-2.0,
6469,Whiskey Scotch,080686813071,Laphroaig Lore 750ml,Warehouse,4.0,1,-3.0,
6470,Whiskey Scotch,080686813033,Laphroaig Quarter Cask 750ml,Airport,5.0,1,-4.0,
6471,Whiskey Scotch,080686813033,Laphroaig Quarter Cask 750ml,Oak Hill,6.0,1,-5.0,
6472,Whiskey Scotch,080686813033,Laphroaig Quarter Cask 750ml,Pleasant Valley,4.0,1,-3.0,
6473,Whiskey Scotch,080686813033,Laphroaig Quarter Cask 750ml,Warehouse,4.0,1,-3.0,
6474,Whiskey Scotch,080686813064,Laphroaig Select 750ml,Airport,3.0,1,-2.0,
6475,Whiskey Scotch,080686813064,Laphroaig Select 750ml,Oak Hill,2.0,1,-1.0,
6476,Whiskey Scotch,080686813064,Laphroaig Select 750ml,Pleasant Valley,5.0,1,-4.0,
6477,Whiskey Scotch,080686813064,Laphroaig Select 750ml,Warehouse,9.0,1,-8.0,
6478,Whiskey Scotch,080686815013,Laphroaig Triple Wood 750ml,Airport,0.0,1,1.0,
6479,Whiskey Scotch,080686815013,Laphroaig Triple Wood 750ml,Pleasant Valley,0.0,1,1.0,
6480,Red New World,860115002418,Lapis Luna Red Blend 750ml,Airport,1.0,3,2.0,
6481,Red New World,860115002418,Lapis Luna Red Blend 750ml,Oak Hill,3.0,3,0.0,
6482,Red New World,860115002418,Lapis Luna Red Blend 750ml,Pleasant Valley,6.0,3,-3.0,
6483,Red New World,860115002449,Lapis Luna Zinfandel  750ml,Airport,3.0,3,0.0,
6484,Red New World,860115002449,Lapis Luna Zinfandel  750ml,Oak Hill,12.0,3,-9.0,
6485,Red New World,860115002449,Lapis Luna Zinfandel  750ml,Pleasant Valley,24.0,3,-21.0,
6486,Whiskey Bourbon/American,096749002658,Larceny Barrel Proof 750ml,Warehouse,4.0,3,-1.0,
6487,Whiskey Bourbon/American,096749031542,Larceny Small Batch 1L,Airport,0.0,1,1.0,
6488,Whiskey Bourbon/American,096749031542,Larceny Small Batch 1L,Oak Hill,0.0,1,1.0,
6489,Whiskey Bourbon/American,096749031542,Larceny Small Batch 1L,Pleasant Valley,3.0,1,-2.0,
6490,Whiskey Bourbon/American,096749031542,Larceny Small Batch 1L,Warehouse,3.0,1,-2.0,
6491,White,3760011904946,Lardy Beaujolais Blanc 750ml,Airport,12.0,2,-10.0,
6492,White,3760011904946,Lardy Beaujolais Blanc 750ml,Oak Hill,6.0,2,-4.0,
6493,White,3760011904946,Lardy Beaujolais Blanc 750ml,Pleasant Valley,11.0,2,-9.0,
6494,Raicilla,862700000403,Las Perlas Raicilla De Costa 750ml,Airport,0.0,1,1.0,1.0
6495,Raicilla,862700000403,Las Perlas Raicilla De Costa 750ml,Oak Hill,3.0,1,-2.0,
6496,Raicilla,862700000403,Las Perlas Raicilla De Costa 750ml,Pleasant Valley,2.0,1,-1.0,
6497,Raicilla,862700000403,Las Perlas Raicilla De Costa 750ml,Warehouse,2.0,1,-1.0,
6498,Whiskey Bourbon/American,856933005731,Laws Four Grain Bourbon 750ml,Airport,5.0,1,-4.0,
6499,Whiskey Bourbon/American,856933005731,Laws Four Grain Bourbon 750ml,Oak Hill,1.0,1,0.0,
6500,Whiskey Bourbon/American,856933005731,Laws Four Grain Bourbon 750ml,Pleasant Valley,3.0,1,-2.0,
6501,Whiskey Rye,856933005724,Laws Rye BIB 750ml,Airport,1.0,1,0.0,
6502,Whiskey Rye,856933005724,Laws Rye BIB 750ml,Pleasant Valley,7.0,1,-6.0,
6503,Whiskey Rye,856933005748,Laws San Luis Rye 750ml,Airport,6.0,1,-5.0,
6504,Whiskey Rye,856933005748,Laws San Luis Rye 750ml,Pleasant Valley,5.0,1,-4.0,
6505,Liqueur,084848720306,Lazzaroni Amaretto 750ml,Airport,4.0,2,-2.0,
6506,Liqueur,084848720306,Lazzaroni Amaretto 750ml,Oak Hill,3.0,2,-1.0,
6507,Liqueur,084848720306,Lazzaroni Amaretto 750ml,Pleasant Valley,7.0,2,-5.0,
6508,Liqueur,084848720306,Lazzaroni Amaretto 750ml,Warehouse,0.0,6,6.0,1.0
6509,Amaro,848487253010,Lazzaroni Amaro 750ml,Airport,3.0,2,-1.0,
6510,Amaro,848487253010,Lazzaroni Amaro 750ml,Oak Hill,2.0,2,0.0,
6511,Amaro,848487253010,Lazzaroni Amaro 750ml,Pleasant Valley,7.0,2,-5.0,
6512,Amaro,848487253010,Lazzaroni Amaro 750ml,Warehouse,6.0,2,-4.0,
6513,Garnish,8002873021658,Lazzaroni Cherries 400g,Airport,4.0,3,-1.0,
6514,Garnish,8002873021658,Lazzaroni Cherries 400g,Oak Hill,14.0,3,-11.0,
6515,Garnish,8002873021658,Lazzaroni Cherries 400g,Pleasant Valley,6.0,3,-3.0,
6516,Amaro,084848727305,Lazzaroni Fernet 750ml,Airport,1.0,1,0.0,
6517,Amaro,084848727305,Lazzaroni Fernet 750ml,Oak Hill,2.0,1,-1.0,
6518,Amaro,084848727305,Lazzaroni Fernet 750ml,Pleasant Valley,4.0,2,-2.0,
6519,Amaro,084848727305,Lazzaroni Fernet 750ml,Warehouse,4.0,2,-2.0,
6520,Liqueur,084848722300,Lazzaroni Maraschino 750ml,Airport,3.0,2,-1.0,
6521,Liqueur,084848722300,Lazzaroni Maraschino 750ml,Oak Hill,4.0,2,-2.0,
6522,Liqueur,084848722300,Lazzaroni Maraschino 750ml,Pleasant Valley,3.0,6,3.0,2.0
6523,Liqueur,084848722300,Lazzaroni Maraschino 750ml,Warehouse,12.0,6,-6.0,
6524,Liqueur,084848733306,Lazzaroni Peach Amaretto 750ml,Oak Hill,2.0,1,-1.0,
6525,Liqueur,084848733306,Lazzaroni Peach Amaretto 750ml,Pleasant Valley,1.0,1,0.0,
6526,Liqueur,084848721303,Lazzaroni Sambuca 750ml,Airport,5.0,2,-3.0,
6527,Liqueur,084848721303,Lazzaroni Sambuca 750ml,Oak Hill,3.0,2,-1.0,
6528,Liqueur,084848721303,Lazzaroni Sambuca 750ml,Pleasant Valley,3.0,3,0.0,
6529,Liqueur,084848721303,Lazzaroni Sambuca 750ml,Warehouse,6.0,3,-3.0,
6530,Liqueur,849834000653,Le Verger French Terroir Liqueur 750ml,Airport,2.0,1,-1.0,
6531,Liqueur,849834000653,Le Verger French Terroir Liqueur 750ml,Oak Hill,2.0,1,-1.0,
6532,Liqueur,849834000653,Le Verger French Terroir Liqueur 750ml,Pleasant Valley,4.0,24,20.0,1.0
6533,Liqueur,849834000653,Le Verger French Terroir Liqueur 750ml,Warehouse,22.0,24,2.0,1.0
6534,Bag,1234500000128,Leather Bartool Bag,Airport,0.0,1,1.0,
6535,Bag,1234500000128,Leather Bartool Bag,Pleasant Valley,0.0,1,1.0,
6536,Cachaca,080480007256,Leblon Cachaca 750ml,Airport,0.0,1,1.0,1.0
6537,Cachaca,080480007256,Leblon Cachaca 750ml,Oak Hill,3.0,1,-2.0,
6538,Cachaca,080480007256,Leblon Cachaca 750ml,Pleasant Valley,0.0,3,3.0,2.0
6539,Cachaca,080480007256,Leblon Cachaca 750ml,Warehouse,0.0,3,3.0,2.0
6540,Liqueur,860384000351,Lee Spirits Creme De Cocao 750ml,Pleasant Valley,10.0,2,-8.0,
6541,Liqueur,860384000337,Lee Spirits Creme de Violette 750ml,Airport,0.0,2,2.0,
6542,Liqueur,860384000337,Lee Spirits Creme de Violette 750ml,Oak Hill,2.0,2,0.0,
6543,Liqueur,860384000337,Lee Spirits Creme de Violette 750ml,Pleasant Valley,0.0,2,2.0,
6544,Craft Beer,5411676805014,Lefebvre Blanche de Braux Cans 4 Pack,Airport,2.0,3,1.0,
6545,White,855420005117,Left Coast Cellars White Pinot Noir 750ml,Airport,5.0,3,-2.0,
6546,White,855420005117,Left Coast Cellars White Pinot Noir 750ml,Oak Hill,12.0,2,-10.0,
6547,White,855420005117,Left Coast Cellars White Pinot Noir 750ml,Pleasant Valley,7.0,2,-5.0,
6548,Whiskey Canadian,088004018917,Legacy Canadian 750ml,Pleasant Valley,2.0,2,0.0,
6549,Whiskey Canadian,088004018917,Legacy Canadian 750ml,Warehouse,17.0,12,-5.0,
6550,Absinthe,088004004712,Legendre Herbsaint 750ml,Airport,1.0,2,1.0,
6551,Absinthe,088004004712,Legendre Herbsaint 750ml,Oak Hill,0.0,1,1.0,
6552,Absinthe,088004004712,Legendre Herbsaint 750ml,Pleasant Valley,5.0,4,-1.0,
6553,Absinthe,088004004712,Legendre Herbsaint 750ml,Warehouse,6.0,4,-2.0,
6554,Whiskey Bourbon/American,080686024019,Legent Bourbon,Airport,1.0,1,0.0,
6555,Whiskey Bourbon/American,080686024019,Legent Bourbon,Oak Hill,3.0,1,-2.0,
6556,Whiskey Bourbon/American,080686024019,Legent Bourbon,Pleasant Valley,1.0,1,0.0,
6557,Whiskey Bourbon/American,080686024019,Legent Bourbon,Warehouse,9.0,1,-8.0,
6558,Rum,814789001512,Lemon Hart 151 750ml,Airport,2.0,2,0.0,
6559,Rum,814789001512,Lemon Hart 151 750ml,Oak Hill,2.0,1,-1.0,
6560,Rum,814789001512,Lemon Hart 151 750ml,Pleasant Valley,2.0,2,0.0,
6561,Rum,814789001512,Lemon Hart 151 750ml,Warehouse,4.0,2,-2.0,
6562,Rum,814789001802,Lemon Hart 1804 750ml,Airport,3.0,2,-1.0,
6563,Rum,814789001802,Lemon Hart 1804 750ml,Oak Hill,2.0,1,-1.0,
6564,Rum,814789001802,Lemon Hart 1804 750ml,Pleasant Valley,5.0,2,-3.0,
6565,Rum,814789001802,Lemon Hart 1804 750ml,Warehouse,10.0,2,-8.0,
6566,Rum,814789001864,Lemon Hart Spiced Rum 750ml,Airport,3.0,2,-1.0,
6567,Rum,814789001864,Lemon Hart Spiced Rum 750ml,Oak Hill,2.0,1,-1.0,
6568,Rum,814789001864,Lemon Hart Spiced Rum 750ml,Pleasant Valley,4.0,2,-2.0,
6569,Rum,814789001864,Lemon Hart Spiced Rum 750ml,Warehouse,4.0,2,-2.0,
6570,Bar Tools,123544,Lemon Juicer,Airport,5.0,12,7.0,
6571,Bar Tools,123544,Lemon Juicer,Oak Hill,8.0,12,4.0,
6572,Bar Tools,123544,Lemon Juicer,Pleasant Valley,30.0,12,-18.0,
6573,Snacks,041420052613,Lemonheads,Airport,81.0,24,-57.0,
6574,Snacks,041420052613,Lemonheads,Pleasant Valley,0.0,24,24.0,
6575,Brandy,856980005418,L'Encantada Armagnac XO Lot 2.0 750ml,Airport,0.0,1,1.0,
6576,Brandy,856980005418,L'Encantada Armagnac XO Lot 2.0 750ml,Oak Hill,1.0,1,0.0,
6577,Brandy,856980005418,L'Encantada Armagnac XO Lot 2.0 750ml,Pleasant Valley,1.0,1,0.0,
6578,Brandy,856980005418,L'Encantada Armagnac XO Lot 2.0 750ml,Warehouse,0.0,1,1.0,
6579,Brandy,856980005449,L'Encantada Tattoo Series 2 750ml,Oak Hill,1.0,0,-1.0,
6580,Liqueur,836137000046,Leopold Bros Orange Liqueur 750ml,Airport,2.0,2,0.0,
6581,Liqueur,836137000046,Leopold Bros Orange Liqueur 750ml,Oak Hill,3.0,2,-1.0,
6582,Liqueur,836137000046,Leopold Bros Orange Liqueur 750ml,Pleasant Valley,2.0,2,0.0,
6583,Liqueur,836137000046,Leopold Bros Orange Liqueur 750ml,Warehouse,3.0,2,-1.0,
6584,Liqueur,836137007069,Leopold Bros Sour Apple Liqueur 750ml,Airport,2.0,2,0.0,
6585,Liqueur,836137007069,Leopold Bros Sour Apple Liqueur 750ml,Oak Hill,1.0,1,0.0,
6586,Liqueur,836137007069,Leopold Bros Sour Apple Liqueur 750ml,Pleasant Valley,3.0,2,-1.0,
6587,Liqueur,836137007069,Leopold Bros Sour Apple Liqueur 750ml,Warehouse,2.0,2,0.0,
6588,Absinthe,836137007113,Leopold Brothers Absinthe Verte 750ml,Airport,2.0,1,-1.0,
6589,Absinthe,836137007113,Leopold Brothers Absinthe Verte 750ml,Oak Hill,3.0,1,-2.0,
6590,Absinthe,836137007113,Leopold Brothers Absinthe Verte 750ml,Pleasant Valley,3.0,1,-2.0,
6591,Absinthe,836137007113,Leopold Brothers Absinthe Verte 750ml,Warehouse,3.0,1,-2.0,
6592,Amaro,836137000091,Leopold Brothers Apertivo 750ml,Airport,3.0,2,-1.0,
6593,Amaro,836137000091,Leopold Brothers Apertivo 750ml,Oak Hill,3.0,1,-2.0,
6594,Amaro,836137000091,Leopold Brothers Apertivo 750ml,Pleasant Valley,4.0,6,2.0,2.0
6595,Amaro,836137000091,Leopold Brothers Apertivo 750ml,Warehouse,6.0,6,0.0,
6596,Amaro,836137000138,Leopold Brothers Fernet 750ml,Airport,3.0,2,-1.0,
6597,Amaro,836137000138,Leopold Brothers Fernet 750ml,Oak Hill,2.0,2,0.0,
6598,Amaro,836137000138,Leopold Brothers Fernet 750ml,Pleasant Valley,3.0,2,-1.0,
6599,Amaro,836137000138,Leopold Brothers Fernet 750ml,Warehouse,6.0,2,-4.0,
6600,Gin,836137000145,Leopold Brothers Navy Gin 750ml,Airport,3.0,2,-1.0,
6601,Gin,836137000145,Leopold Brothers Navy Gin 750ml,Oak Hill,4.0,2,-2.0,
6602,Gin,836137000145,Leopold Brothers Navy Gin 750ml,Pleasant Valley,2.0,2,0.0,
6603,Gin,836137000145,Leopold Brothers Navy Gin 750ml,Warehouse,8.0,2,-6.0,
6604,Liqueur,836137007007,Leopold Brothers Rocky Mountain Blackberry 750ml,Airport,2.0,1,-1.0,
6605,Liqueur,836137007007,Leopold Brothers Rocky Mountain Blackberry 750ml,Oak Hill,1.0,1,0.0,
6606,Liqueur,836137007007,Leopold Brothers Rocky Mountain Blackberry 750ml,Pleasant Valley,3.0,1,-2.0,
6607,Liqueur,836137007007,Leopold Brothers Rocky Mountain Blackberry 750ml,Warehouse,6.0,1,-5.0,
6608,Vodka,836137005027,Leopold Brothers Silver Tree Vodka 750ml,Pleasant Valley,2.0,2,0.0,
6609,Vodka,836137005027,Leopold Brothers Silver Tree Vodka 750ml,Warehouse,2.0,2,0.0,
6610,Gin,836137005010,Leopold Brothers Small Batch Gin 750ml,Airport,4.0,2,-2.0,
6611,Gin,836137005010,Leopold Brothers Small Batch Gin 750ml,Oak Hill,3.0,1,-2.0,
6612,Gin,836137005010,Leopold Brothers Small Batch Gin 750ml,Pleasant Valley,3.0,2,-1.0,
6613,Gin,836137005010,Leopold Brothers Small Batch Gin 750ml,Warehouse,7.0,2,-5.0,
6614,Gin,836137000220,Leopold Brothers Summer Gin 750ml,Airport,2.0,2,0.0,
6615,Gin,836137000220,Leopold Brothers Summer Gin 750ml,Oak Hill,0.0,1,1.0,
6616,Gin,836137000220,Leopold Brothers Summer Gin 750ml,Pleasant Valley,2.0,2,0.0,
6617,Liqueur,836137007083,Leopold Brothers Tart Cherry Liqueur 750ml,Airport,3.0,1,-2.0,
6618,Liqueur,836137007083,Leopold Brothers Tart Cherry Liqueur 750ml,Oak Hill,3.0,1,-2.0,
6619,Liqueur,836137007083,Leopold Brothers Tart Cherry Liqueur 750ml,Pleasant Valley,2.0,1,-1.0,
6620,Liqueur,836137007083,Leopold Brothers Tart Cherry Liqueur 750ml,Warehouse,6.0,1,-5.0,
6621,Brandy,8205850008196,Lepanto Gran Reserve PX 750ml,Pleasant Valley,3.0,3,0.0,
6622,Red New World,705058027534,Les Lunes Texian 2.0 Red Blend 750ml,Airport,2.0,3,1.0,1.0
6623,Red New World,705058027534,Les Lunes Texian 2.0 Red Blend 750ml,Oak Hill,3.0,1,-2.0,
6624,Red New World,705058027534,Les Lunes Texian 2.0 Red Blend 750ml,Pleasant Valley,0.0,3,3.0,2.0
6625,Red New World,636665084576,Les Lunes Texian Red Blend 750ml,Airport,0.0,2,2.0,2.0
6626,Red New World,636665084576,Les Lunes Texian Red Blend 750ml,Oak Hill,4.0,2,-2.0,
6627,Red New World,636665084576,Les Lunes Texian Red Blend 750ml,Pleasant Valley,3.0,2,-1.0,
6628,Gin,86014801,Letherbee Gin 1L,Pleasant Valley,0.0,2,2.0,
6629,Gin,860148000122,Letherbee Gin 200ml,Airport,0.0,2,2.0,
6630,Gin,860148000122,Letherbee Gin 200ml,Pleasant Valley,1.0,2,1.0,
6631,Gin,860148000115,Letherbee Gin 750ml,Airport,0.0,2,2.0,
6632,Gin,860148000115,Letherbee Gin 750ml,Oak Hill,2.0,2,0.0,
6633,Gin,860148000115,Letherbee Gin 750ml,Pleasant Valley,1.0,2,1.0,
6634,Books,9781465484291,Let's Get Tropical,Airport,1.0,2,1.0,
6635,Books,9781465484291,Let's Get Tropical,Oak Hill,1.0,2,1.0,
6636,Books,9781465484291,Let's Get Tropical,Pleasant Valley,2.0,2,0.0,
6637,Mezcal,7503013890017,Leyenda Durango 750ml,Airport,0.0,1,1.0,
6638,Mezcal,7503013890017,Leyenda Durango 750ml,Pleasant Valley,0.0,1,1.0,
6639,Mezcal,7503013890024,Leyenda Oaxaca Espadin 750ml,Airport,6.0,1,-5.0,
6640,Mezcal,7503013890024,Leyenda Oaxaca Espadin 750ml,Oak Hill,2.0,1,-1.0,
6641,Mezcal,7503013890024,Leyenda Oaxaca Espadin 750ml,Pleasant Valley,6.0,2,-4.0,
6642,Mezcal,7503013890024,Leyenda Oaxaca Espadin 750ml,Warehouse,6.0,2,-4.0,
6643,Mezcal,7503013890802,Leyenda Puebla 750ml,Airport,0.0,1,1.0,
6644,Mezcal,7503013890802,Leyenda Puebla 750ml,Pleasant Valley,0.0,1,1.0,
6645,Mezcal,7503013890789,Leyenda San Luis Potosi 750ml,Airport,2.0,2,0.0,
6646,Mezcal,7503013890789,Leyenda San Luis Potosi 750ml,Oak Hill,2.0,2,0.0,
6647,Mezcal,7503013890789,Leyenda San Luis Potosi 750ml,Pleasant Valley,4.0,2,-2.0,
6648,Mezcal,7503013890789,Leyenda San Luis Potosi 750ml,Warehouse,7.0,2,-5.0,
6649,Glassware,16381638,Libbey Stemless White Wine Glass,Oak Hill,0.0,2,2.0,
6650,Glassware,16381638,Libbey Stemless White Wine Glass,Pleasant Valley,0.0,2,2.0,
6651,Glassware,86578957,Libbey Stemless Wine Taster 6.25oz,Oak Hill,5.0,4,-1.0,
6652,Glassware,86578957,Libbey Stemless Wine Taster 6.25oz,Pleasant Valley,0.0,4,4.0,1.0
6653,Mixer,614409550181,Liber & Co Blood Orange Cordial 17oz,Airport,3.0,3,0.0,
6654,Mixer,614409550181,Liber & Co Blood Orange Cordial 17oz,Oak Hill,5.0,2,-3.0,
6655,Mixer,614409550181,Liber & Co Blood Orange Cordial 17oz,Pleasant Valley,1.0,2,1.0,1.0
6656,Mixer,614409550181,Liber & Co Blood Orange Cordial 17oz,Warehouse,11.0,24,13.0,3.0
6657,Mixer,614409550167,Liber & Co Demerara Gum Syrup 17oz,Airport,2.0,3,1.0,1.0
6658,Mixer,614409550167,Liber & Co Demerara Gum Syrup 17oz,Oak Hill,9.0,3,-6.0,
6659,Mixer,614409550167,Liber & Co Demerara Gum Syrup 17oz,Pleasant Valley,13.0,3,-10.0,
6660,Mixer,614409550167,Liber & Co Demerara Gum Syrup 17oz,Warehouse,11.0,3,-8.0,
6661,Mixer,700697229745,Liber & Co Fiery Ginger 17oz,Airport,14.0,3,-11.0,
6662,Mixer,700697229745,Liber & Co Fiery Ginger 17oz,Oak Hill,5.0,3,-2.0,
6663,Mixer,700697229745,Liber & Co Fiery Ginger 17oz,Pleasant Valley,10.0,3,-7.0,
6664,Mixer,700697229745,Liber & Co Fiery Ginger 17oz,Warehouse,37.0,24,-13.0,
6665,Mixer,614409550228,Liber & Co Fig Syrup 17oz,Airport,11.0,3,-8.0,
6666,Mixer,614409550228,Liber & Co Fig Syrup 17oz,Oak Hill,7.0,2,-5.0,
6667,Mixer,614409550228,Liber & Co Fig Syrup 17oz,Pleasant Valley,15.0,3,-12.0,
6668,Mixer,614409550228,Liber & Co Fig Syrup 17oz,Warehouse,34.0,24,-10.0,
6669,Mixer,700697229677,Liber & Co Grapefruit Shrub 17oz,Airport,12.0,3,-9.0,
6670,Mixer,700697229677,Liber & Co Grapefruit Shrub 17oz,Oak Hill,14.0,2,-12.0,
6671,Mixer,700697229677,Liber & Co Grapefruit Shrub 17oz,Pleasant Valley,5.0,3,-2.0,
6672,Mixer,700697229677,Liber & Co Grapefruit Shrub 17oz,Warehouse,12.0,3,-9.0,
6673,Mixer,700697229721,Liber & Co Grenadine 17oz,Airport,14.0,3,-11.0,
6674,Mixer,700697229721,Liber & Co Grenadine 17oz,Oak Hill,12.0,3,-9.0,
6675,Mixer,700697229721,Liber & Co Grenadine 17oz,Pleasant Valley,12.0,3,-9.0,
6676,Mixer,700697229721,Liber & Co Grenadine 17oz,Warehouse,8.0,6,-2.0,
6677,Mixer,700697229660,Liber & Co Gum Syrup 17oz,Airport,12.0,3,-9.0,
6678,Mixer,700697229660,Liber & Co Gum Syrup 17oz,Oak Hill,6.0,3,-3.0,
6679,Mixer,700697229660,Liber & Co Gum Syrup 17oz,Pleasant Valley,23.0,3,-20.0,
6680,Mixer,700697229660,Liber & Co Gum Syrup 17oz,Warehouse,20.0,3,-17.0,
6681,Mixer,612953414638,Liber & Co Orgeat 17oz,Airport,0.0,6,6.0,1.0
6682,Mixer,612953414638,Liber & Co Orgeat 17oz,Oak Hill,5.0,4,-1.0,
6683,Mixer,612953414638,Liber & Co Orgeat 17oz,Pleasant Valley,11.0,4,-7.0,
6684,Mixer,612953414638,Liber & Co Orgeat 17oz,Warehouse,31.0,48,17.0,1.0
6685,Mixer,700697229769,Liber & Co Passion Fruit Syrup 17oz,Airport,6.0,4,-2.0,
6686,Mixer,700697229769,Liber & Co Passion Fruit Syrup 17oz,Oak Hill,4.0,4,0.0,
6687,Mixer,700697229769,Liber & Co Passion Fruit Syrup 17oz,Pleasant Valley,4.0,4,0.0,
6688,Mixer,700697229769,Liber & Co Passion Fruit Syrup 17oz,Warehouse,36.0,48,12.0,
6689,Mixer,700697229714,Liber & Co Pineapple Gum Syrup 17oz,Airport,13.0,4,-9.0,
6690,Mixer,700697229714,Liber & Co Pineapple Gum Syrup 17oz,Oak Hill,6.0,4,-2.0,
6691,Mixer,700697229714,Liber & Co Pineapple Gum Syrup 17oz,Pleasant Valley,8.0,4,-4.0,
6692,Mixer,700697229714,Liber & Co Pineapple Gum Syrup 17oz,Warehouse,23.0,24,1.0,1.0
6693,Mixer,614409550365,Liber & Co Raspberry Gum Syrup 17oz,Airport,4.0,3,-1.0,
6694,Mixer,614409550365,Liber & Co Raspberry Gum Syrup 17oz,Oak Hill,12.0,3,-9.0,
6695,Mixer,614409550365,Liber & Co Raspberry Gum Syrup 17oz,Pleasant Valley,8.0,3,-5.0,
6696,Mixer,614409550365,Liber & Co Raspberry Gum Syrup 17oz,Warehouse,1.0,12,11.0,9.0
6697,Mixer,614409550204,Liber & Co Rio Red Grapefruit Cordial 17oz,Airport,1.0,3,2.0,1.0
6698,Mixer,614409550204,Liber & Co Rio Red Grapefruit Cordial 17oz,Oak Hill,3.0,2,-1.0,
6699,Mixer,614409550204,Liber & Co Rio Red Grapefruit Cordial 17oz,Pleasant Valley,9.0,3,-6.0,
6700,Mixer,614409550204,Liber & Co Rio Red Grapefruit Cordial 17oz,Warehouse,35.0,3,-32.0,
6701,Mixer,614409550297,Liber & Co Toasted Coconut 17oz,Airport,4.0,3,-1.0,
6702,Mixer,614409550297,Liber & Co Toasted Coconut 17oz,Oak Hill,4.0,3,-1.0,
6703,Mixer,614409550297,Liber & Co Toasted Coconut 17oz,Pleasant Valley,8.0,3,-5.0,
6704,Mixer,614409550297,Liber & Co Toasted Coconut 17oz,Warehouse,28.0,24,-4.0,
6705,Mixer,609224040887,Liber & Co Tonic Syrup 17oz,Airport,10.0,3,-7.0,
6706,Mixer,609224040887,Liber & Co Tonic Syrup 17oz,Oak Hill,13.0,2,-11.0,
6707,Mixer,609224040887,Liber & Co Tonic Syrup 17oz,Pleasant Valley,13.0,3,-10.0,
6708,Mixer,609224040887,Liber & Co Tonic Syrup 17oz,Warehouse,27.0,24,-3.0,
6709,Liqueur,029929117507,Licor 43 175L,Pleasant Valley,0.0,10,10.0,
6710,Liqueur,029929115404,Licor 43 1L,Airport,11.0,1,-10.0,
6711,Liqueur,029929115404,Licor 43 1L,Oak Hill,1.0,1,0.0,
6712,Liqueur,029929115404,Licor 43 1L,Pleasant Valley,9.0,10,1.0,
6713,Liqueur,029929115404,Licor 43 1L,Warehouse,68.0,48,-20.0,
6714,Liqueur,029929115091,Licor 43 375ml,Airport,0.0,3,3.0,3.0
6715,Liqueur,029929115091,Licor 43 375ml,Oak Hill,10.0,2,-8.0,
6716,Liqueur,029929115091,Licor 43 375ml,Pleasant Valley,1.0,3,2.0,2.0
6717,Liqueur,029929115466,Licor 43 Horchata 750ml,Pleasant Valley,4.0,10,6.0,
6718,Liqueur,029929115466,Licor 43 Horchata 750ml,Warehouse,13.0,10,-3.0,
6719,Fortified,083664866281,Lillet Blanc 750ml,Airport,5.0,6,1.0,1.0
6720,Fortified,083664866281,Lillet Blanc 750ml,Oak Hill,4.0,2,-2.0,
6721,Fortified,083664866281,Lillet Blanc 750ml,Pleasant Valley,4.0,12,8.0,2.0
6722,Fortified,083664866281,Lillet Blanc 750ml,Warehouse,22.0,12,-10.0,
6723,Fortified,083664872589,Lillet Rose 750ml,Airport,1.0,2,1.0,
6724,Fortified,083664872589,Lillet Rose 750ml,Oak Hill,2.0,2,0.0,
6725,Fortified,083664872589,Lillet Rose 750ml,Pleasant Valley,13.0,6,-7.0,
6726,Fortified,083664872589,Lillet Rose 750ml,Warehouse,8.0,6,-2.0,
6727,Fortified,083664866298,Lillet Rouge 750ml,Airport,9.0,2,-7.0,
