Product,Customer,Count,Mean,Std,Min,Max,25,50,75
Glenfiddich Fire And Cane 750ml,Customer Square 2,1,0.019230769230769232,0.13733516208736252,0,1,0.0,0.0,0.0
Glenfiddich Fire And Cane 750ml,Customer Square 3,0,0.0,0.0,0,0,0.0,0.0,0.0
Glenfiddich IPA Cask 750ml,Customer Square 1,0,0.0,0.0,0,0,0.0,0.0,0.0
Glenfiddich IPA Cask 750ml,Customer Square 2,1,0.019230769230769232,0.13733516208736252,0,1,0.0,0.0,0.0
Glenfiddich IPA Cask 750ml,Customer Square 3,0,0.0,0.0,0,0,0.0,0.0,0.0
Glenfiddich XX 750ml,Customer Square 1,1,0.019230769230769232,0.13733516208736252,0,1,0.0,0.0,0.0
Glenfiddich XX 750ml,Customer Square 2,0,0.0,0.0,0,0,0.0,0.0,0.0
Glenfiddich XX 750ml,Customer Square 3,0,0.0,0.0,0,0,0.0,0.0,0.0
Glengrant Single Malt 15y 750ml,Customer Square 1,1,0.019230769230769232,0.13733516208736252,0,1,0.0,0.0,0.0
Glengrant Single Malt 15y 750ml,Customer Square 2,0,0.0,0.0,0,0,0.0,0.0,0.0
Glengrant Single Malt 15y 750ml,Customer Square 3,0,0.0,0.0,0,0,0.0,0.0,0.0
Glenlivet 12y  1L,Customer Square 1,0,0.0,0.0,0,0,0.0,0.0,0.0
Glenlivet 12y  1L,Customer Square 2,22,0.4423076923076923,0.5339785914198008,0,2,0.0,0.0,1.0
Glenlivet 12y  1L,Customer Square 3,0,0.0,0.0,0,0,0.0,0.0,0.0
Glenlivet 12y 750ml,Customer Square 1,12,0.2692307692307692,0.5231334811052094,0,2,0.0,0.0,0.0
Glenlivet 12y 750ml,Customer Square 2,18,0.5,0.9093531090412992,0,5,0.0,0.0,1.0
Glenlivet 12y 750ml,Customer Square 3,6,0.11538461538461539,0.3194855331891567,0,1,0.0,0.0,0.0
Glenlivet 12yr 375ml,Customer Square 1,6,0.15384615384615385,0.455083060238432,0,2,0.0,0.0,0.0
Glenlivet 12yr 375ml,Customer Square 2,6,0.17307692307692307,0.5449472044347983,0,3,0.0,0.0,0.0
Glenlivet 12yr 375ml,Customer Square 3,1,0.019230769230769232,0.13733516208736252,0,1,0.0,0.0,0.0
Glenlivet 14y 1L,Customer Square 1,0,0.0,0.0,0,0,0.0,0.0,0.0
Glenlivet 14y 1L,Customer Square 2,4,0.07692307692307693,0.2664693550105965,0,1,0.0,0.0,0.0
Glenlivet 14y 1L,Customer Square 3,1,0.019230769230769232,0.13733516208736252,0,1,0.0,0.0,0.0
Glenlivet 14y 750ml,Customer Square 1,1,0.019230769230769232,0.13733516208736252,0,1,0.0,0.0,0.0
Glenlivet 14y 750ml,Customer Square 2,3,0.057692307692307696,0.23316068563427197,0,1,0.0,0.0,0.0
Glenlivet 14y 750ml,Customer Square 3,1,0.019230769230769232,0.13733516208736252,0,1,0.0,0.0,0.0
Glenlivet 15y French Oak 750ml,Customer Square 1,7,0.1346153846153846,0.341312295178824,0,1,0.0,0.0,0.0
Glenlivet 15y French Oak 750ml,Customer Square 2,10,0.25,0.5503495392790071,0,2,0.0,0.0,0.0
Glenlivet 15y French Oak 750ml,Customer Square 3,2,0.038461538461538464,0.1923076923076923,0,1,0.0,0.0,0.0
Glenlivet 18y 750ml,Customer Square 1,0,0.0,0.0,0,0,0.0,0.0,0.0
Glenlivet 18y 750ml,Customer Square 2,5,0.09615384615384616,0.2948021099376133,0,1,0.0,0.0,0.0
Glenlivet 18y 750ml,Customer Square 3,4,0.07692307692307693,0.2664693550105965,0,1,0.0,0.0,0.0
Glenlivet 25y 750ml,Customer Square 1,0,0.0,0.0,0,0,0.0,0.0,0.0
Glenlivet 25y 750ml,Customer Square 2,1,0.019230769230769232,0.13733516208736252,0,1,0.0,0.0,0.0
Glenlivet 25y 750ml,Customer Square 3,0,0.0,0.0,0,0,0.0,0.0,0.0
Glenlivet Caribbean Reserve 375ml,Customer Square 1,2,0.038461538461538464,0.1923076923076923,0,1,0.0,0.0,0.0
Glenlivet Caribbean Reserve 375ml,Customer Square 2,4,0.09615384615384616,0.3540760122984994,0,2,0.0,0.0,0.0
Glenlivet Caribbean Reserve 375ml,Customer Square 3,4,0.07692307692307693,0.2664693550105965,0,1,0.0,0.0,0.0
Glenlivet Caribbean Reserve 750ml,Customer Square 1,3,0.057692307692307696,0.23316068563427197,0,1,0.0,0.0,0.0
Glenlivet Caribbean Reserve 750ml,Customer Square 2,4,0.07692307692307693,0.2664693550105965,0,1,0.0,0.0,0.0
Glenlivet Caribbean Reserve 750ml,Customer Square 3,3,0.057692307692307696,0.23316068563427197,0,1,0.0,0.0,0.0
Glenlivet Enigma 750ml,Customer Square 1,1,0.019230769230769232,0.13733516208736252,0,1,0.0,0.0,0.0
Glenlivet Enigma 750ml,Customer Square 2,0,0.0,0.0,0,0,0.0,0.0,0.0
Glenlivet Enigma 750ml,Customer Square 3,0,0.0,0.0,0,0,0.0,0.0,0.0
Glenlivet Founders Reserve 750ml,Customer Square 1,5,0.09615384615384616,0.2948021099376133,0,1,0.0,0.0,0.0
Glenlivet Founders Reserve 750ml,Customer Square 2,5,0.11538461538461539,0.3748767055695755,0,2,0.0,0.0,0.0
Glenlivet Founders Reserve 750ml,Customer Square 3,1,0.019230769230769232,0.13733516208736252,0,1,0.0,0.0,0.0
Glenmorangie 10y 750ml,Customer Square 1,4,0.07692307692307693,0.2664693550105965,0,1,0.0,0.0,0.0
Glenmorangie 10y 750ml,Customer Square 2,7,0.1346153846153846,0.341312295178824,0,1,0.0,0.0,0.0
Glenmorangie 10y 750ml,Customer Square 3,6,0.11538461538461539,0.3194855331891567,0,1,0.0,0.0,0.0
Glenmorangie 18y 750ml,Customer Square 1,0,0.0,0.0,0,0,0.0,0.0,0.0
Glenmorangie 18y 750ml,Customer Square 2,4,0.07692307692307693,0.2664693550105965,0,1,0.0,0.0,0.0
Glenmorangie 18y 750ml,Customer Square 3,1,0.019230769230769232,0.13733516208736252,0,1,0.0,0.0,0.0
Glenmorangie A Tale Of Cake 750ml,Customer Square 1,0,0.0,0.0,0,0,0.0,0.0,0.0
Glenmorangie A Tale Of Cake 750ml,Customer Square 2,0,0.0,0.0,0,0,0.0,0.0,0.0
Glenmorangie A Tale Of Cake 750ml,Customer Square 3,2,0.038461538461538464,0.1923076923076923,0,1,0.0,0.0,0.0
Glenmorangie Allta 750ml,Customer Square 1,0,0.0,0.0,0,0,0.0,0.0,0.0
Glenmorangie Allta 750ml,Customer Square 2,2,0.038461538461538464,0.1923076923076923,0,1,0.0,0.0,0.0
Glenmorangie Allta 750ml,Customer Square 3,0,0.0,0.0,0,0,0.0,0.0,0.0
Glenmorangie Astar 750ml,Customer Square 1,0,0.0,0.0,0,0,0.0,0.0,0.0
Glenmorangie Astar 750ml,Customer Square 2,1,0.019230769230769232,0.13733516208736252,0,1,0.0,0.0,0.0
Glenmorangie Astar 750ml,Customer Square 3,0,0.0,0.0,0,0,0.0,0.0,0.0
Glenmorangie Cadboll Estate 15y 750ml,Customer Square 1,0,0.0,0.0,0,0,0.0,0.0,0.0
Glenmorangie Cadboll Estate 15y 750ml,Customer Square 2,4,0.07692307692307693,0.2664693550105965,0,1,0.0,0.0,0.0
Glenmorangie Cadboll Estate 15y 750ml,Customer Square 3,0,0.0,0.0,0,0,0.0,0.0,0.0
Glenmorangie Lasanta 50ml,Customer Square 1,4,0.09615384615384616,0.3540760122984994,0,2,0.0,0.0,0.0
Glenmorangie Lasanta 50ml,Customer Square 2,0,0.0,0.0,0,0,0.0,0.0,0.0
Glenmorangie Lasanta 50ml,Customer Square 3,0,0.0,0.0,0,0,0.0,0.0,0.0
Glenmorangie Lasanta 750ml,Customer Square 1,7,0.1346153846153846,0.341312295178824,0,1,0.0,0.0,0.0
Glenmorangie Lasanta 750ml,Customer Square 2,6,0.1346153846153846,0.3936440286626677,0,2,0.0,0.0,0.0
Glenmorangie Lasanta 750ml,Customer Square 3,0,0.0,0.0,0,0,0.0,0.0,0.0
Glenmorangie Nectar D'or 750ml,Customer Square 1,1,0.019230769230769232,0.13733516208736252,0,1,0.0,0.0,0.0
Glenmorangie Nectar D'or 750ml,Customer Square 2,2,0.038461538461538464,0.1923076923076923,0,1,0.0,0.0,0.0
Glenmorangie Nectar D'or 750ml,Customer Square 3,0,0.0,0.0,0,0,0.0,0.0,0.0
Glenmorangie Quinta Ruban 14y 750ml,Customer Square 1,6,0.1346153846153846,0.3936440286626677,0,2,0.0,0.0,0.0
Glenmorangie Quinta Ruban 14y 750ml,Customer Square 2,9,0.17307692307692307,0.3783137610174231,0,1,0.0,0.0,0.0
Glenmorangie Quinta Ruban 14y 750ml,Customer Square 3,3,0.057692307692307696,0.23316068563427197,0,1,0.0,0.0,0.0
Glenmorangie Quinta Ruban 50ml,Customer Square 1,4,0.07692307692307693,0.2664693550105965,0,1,0.0,0.0,0.0
Glenmorangie Quinta Ruban 50ml,Customer Square 2,0,0.0,0.0,0,0,0.0,0.0,0.0
Glenmorangie Quinta Ruban 50ml,Customer Square 3,0,0.0,0.0,0,0,0.0,0.0,0.0
Glenmorangie Spios 750ml,Customer Square 1,2,0.038461538461538464,0.1923076923076923,0,1,0.0,0.0,0.0
Glenmorangie Spios 750ml,Customer Square 2,0,0.0,0.0,0,0,0.0,0.0,0.0
Glenmorangie Spios 750ml,Customer Square 3,0,0.0,0.0,0,0,0.0,0.0,0.0
Glenrothes 12y 750ml,Customer Square 1,1,0.019230769230769232,0.13733516208736252,0,1,0.0,0.0,0.0
Glenrothes 12y 750ml,Customer Square 2,4,0.07692307692307693,0.2664693550105965,0,1,0.0,0.0,0.0
Glenrothes 12y 750ml,Customer Square 3,2,0.038461538461538464,0.1923076923076923,0,1,0.0,0.0,0.0
Glenrothes 18y 750ml,Customer Square 1,0,0.0,0.0,0,0,0.0,0.0,0.0
Glenrothes 18y 750ml,Customer Square 2,1,0.019230769230769232,0.13733516208736252,0,1,0.0,0.0,0.0
Glenrothes 18y 750ml,Customer Square 3,0,0.0,0.0,0,0,0.0,0.0,0.0
Glinavos Paleokerisio Orange Wine 500ml,Customer Square 1,45,2.6153846153846154,1.952846503813247,0,8,1.0,2.0,3.25
Glinavos Paleokerisio Orange Wine 500ml,Customer Square 2,43,2.230769230769231,2.162756295309161,0,8,1.0,1.0,3.0
Glinavos Paleokerisio Orange Wine 500ml,Customer Square 3,9,0.17307692307692307,0.3783137610174231,0,1,0.0,0.0,0.0
Gluten Free Limes,Customer Square 1,0,0.0,0.0,0,0,0.0,0.0,0.0
Gluten Free Limes,Customer Square 2,0,0.0,0.0,0,0,0.0,0.0,0.0
Gluten Free Limes,Customer Square 3,16,2.576923076923077,4.550342987267569,0,17,0.0,0.0,4.0
Gnista N/A Amaro 50cl,Customer Square 1,2,0.038461538461538464,0.1923076923076923,0,1,0.0,0.0,0.0
Gnista N/A Amaro 50cl,Customer Square 2,2,0.038461538461538464,0.1923076923076923,0,1,0.0,0.0,0.0
Gnista N/A Amaro 50cl,Customer Square 3,1,0.019230769230769232,0.13733516208736252,0,1,0.0,0.0,0.0
Godiva Chocolate Liqueur 750ml,Customer Square 1,1,0.019230769230769232,0.13733516208736252,0,1,0.0,0.0,0.0
Godiva Chocolate Liqueur 750ml,Customer Square 2,6,0.11538461538461539,0.3194855331891567,0,1,0.0,0.0,0.0
Godiva Chocolate Liqueur 750ml,Customer Square 3,0,0.0,0.0,0,0,0.0,0.0,0.0
Gold Cocktail Picks,Customer Square 1,4,0.19230769230769232,0.7081520245969988,0,4,0.0,0.0,0.0
Gold Cocktail Picks,Customer Square 2,1,0.15384615384615385,1.0986812966989001,0,8,0.0,0.0,0.0
Gold Cocktail Picks,Customer Square 3,0,0.0,0.0,0,0,0.0,0.0,0.0
Golden Bay Menthol,Customer Square 1,9,0.5384615384615384,1.4995068222783023,0,7,0.0,0.0,0.0
Golden Bay Menthol,Customer Square 2,0,0.0,0.0,0,0,0.0,0.0,0.0
Golden Bay Menthol,Customer Square 3,0,0.0,0.0,0,0,0.0,0.0,0.0
Golden Bay Reds,Customer Square 1,23,0.9615384615384616,1.7316237206908351,0,8,0.0,0.0,1.0
Golden Bay Reds,Customer Square 2,0,0.0,0.0,0,0,0.0,0.0,0.0
Golden Bay Reds,Customer Square 3,0,0.0,0.0,0,0,0.0,0.0,0.0
Goldschlager 200ml,Customer Square 1,2,0.057692307692307696,0.30467268303374734,0,2,0.0,0.0,0.0
Goldschlager 200ml,Customer Square 2,2,0.07692307692307693,0.43172969847391635,0,3,0.0,0.0,0.0
Goldschlager 200ml,Customer Square 3,0,0.0,0.0,0,0,0.0,0.0,0.0
Gompers Gin 750ml,Customer Square 1,2,0.038461538461538464,0.1923076923076923,0,1,0.0,0.0,0.0
Gompers Gin 750ml,Customer Square 2,1,0.019230769230769232,0.13733516208736252,0,1,0.0,0.0,0.0
Gompers Gin 750ml,Customer Square 3,0,0.0,0.0,0,0,0.0,0.0,0.0
Gonzalez Byass La Copa Rojo 750ml,Customer Square 1,0,0.0,0.0,0,0,0.0,0.0,0.0
Gonzalez Byass La Copa Rojo 750ml,Customer Square 2,1,0.019230769230769232,0.13733516208736252,0,1,0.0,0.0,0.0
Gonzalez Byass La Copa Rojo 750ml,Customer Square 3,0,0.0,0.0,0,0,0.0,0.0,0.0
Goodnight Loving Vodka 1L,Customer Square 1,0,0.0,0.0,0,0,0.0,0.0,0.0
Goodnight Loving Vodka 1L,Customer Square 2,2,0.057692307692307696,0.30467268303374734,0,2,0.0,0.0,0.0
Goodnight Loving Vodka 1L,Customer Square 3,6,0.1346153846153846,0.3936440286626677,0,2,0.0,0.0,0.0
Goodnight Loving Vodka 750ml,Customer Square 1,19,0.4807692307692308,0.7203200307818478,0,3,0.0,0.0,1.0
Goodnight Loving Vodka 750ml,Customer Square 2,11,0.3076923076923077,0.72160242458822,0,4,0.0,0.0,0.0
Goodnight Loving Vodka 750ml,Customer Square 3,8,0.17307692307692307,0.4261253808876988,0,2,0.0,0.0,0.0
Gordon Macphail Glenburgie 21yr 750ml,Customer Square 1,0,0.0,0.0,0,0,0.0,0.0,0.0
Gordon Macphail Glenburgie 21yr 750ml,Customer Square 2,3,0.057692307692307696,0.23316068563427197,0,1,0.0,0.0,0.0
Gordon Macphail Glenburgie 21yr 750ml,Customer Square 3,0,0.0,0.0,0,0,0.0,0.0,0.0
Gordon Macphail Mortlach 15yr 750ml,Customer Square 1,0,0.0,0.0,0,0,0.0,0.0,0.0
Gordon Macphail Mortlach 15yr 750ml,Customer Square 2,5,0.19230769230769232,0.7081520245969989,0,4,0.0,0.0,0.0
Gordon Macphail Mortlach 15yr 750ml,Customer Square 3,2,0.038461538461538464,0.1923076923076923,0,1,0.0,0.0,0.0
Gordon Macphail Mortlach 25yr 750ml,Customer Square 1,0,0.0,0.0,0,0,0.0,0.0,0.0
Gordon Macphail Mortlach 25yr 750ml,Customer Square 2,1,0.038461538461538464,0.27467032417472503,0,2,0.0,0.0,0.0
Gordon Macphail Mortlach 25yr 750ml,Customer Square 3,0,0.0,0.0,0,0,0.0,0.0,0.0
Gosling Gold Seal 750ml,Customer Square 1,2,0.019230769230769232,0.13733516208736252,0,1,0.0,0.0,0.0
Gosling Gold Seal 750ml,Customer Square 2,1,0.019230769230769232,0.13733516208736252,0,1,0.0,0.0,0.0
Gosling Gold Seal 750ml,Customer Square 3,0,0.0,0.0,0,0,0.0,0.0,0.0
Goslings Black Seal 1L,Customer Square 1,8,0.19230769230769232,0.4819216956208333,0,2,0.0,0.0,0.0
Goslings Black Seal 1L,Customer Square 2,22,0.7115384615384616,0.9871586744392767,0,3,0.0,0.0,1.0
Goslings Black Seal 1L,Customer Square 3,7,0.19230769230769232,0.5202980484026416,0,2,0.0,0.0,0.0
Goslings Ginger Beer 1L,Customer Square 1,0,0.0,0.0,0,0,0.0,0.0,0.0
Goslings Ginger Beer 1L,Customer Square 2,0,0.0,0.0,0,0,0.0,0.0,0.0
Goslings Ginger Beer 1L,Customer Square 3,1,0.019230769230769232,0.13733516208736252,0,1,0.0,0.0,0.0
Goslings Ginger Beer Cans 6 Pack,Customer Square 1,35,1.7115384615384615,1.5852267304654715,0,6,0.0,2.0,3.0
Goslings Ginger Beer Cans 6 Pack,Customer Square 2,3,0.09615384615384616,0.44976982936640375,0,3,0.0,0.0,0.0
Goslings Ginger Beer Cans 6 Pack,Customer Square 3,22,0.5192307692307693,0.664784077593985,0,2,0.0,0.0,1.0
Gourry De Chadville Cognac Overproof 750ml,Customer Square 1,2,0.038461538461538464,0.1923076923076923,0,1,0.0,0.0,0.0
Gourry De Chadville Cognac Overproof 750ml,Customer Square 2,2,0.038461538461538464,0.1923076923076923,0,1,0.0,0.0,0.0
Gourry De Chadville Cognac Overproof 750ml,Customer Square 3,1,0.019230769230769232,0.13733516208736252,0,1,0.0,0.0,0.0
Gracias A Dios Cuixe 750ml,Customer Square 1,2,0.038461538461538464,0.1923076923076923,0,1,0.0,0.0,0.0
Gracias A Dios Cuixe 750ml,Customer Square 2,1,0.038461538461538464,0.27467032417472503,0,2,0.0,0.0,0.0
Gracias A Dios Cuixe 750ml,Customer Square 3,0,0.0,0.0,0,0,0.0,0.0,0.0
Gracias A Dios Espadin 750ml,Customer Square 1,25,0.7115384615384616,0.9473959951348923,0,4,0.0,0.0,1.0
Gracias A Dios Espadin 750ml,Customer Square 2,20,0.46153846153846156,0.634323942402717,0,2,0.0,0.0,1.0
Gracias A Dios Espadin 750ml,Customer Square 3,3,0.057692307692307696,0.23316068563427197,0,1,0.0,0.0,0.0
Gracias A Dios Gin 750ml,Customer Square 1,5,0.1346153846153846,0.4397921779242027,0,2,0.0,0.0,0.0
Gracias A Dios Gin 750ml,Customer Square 2,8,0.17307692307692307,0.4261253808876988,0,2,0.0,0.0,0.0
Gracias A Dios Gin 750ml,Customer Square 3,0,0.0,0.0,0,0,0.0,0.0,0.0
Gracias A Dios Mango 750ml,Customer Square 1,3,0.057692307692307696,0.23316068563427197,0,1,0.0,0.0,0.0
Gracias A Dios Mango 750ml,Customer Square 2,2,0.038461538461538464,0.1923076923076923,0,1,0.0,0.0,0.0
Gracias A Dios Mango 750ml,Customer Square 3,2,0.09615384615384616,0.49066733931434886,0,3,0.0,0.0,0.0
Gracias A Dios Tepextate 750ml,Customer Square 1,1,0.019230769230769232,0.13733516208736252,0,1,0.0,0.0,0.0
Gracias A Dios Tepextate 750ml,Customer Square 2,3,0.057692307692307696,0.23316068563427197,0,1,0.0,0.0,0.0
Gracias A Dios Tepextate 750ml,Customer Square 3,0,0.0,0.0,0,0,0.0,0.0,0.0
Gracias A Dios Tobala 750ml,Customer Square 1,2,0.057692307692307696,0.30467268303374734,0,2,0.0,0.0,0.0
Gracias A Dios Tobala 750ml,Customer Square 2,0,0.0,0.0,0,0,0.0,0.0,0.0
Gracias A Dios Tobala 750ml,Customer Square 3,0,0.0,0.0,0,0,0.0,0.0,0.0
Gracias a Dios Artesanal Tobala 750ml,Customer Square 1,1,0.038461538461538464,0.27467032417472503,0,2,0.0,0.0,0.0
Gracias a Dios Artesanal Tobala 750ml,Customer Square 2,1,0.019230769230769232,0.13733516208736252,0,1,0.0,0.0,0.0
Gracias a Dios Artesanal Tobala 750ml,Customer Square 3,1,0.019230769230769232,0.13733516208736252,0,1,0.0,0.0,0.0
Gracias a Dios Oaxacan Gin 750ml,Customer Square 1,3,0.057692307692307696,0.23316068563427197,0,1,0.0,0.0,0.0
Gracias a Dios Oaxacan Gin 750ml,Customer Square 2,18,0.34615384615384615,0.47574295680203776,0,1,0.0,0.0,1.0
Gracias a Dios Oaxacan Gin 750ml,Customer Square 3,6,0.15384615384615385,0.455083060238432,0,2,0.0,0.0,0.0
Graham Beck Brut Rose 750ml,Customer Square 1,28,0.9230769230769231,1.1409536133993325,0,5,0.0,1.0,1.0
Graham Beck Brut Rose 750ml,Customer Square 2,24,0.7307692307692307,1.0398850641996749,0,4,0.0,0.0,1.0
Graham Beck Brut Rose 750ml,Customer Square 3,7,0.21153846153846154,0.6603186428226689,0,4,0.0,0.0,0.0
Gran Centenario Anejo 200ml,Customer Square 1,2,0.038461538461538464,0.1923076923076923,0,1,0.0,0.0,0.0
Gran Centenario Anejo 200ml,Customer Square 2,2,0.038461538461538464,0.1923076923076923,0,1,0.0,0.0,0.0
Gran Centenario Anejo 200ml,Customer Square 3,2,0.038461538461538464,0.1923076923076923,0,1,0.0,0.0,0.0
Gran Centenario Anejo 750ml,Customer Square 1,20,0.5,0.6933752452815364,0,2,0.0,0.0,1.0
Gran Centenario Anejo 750ml,Customer Square 2,34,1.1730769230769231,1.155607629813355,0,4,0.0,1.0,2.0
Gran Centenario Anejo 750ml,Customer Square 3,11,0.38461538461538464,0.7882269819968922,0,3,0.0,0.0,0.0
Gran Centenario Extra Anejo 750ml,Customer Square 1,1,0.019230769230769232,0.13733516208736252,0,1,0.0,0.0,0.0
Gran Centenario Extra Anejo 750ml,Customer Square 2,0,0.0,0.0,0,0,0.0,0.0,0.0
Gran Centenario Extra Anejo 750ml,Customer Square 3,0,0.0,0.0,0,0,0.0,0.0,0.0
Gran Centenario Plata 750ml,Customer Square 1,39,1.9423076923076923,1.5739888272800309,0,6,0.75,2.0,3.0
Gran Centenario Plata 750ml,Customer Square 2,35,0.9615384615384616,0.8311608763451657,0,3,0.0,1.0,1.25
Gran Centenario Plata 750ml,Customer Square 3,9,0.17307692307692307,0.3783137610174231,0,1,0.0,0.0,0.0
Gran Centenario Reposado 750ml,Customer Square 1,31,1.1153846153846154,1.2034221420893858,0,4,0.0,1.0,2.0
Gran Centenario Reposado 750ml,Customer Square 2,21,0.5,0.6650621717611762,0,2,0.0,0.0,1.0
Gran Centenario Reposado 750ml,Customer Square 3,13,0.25,0.4330127018922193,0,1,0.0,0.0,0.25
Gran Gala Orange Liqueur 1L,Customer Square 1,0,0.0,0.0,0,0,0.0,0.0,0.0
Gran Gala Orange Liqueur 1L,Customer Square 2,3,0.07692307692307693,0.33085866411702414,0,2,0.0,0.0,0.0
Gran Gala Orange Liqueur 1L,Customer Square 3,3,0.11538461538461539,0.5058825553063812,0,3,0.0,0.0,0.0
Gran Gala Orange Liqueur 375ml,Customer Square 1,0,0.0,0.0,0,0,0.0,0.0,0.0
Gran Gala Orange Liqueur 375ml,Customer Square 2,1,0.019230769230769232,0.13733516208736252,0,1,0.0,0.0,0.0
Gran Gala Orange Liqueur 375ml,Customer Square 3,3,0.057692307692307696,0.23316068563427197,0,1,0.0,0.0,0.0
Gran Gala Orange Liqueur 50ml,Customer Square 1,3,0.09615384615384616,0.4047608688432535,0,2,0.0,0.0,0.0
Gran Gala Orange Liqueur 50ml,Customer Square 2,25,2.2884615384615383,3.6179921039031195,0,16,0.0,0.0,4.0
Gran Gala Orange Liqueur 50ml,Customer Square 3,4,0.1346153846153846,0.5199425320998375,0,3,0.0,0.0,0.0
Gran Gala Orange Liqueur 750ml,Customer Square 1,2,0.038461538461538464,0.1923076923076923,0,1,0.0,0.0,0.0
Gran Gala Orange Liqueur 750ml,Customer Square 2,5,0.11538461538461539,0.3748767055695755,0,2,0.0,0.0,0.0
Gran Gala Orange Liqueur 750ml,Customer Square 3,4,0.07692307692307693,0.2664693550105965,0,1,0.0,0.0,0.0
Gran Mitla Sal De Chapulin 50g,Customer Square 1,7,0.2692307692307692,1.1285692885477856,0,8,0.0,0.0,0.0
Gran Mitla Sal De Chapulin 50g,Customer Square 2,7,0.15384615384615385,0.41065685584735806,0,2,0.0,0.0,0.0
Gran Mitla Sal De Chapulin 50g,Customer Square 3,2,0.038461538461538464,0.1923076923076923,0,1,0.0,0.0,0.0
Gran Mitla Sal De Chapulin 5g,Customer Square 1,15,1.2115384615384615,6.165463793339659,0,45,0.0,0.0,1.0
Gran Mitla Sal De Chapulin 5g,Customer Square 2,18,0.5576923076923077,0.9489561378057946,0,4,0.0,0.0,1.0
Gran Mitla Sal De Chapulin 5g,Customer Square 3,3,0.09615384615384616,0.44976982936640375,0,3,0.0,0.0,0.0
Gran Mitla Sal De Gusano 50g,Customer Square 1,7,0.1346153846153846,0.341312295178824,0,1,0.0,0.0,0.0
Gran Mitla Sal De Gusano 50g,Customer Square 2,24,0.5769230769230769,0.7164590773152753,0,3,0.0,0.0,1.0
Gran Mitla Sal De Gusano 50g,Customer Square 3,2,0.038461538461538464,0.1923076923076923,0,1,0.0,0.0,0.0
Gran Mitla Sal De Gusano 5g,Customer Square 1,10,0.7884615384615384,3.6073458091763606,0,26,0.0,0.0,0.0
Gran Mitla Sal De Gusano 5g,Customer Square 2,1,0.23076923076923078,1.6480219450483495,0,12,0.0,0.0,0.0
Gran Mitla Sal De Gusano 5g,Customer Square 3,4,0.07692307692307693,0.2664693550105965,0,1,0.0,0.0,0.0
Gran Patron Platinum 750ml,Customer Square 1,0,0.0,0.0,0,0,0.0,0.0,0.0
Gran Patron Platinum 750ml,Customer Square 2,0,0.0,0.0,0,0,0.0,0.0,0.0
Gran Patron Platinum 750ml,Customer Square 3,2,0.038461538461538464,0.1923076923076923,0,1,0.0,0.0,0.0
Granada Vallet 750ml,Customer Square 1,13,0.3076923076923077,0.5730640163750516,0,2,0.0,0.0,0.25
Granada Vallet 750ml,Customer Square 2,12,0.2692307692307692,0.5231334811052094,0,2,0.0,0.0,0.0
Granada Vallet 750ml,Customer Square 3,0,0.0,0.0,0,0,0.0,0.0,0.0
Granbazan Albarino 750ml,Customer Square 1,26,0.6730769230769231,0.7775987161213741,0,3,0.0,0.5,1.0
Granbazan Albarino 750ml,Customer Square 2,15,0.3076923076923077,0.5014771080925114,0,2,0.0,0.0,1.0
Granbazan Albarino 750ml,Customer Square 3,3,0.057692307692307696,0.23316068563427197,0,1,0.0,0.0,0.0
Granbazan Albarino Ambar 750ml,Customer Square 1,0,0.0,0.0,0,0,0.0,0.0,0.0
Granbazan Albarino Ambar 750ml,Customer Square 2,2,0.038461538461538464,0.1923076923076923,0,1,0.0,0.0,0.0
Granbazan Albarino Ambar 750ml,Customer Square 3,0,0.0,0.0,0,0,0.0,0.0,0.0
Grand Brulot Cafe Liqueur 750ml,Customer Square 1,0,0.0,0.0,0,0,0.0,0.0,0.0
Grand Brulot Cafe Liqueur 750ml,Customer Square 2,1,0.019230769230769232,0.13733516208736252,0,1,0.0,0.0,0.0
Grand Brulot Cafe Liqueur 750ml,Customer Square 3,0,0.0,0.0,0,0,0.0,0.0,0.0
Grand Marnier 1L,Customer Square 1,1,0.019230769230769232,0.13733516208736252,0,1,0.0,0.0,0.0
Grand Marnier 1L,Customer Square 2,12,0.2692307692307692,0.5231334811052094,0,2,0.0,0.0,0.0
Grand Marnier 1L,Customer Square 3,0,0.0,0.0,0,0,0.0,0.0,0.0
Grand Marnier 375ml,Customer Square 1,12,0.28846153846153844,0.5992475558031879,0,3,0.0,0.0,0.0
Grand Marnier 375ml,Customer Square 2,28,0.7115384615384616,0.7680279056813792,0,3,0.0,1.0,1.0
Grand Marnier 375ml,Customer Square 3,9,0.19230769230769232,0.44021242854844606,0,2,0.0,0.0,0.0
Grand Marnier 50ml,Customer Square 1,11,0.3076923076923077,0.6366517445094942,0,2,0.0,0.0,0.0
Grand Marnier 50ml,Customer Square 2,6,0.1346153846153846,0.3936440286626677,0,2,0.0,0.0,0.0
Grand Marnier 50ml,Customer Square 3,5,0.11538461538461539,0.3748767055695755,0,2,0.0,0.0,0.0
Grand Marnier 750ml,Customer Square 1,21,0.5961538461538461,0.9252778249014929,0,5,0.0,0.0,1.0
Grand Marnier 750ml,Customer Square 2,19,0.46153846153846156,0.663949096216618,0,2,0.0,0.0,1.0
Grand Marnier 750ml,Customer Square 3,11,0.23076923076923078,0.4647325374459451,0,2,0.0,0.0,0.0
