Category,SKU,ProductName,Location,Bin,BatchSerialNumber,ExpiryDate,Discount,StockValue,OnHand,VolumeOnHand,Available,OnOrder,InTransit,Allocated,Status,Unit,Family,StockLocator,Brand,PriceTier1,PriceTier2,PriceTier3,NextDeliveryDate
"Bar Tools","791090529693","Cocktail Kingdom Coco Mesh Strainer Copper","Airport","","",,"",15.0000,2.0000,0.0000,2.0000,0.0000,0.0000,0.0000,ACTIVE,"Item","","","",10.9900,8.9000,8.9000,
"Bar Tools","791090529693","Cocktail Kingdom Coco Mesh Strainer Copper","Oak Hill","","",,"",67.5000,9.0000,0.0000,9.0000,0.0000,0.0000,0.0000,ACTIVE,"Item","","","",10.9900,8.9000,8.9000,
"Bar Tools","791090529693","Cocktail Kingdom Coco Mesh Strainer Copper","Pleasant Valley","","",,"",75.0000,10.0000,0.0000,10.0000,0.0000,0.0000,0.0000,ACTIVE,"Item","","","",10.9900,8.9000,8.9000,
"Bar Tools","791090529709","Cocktail Kingdom Coco Mesh Strainer Gold","Airport","","",,"",8.7500,1.0000,0.0000,1.0000,0.0000,0.0000,0.0000,ACTIVE,"Item","","","",12.9900,10.2900,10.2900,
"Bar Tools","791090529709","Cocktail Kingdom Coco Mesh Strainer Gold","Oak Hill","","",,"",35.0000,4.0000,0.0000,4.0000,0.0000,0.0000,0.0000,ACTIVE,"Item","","","",12.9900,10.2900,10.2900,
"Bar Tools","791090529709","Cocktail Kingdom Coco Mesh Strainer Gold","Pleasant Valley","","",,"",17.5000,2.0000,0.0000,2.0000,0.0000,0.0000,0.0000,ACTIVE,"Item","","","",12.9900,10.2900,10.2900,
"Bar Tools","791090529709","Cocktail Kingdom Coco Mesh Strainer Gold","Warehouse","","",,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,ACTIVE,"Item","","","",12.9900,10.2900,10.2900,
"Bar Tools","791090525770","Cocktail Kingdom Coco Mesh Strainer Stainless","Airport","","",,"",126.0000,24.0000,0.0000,24.0000,0.0000,0.0000,0.0000,ACTIVE,"Item","","","",6.9900,6.0000,6.0000,
"Bar Tools","791090525770","Cocktail Kingdom Coco Mesh Strainer Stainless","Oak Hill","","",,"",15.7500,3.0000,0.0000,3.0000,0.0000,0.0000,0.0000,ACTIVE,"Item","","","",6.9900,6.0000,6.0000,
"Bar Tools","791090525770","Cocktail Kingdom Coco Mesh Strainer Stainless","Pleasant Valley","","",,"",52.5000,10.0000,0.0000,10.0000,0.0000,0.0000,0.0000,ACTIVE,"Item","","","",6.9900,6.0000,6.0000,
"Bar Tools","791090525770","Cocktail Kingdom Coco Mesh Strainer Stainless","Warehouse","","",,"",73.5000,14.0000,0.0000,14.0000,0.0000,0.0000,0.0000,ACTIVE,"Item","","","",6.9900,6.0000,6.0000,
