,SKU,Product,Customer,Location,Status,Category,OnHand,Quantity,Sale,Unit
8674,083089000123,Jagermeister Cold Brew 1L,Customer Square 2,Pleasant Valley,ACTIVE,Amaro,0.0,2.0,75.98,37.99
8675,083089000147,Jagermeister Cold Brew 50ml,Customer Square 1,Airport,ACTIVE,Liqueur,2.0,,,
8676,083089000147,Jagermeister Cold Brew 50ml,Customer Square 3,Oak Hill,ACTIVE,Liqueur,0.0,6.0,11.94,1.99
8677,083089000147,Jagermeister Cold Brew 50ml,Customer Square 2,Pleasant Valley,ACTIVE,Liqueur,1.0,5.0,9.95,1.9899999999999998
8678,083089000130,Jagermeister Cold Brew 750ml,Customer Square 1,Airport,ACTIVE,Amaro,0.0,,,
8679,083089000130,Jagermeister Cold Brew 750ml,Customer Square 2,Pleasant Valley,ACTIVE,Amaro,0.0,,,
8680,083089000185,Jagermeister Cold Brew Mini 10pk 20ml,Customer Square 3,Oak Hill,ACTIVE,Amaro,6.0,,,
8681,083089000185,Jagermeister Cold Brew Mini 10pk 20ml,Customer Square 2,Pleasant Valley,ACTIVE,Amaro,1.0,,,
8682,083089014359,Jagermeister Manifest 1L,Customer Square 2,Pleasant Valley,ACTIVE,Amaro,0.0,,,
8683,083089660501,Jagermeister Mini 10pk 20ml,Customer Square 2,Pleasant Valley,ACTIVE,Amaro,0.0,,,
8684,083089000079,Jagermeister Scharf 1L,Customer Square 1,Airport,ACTIVE,Amaro,0.0,,,
8685,083089000079,Jagermeister Scharf 1L,Customer Square 2,Pleasant Valley,ACTIVE,Amaro,1.0,,,
8686,10088320007081,Jaja Blanco 50ml,Customer Square 2,Pleasant Valley,ACTIVE,Tequila,0.0,,,
8687,698450767460,Jalisco Orange 750ml,Customer Square 1,Airport,ACTIVE,Liqueur,4.0,8.0,199.92,24.99
8688,698450767460,Jalisco Orange 750ml,Customer Square 3,Oak Hill,ACTIVE,Liqueur,2.0,11.0,274.89,24.99
8689,698450767460,Jalisco Orange 750ml,Customer Square 2,Pleasant Valley,ACTIVE,Liqueur,3.0,21.0,524.79,24.99
8690,080432500187,Jameson 175L,Customer Square 3,Oak Hill,ACTIVE,Whiskey Irish,5.0,13.0,779.87,59.99
8691,080432500187,Jameson 175L,Customer Square 2,Pleasant Valley,ACTIVE,Whiskey Irish,0.0,,,
8692,080432500118,Jameson 1L,Customer Square 1,Airport,ACTIVE,Whiskey Irish,13.0,182.0,7278.18,39.99
8693,080432500118,Jameson 1L,Customer Square 3,Oak Hill,ACTIVE,Whiskey Irish,12.0,38.0,1519.62,39.989999999999995
8694,080432500118,Jameson 1L,Customer Square 2,Pleasant Valley,ACTIVE,Whiskey Irish,13.0,165.0,6598.35,39.99
8695,080432500125,Jameson 200ml,Customer Square 1,Airport,ACTIVE,Whiskey Irish,0.0,153.0,1528.47,9.99
8696,080432500125,Jameson 200ml,Customer Square 3,Oak Hill,ACTIVE,Whiskey Irish,14.0,12.0,119.88,9.99
8697,080432500125,Jameson 200ml,Customer Square 2,Pleasant Valley,ACTIVE,Whiskey Irish,23.0,80.0,799.2,9.99
8698,080432500149,Jameson 375ml,Customer Square 1,Airport,ACTIVE,Whiskey Irish,27.0,169.0,2871.31,16.99
8699,080432500149,Jameson 375ml,Customer Square 3,Oak Hill,ACTIVE,Whiskey Irish,9.0,23.0,390.77,16.99
8700,080432500149,Jameson 375ml,Customer Square 2,Pleasant Valley,ACTIVE,Whiskey Irish,23.0,100.0,1699.0,16.99
8701,080432500170,Jameson 750ml,Customer Square 1,Airport,ACTIVE,Whiskey Irish,12.0,179.0,5368.21,29.99
8702,080432500170,Jameson 750ml,Customer Square 3,Oak Hill,ACTIVE,Whiskey Irish,11.0,39.0,1169.61,29.99
8703,080432500170,Jameson 750ml,Customer Square 2,Pleasant Valley,ACTIVE,Whiskey Irish,9.0,222.0,6657.78,29.99
8704,080432107294,Jameson Black Barrel 1L,Customer Square 1,Airport,ACTIVE,Whiskey Irish,5.0,7.0,349.93,49.99
8705,080432107294,Jameson Black Barrel 1L,Customer Square 3,Oak Hill,ACTIVE,Whiskey Irish,0.0,,,
8706,080432107294,Jameson Black Barrel 1L,Customer Square 2,Pleasant Valley,ACTIVE,Whiskey Irish,4.0,13.0,649.87,49.99
8707,080432107263,Jameson Black Barrel 750ml,Customer Square 1,Airport,ACTIVE,Whiskey Irish,0.0,,,
8708,080432107263,Jameson Black Barrel 750ml,Customer Square 3,Oak Hill,ACTIVE,Whiskey Irish,1.0,3.0,119.97,39.99
8709,080432107263,Jameson Black Barrel 750ml,Customer Square 2,Pleasant Valley,ACTIVE,Whiskey Irish,0.0,,,
8710,080432113097,Jameson Bow Street 18y Cask Strength 750ml,Customer Square 1,Airport,ACTIVE,Whiskey Irish,0.0,,,
8711,080432113097,Jameson Bow Street 18y Cask Strength 750ml,Customer Square 3,Oak Hill,ACTIVE,Whiskey Irish,0.0,,,
8712,080432113097,Jameson Bow Street 18y Cask Strength 750ml,Customer Square 2,Pleasant Valley,ACTIVE,Whiskey Irish,1.0,,,
8713,080432112649,Jameson Caskmates IPA 1L,Customer Square 1,Airport,ACTIVE,Whiskey Irish,2.0,2.0,89.98,44.99
8714,080432112649,Jameson Caskmates IPA 1L,Customer Square 3,Oak Hill,ACTIVE,Whiskey Irish,0.0,,,
8715,080432112649,Jameson Caskmates IPA 1L,Customer Square 2,Pleasant Valley,ACTIVE,Whiskey Irish,7.0,3.0,134.97,44.99
8716,080432112199,Jameson Caskmates IPA 750ml,Customer Square 3,Oak Hill,ACTIVE,Whiskey Irish,11.0,1.0,29.99,29.99
8717,080432110027,Jameson Caskmates Stout 1L,Customer Square 1,Airport,ACTIVE,Whiskey Irish,1.0,3.0,134.97,44.99
8718,080432110027,Jameson Caskmates Stout 1L,Customer Square 3,Oak Hill,ACTIVE,Whiskey Irish,0.0,2.0,89.98,44.99
8719,080432110027,Jameson Caskmates Stout 1L,Customer Square 2,Pleasant Valley,ACTIVE,Whiskey Irish,7.0,5.0,224.95,44.989999999999995
8720,080432109922,Jameson Caskmates Stout 750ml,Customer Square 3,Oak Hill,ACTIVE,Whiskey Irish,3.0,3.0,89.97,29.99
8721,080432115886,Jameson Cold Brew 50ml,Customer Square 1,Airport,ACTIVE,Whiskey Irish,0.0,42.0,83.58,1.99
8722,080432115886,Jameson Cold Brew 50ml,Customer Square 3,Oak Hill,ACTIVE,Whiskey Irish,0.0,,,
8723,080432115886,Jameson Cold Brew 50ml,Customer Square 2,Pleasant Valley,ACTIVE,Whiskey Irish,49.0,42.0,83.58,1.99
8724,080432115619,Jameson Cold Brew 750ml,Customer Square 1,Airport,ACTIVE,Whiskey Irish,0.0,3.0,92.97,30.99
8725,080432115619,Jameson Cold Brew 750ml,Customer Square 3,Oak Hill,ACTIVE,Whiskey Irish,1.0,1.0,30.99,30.99
8726,080432115619,Jameson Cold Brew 750ml,Customer Square 2,Pleasant Valley,ACTIVE,Whiskey Irish,6.0,6.0,185.94,30.99
8727,080432117330,Jameson Orange 750ml,Customer Square 1,Airport,ACTIVE,Whiskey Irish,0.0,3.0,89.97,29.99
8728,080432117330,Jameson Orange 750ml,Customer Square 3,Oak Hill,ACTIVE,Whiskey Irish,0.0,3.0,89.97,29.99
8729,080432117330,Jameson Orange 750ml,Customer Square 2,Pleasant Valley,ACTIVE,Whiskey Irish,0.0,3.0,89.97,29.99
8730,4573489980034,Japanese Bitters Shiso 100ml,Customer Square 1,Airport,ACTIVE,Bitters,2.0,,,
8731,4573489980034,Japanese Bitters Shiso 100ml,Customer Square 3,Oak Hill,ACTIVE,Bitters,2.0,1.0,42.99,42.99
8732,4573489980034,Japanese Bitters Shiso 100ml,Customer Square 2,Pleasant Valley,ACTIVE,Bitters,4.0,4.0,171.96,42.99
8733,4573489980010,Japanese Bitters Umami 100ml,Customer Square 1,Airport,ACTIVE,Bitters,2.0,2.0,85.98,42.99
8734,4573489980010,Japanese Bitters Umami 100ml,Customer Square 3,Oak Hill,ACTIVE,Bitters,2.0,2.0,85.98,42.99
8735,4573489980010,Japanese Bitters Umami 100ml,Customer Square 2,Pleasant Valley,ACTIVE,Bitters,1.0,4.0,171.96,42.99
8736,4573489980027,Japanese Bitters Yuzu 100ml,Customer Square 1,Airport,ACTIVE,Bitters,4.0,,,
8737,4573489980027,Japanese Bitters Yuzu 100ml,Customer Square 3,Oak Hill,ACTIVE,Bitters,3.0,1.0,42.99,42.99
8738,4573489980027,Japanese Bitters Yuzu 100ml,Customer Square 2,Pleasant Valley,ACTIVE,Bitters,3.0,5.0,214.95,42.989999999999995
8739,90478410074,Jarritos Grapefruit 12.5oz,Customer Square 1,Airport,DEPRECATED,Non Alcoholic Beverage,0.0,,,
8740,090478410074,Jarritos Grapefruit 12.5oz,Customer Square 2,Pleasant Valley,ACTIVE,Non Alcoholic Beverage,1.0,,,
8741,90478410616,Jarritos Mineral Water 12oz,Customer Square 1,Airport,DEPRECATED,Non Alcoholic Beverage,0.0,,,
8742,8027787000018,Jasci Montepulciano 750ml,Customer Square 1,Airport,ACTIVE,Red Montepulciano,0.0,12.0,167.88,13.99
8743,8027787000018,Jasci Montepulciano 750ml,Customer Square 2,Pleasant Valley,ACTIVE,Red Montepulciano,0.0,1.0,13.99,13.99
8744,8027787000117,Jasci Pecorino 750ml,Customer Square 1,Airport,ACTIVE,White,0.0,12.0,179.88,14.99
8745,8027787000117,Jasci Pecorino 750ml,Customer Square 3,Oak Hill,ACTIVE,White,6.0,,,
8746,8027787000117,Jasci Pecorino 750ml,Customer Square 2,Pleasant Valley,ACTIVE,White,10.0,8.0,119.92,14.99
8747,681425031000,Jean Marc XO Vodka 750ml,Customer Square 2,Pleasant Valley,ACTIVE,Vodka,1.0,1.0,52.99,52.99
8748,3279983020108,Jean Perrier Savoie Mondeuse 750ml,Customer Square 1,Airport,ACTIVE,Red Old World,1.0,,,
8749,3279983020108,Jean Perrier Savoie Mondeuse 750ml,Customer Square 3,Oak Hill,ACTIVE,Red Old World,2.0,1.0,19.99,19.99
8750,3279983020108,Jean Perrier Savoie Mondeuse 750ml,Customer Square 2,Pleasant Valley,ACTIVE,Red Old World,0.0,,,
8751,40001245,Jean Royer Chateauneuf Du Pape Prestige 2016 750ml,Customer Square 1,Airport,ACTIVE,Red Old World,0.0,,,
8752,40001245,Jean Royer Chateauneuf Du Pape Prestige 2016 750ml,Customer Square 2,Pleasant Valley,ACTIVE,Red Old World,0.0,,,
8753,40001246,Jean Royer Chateauneuf Du Pape Tradition 2019 750ml,Customer Square 1,Airport,ACTIVE,Red Old World,2.0,7.0,328.93,46.99
8754,40001246,Jean Royer Chateauneuf Du Pape Tradition 2019 750ml,Customer Square 3,Oak Hill,ACTIVE,Red Old World,3.0,,,
8755,40001246,Jean Royer Chateauneuf Du Pape Tradition 2019 750ml,Customer Square 2,Pleasant Valley,ACTIVE,Red Old World,0.0,16.0,751.84,46.99
8756,097871013246,Jeff Carrel Les Darons,Customer Square 2,Pleasant Valley,ACTIVE,White,4.0,8.0,127.92,15.99
8757,097871016421,Jeff Carrel Mousse-Tache PetNat 750ml,Customer Square 2,Pleasant Valley,ACTIVE,Bubbles,11.0,1.0,18.99,18.99
8758,814794010530,Jefferson's Chef's Collaboration 750ml,Customer Square 1,Airport,ACTIVE,Whiskey Bourbon/American,0.0,,,
8759,814794010530,Jefferson's Chef's Collaboration 750ml,Customer Square 3,Oak Hill,ACTIVE,Whiskey Bourbon/American,0.0,,,
8760,814794010530,Jefferson's Chef's Collaboration 750ml,Customer Square 2,Pleasant Valley,ACTIVE,Whiskey Bourbon/American,0.0,,,
8761,814794011346,Jeffersons Cognac Finish Rye 750ml,Customer Square 1,Airport,ACTIVE,Whiskey Bourbon/American,2.0,3.0,209.97,69.99
8762,814794011346,Jeffersons Cognac Finish Rye 750ml,Customer Square 3,Oak Hill,ACTIVE,Whiskey Bourbon/American,3.0,1.0,69.99,69.99
8763,814794011346,Jeffersons Cognac Finish Rye 750ml,Customer Square 2,Pleasant Valley,ACTIVE,Whiskey Bourbon/American,0.0,6.0,419.94,69.99
8764,814794011094,Jeffersons Grand Selection Pichon 750ml,Customer Square 1,Airport,ACTIVE,Whiskey Bourbon/American,0.0,,,
8765,814794011094,Jeffersons Grand Selection Pichon 750ml,Customer Square 3,Oak Hill,ACTIVE,Whiskey Bourbon/American,0.0,,,
8766,814794011094,Jeffersons Grand Selection Pichon 750ml,Customer Square 2,Pleasant Valley,ACTIVE,Whiskey Bourbon/American,0.0,,,
8767,814794010646,Jeffersons Ocean 750ml,Customer Square 1,Airport,ACTIVE,Whiskey Bourbon/American,7.0,6.0,515.94,85.99000000000001
8768,814794010646,Jeffersons Ocean 750ml,Customer Square 3,Oak Hill,ACTIVE,Whiskey Bourbon/American,2.0,1.0,85.99,85.99
8769,814794010646,Jeffersons Ocean 750ml,Customer Square 2,Pleasant Valley,ACTIVE,Whiskey Bourbon/American,1.0,5.0,429.95,85.99
8770,814794010806,Jeffersons Ocean Cask Strength 750ml,Customer Square 1,Airport,ACTIVE,Whiskey Bourbon/American,0.0,,,
8771,814794010806,Jeffersons Ocean Cask Strength 750ml,Customer Square 3,Oak Hill,ACTIVE,Whiskey Bourbon/American,0.0,1.0,94.99,94.99
8772,814794010806,Jeffersons Ocean Cask Strength 750ml,Customer Square 2,Pleasant Valley,ACTIVE,Whiskey Bourbon/American,0.0,,,
8773,814794011261,Jeffersons Ocean Wheated 750ml,Customer Square 1,Airport,ACTIVE,Whiskey Bourbon/American,1.0,7.0,594.93,84.99
8774,814794011261,Jeffersons Ocean Wheated 750ml,Customer Square 3,Oak Hill,ACTIVE,Whiskey Bourbon/American,0.0,,,
8775,814794011261,Jeffersons Ocean Wheated 750ml,Customer Square 2,Pleasant Valley,ACTIVE,Whiskey Bourbon/American,0.0,3.0,254.97,84.99
8776,814794010974,Jeffersons Pritchard Hill 750ml,Customer Square 1,Airport,ACTIVE,Whiskey Bourbon/American,1.0,2.0,149.98,74.99
8777,814794010974,Jeffersons Pritchard Hill 750ml,Customer Square 2,Pleasant Valley,ACTIVE,Whiskey Bourbon/American,0.0,1.0,74.99,74.99
8778,655709000013,Jeffersons Reserve 750ml,Customer Square 1,Airport,ACTIVE,Whiskey Bourbon/American,8.0,3.0,179.97,59.99
8779,655709000013,Jeffersons Reserve 750ml,Customer Square 3,Oak Hill,ACTIVE,Whiskey Bourbon/American,0.0,1.0,59.99,59.99
8780,655709000013,Jeffersons Reserve 750ml,Customer Square 2,Pleasant Valley,ACTIVE,Whiskey Bourbon/American,5.0,10.0,599.9,59.989999999999995
8781,814794010714,Jefferson's Reserve Old Rum Cask Finish 750ml,Customer Square 1,Airport,ACTIVE,Whiskey Bourbon/American,0.0,,,
8782,814794010714,Jefferson's Reserve Old Rum Cask Finish 750ml,Customer Square 3,Oak Hill,ACTIVE,Whiskey Bourbon/American,0.0,,,
8783,814794010714,Jefferson's Reserve Old Rum Cask Finish 750ml,Customer Square 2,Pleasant Valley,ACTIVE,Whiskey Bourbon/American,5.0,1.0,80.99,80.99
8784,814794011605,Jeffersons Rye Ocean 750ml,Customer Square 1,Airport,ACTIVE,Whiskey Rye,2.0,,,
8785,814794011605,Jeffersons Rye Ocean 750ml,Customer Square 2,Pleasant Valley,ACTIVE,Whiskey Rye,4.0,1.0,85.99,85.99
8786,655709000303,Jeffersons Small Batch 750ml,Customer Square 1,Airport,ACTIVE,Whiskey Bourbon/American,3.0,6.0,257.94,42.99
8787,655709000303,Jeffersons Small Batch 750ml,Customer Square 3,Oak Hill,ACTIVE,Whiskey Bourbon/American,1.0,3.0,112.97,37.656666666666666
8788,655709000303,Jeffersons Small Batch 750ml,Customer Square 2,Pleasant Valley,ACTIVE,Whiskey Bourbon/American,2.0,12.0,475.88,39.656666666666666
8789,814794010783,Jeffersons Wood Experiment Collection 1L,Customer Square 1,Airport,ACTIVE,Whiskey Bourbon/American,0.0,2.0,179.98,89.99
8790,814794010783,Jeffersons Wood Experiment Collection 1L,Customer Square 3,Oak Hill,ACTIVE,Whiskey Bourbon/American,0.0,,,
8791,814794010783,Jeffersons Wood Experiment Collection 1L,Customer Square 2,Pleasant Valley,ACTIVE,Whiskey Bourbon/American,0.0,1.0,89.99,89.99
8792,736040537175,Jelinek Amaro 750ml,Customer Square 1,Airport,ACTIVE,Amaro,6.0,5.0,94.95,18.990000000000002
8793,736040537175,Jelinek Amaro 750ml,Customer Square 3,Oak Hill,ACTIVE,Amaro,3.0,,,
8794,736040537175,Jelinek Amaro 750ml,Customer Square 2,Pleasant Valley,ACTIVE,Amaro,14.0,,,
8795,736040505372,Jelinek Fernet 750ml,Customer Square 1,Airport,ACTIVE,Amaro,3.0,2.0,37.98,18.99
8796,736040505372,Jelinek Fernet 750ml,Customer Square 3,Oak Hill,ACTIVE,Amaro,3.0,1.0,18.99,18.99
8797,736040505372,Jelinek Fernet 750ml,Customer Square 2,Pleasant Valley,ACTIVE,Amaro,0.0,6.0,113.94,18.99
8798,098382150253,Jello Shot Cups And Lids,Customer Square 1,Airport,ACTIVE,Retail,21.0,12.0,71.88,5.989999999999999
8799,098382150253,Jello Shot Cups And Lids,Customer Square 3,Oak Hill,ACTIVE,Retail,2.0,6.0,35.94,5.989999999999999
8800,098382150253,Jello Shot Cups And Lids,Customer Square 2,Pleasant Valley,ACTIVE,Retail,0.0,16.0,95.84,5.99
8801,850995005838,Jeppsons Barrel Aged Malort Liquer,Customer Square 1,Airport,ACTIVE,Amaro,5.0,13.0,415.87,31.990000000000002
8802,850995005838,Jeppsons Barrel Aged Malort Liquer,Customer Square 3,Oak Hill,ACTIVE,Amaro,2.0,10.0,319.9,31.99
8803,850995005838,Jeppsons Barrel Aged Malort Liquer,Customer Square 2,Pleasant Valley,ACTIVE,Amaro,9.0,14.0,447.86,31.990000000000002
8804,850995005494,Jeppsons Malort Liqueur 1L,Customer Square 1,Airport,ACTIVE,Amaro,4.0,8.0,239.92,29.99
8805,850995005494,Jeppsons Malort Liqueur 1L,Customer Square 3,Oak Hill,ACTIVE,Amaro,1.0,4.0,119.96,29.99
8806,850995005494,Jeppsons Malort Liqueur 1L,Customer Square 2,Pleasant Valley,ACTIVE,Amaro,0.0,16.0,479.84,29.99
8807,850995005753,Jeppsons Malort Liqueur 50ml,Customer Square 1,Airport,ACTIVE,Amaro,133.0,96.0,191.04,1.99
8808,850995005753,Jeppsons Malort Liqueur 50ml,Customer Square 3,Oak Hill,ACTIVE,Amaro,68.0,14.0,27.86,1.99
8809,850995005753,Jeppsons Malort Liqueur 50ml,Customer Square 2,Pleasant Valley,ACTIVE,Amaro,46.0,138.0,274.62,1.99
8810,021037010190,Jeppsons Malort Liqueur 750ml,Customer Square 1,Airport,ACTIVE,Amaro,1.0,53.0,1377.47,25.990000000000002
8811,021037010190,Jeppsons Malort Liqueur 750ml,Customer Square 3,Oak Hill,ACTIVE,Amaro,4.0,12.0,311.88,25.99
8812,021037010190,Jeppsons Malort Liqueur 750ml,Customer Square 2,Pleasant Valley,ACTIVE,Amaro,3.0,44.0,1143.56,25.99
8813,850995005845,Jeppsons Straight Bourbon 750ml,Customer Square 1,Airport,ACTIVE,Whiskey Bourbon/American,1.0,4.0,103.96,25.99
8814,850995005845,Jeppsons Straight Bourbon 750ml,Customer Square 3,Oak Hill,ACTIVE,Whiskey Bourbon/American,4.0,,,
8815,850995005845,Jeppsons Straight Bourbon 750ml,Customer Square 2,Pleasant Valley,ACTIVE,Whiskey Bourbon/American,0.0,3.0,77.97,25.99
8816,974021,Jeremie Choquet Red Deer Cab Franc 750mL,Customer Square 1,Airport,ACTIVE,Red Old World,12.0,,,
8817,974021,Jeremie Choquet Red Deer Cab Franc 750mL,Customer Square 3,Oak Hill,ACTIVE,Red Old World,12.0,,,
8818,974021,Jeremie Choquet Red Deer Cab Franc 750mL,Customer Square 2,Pleasant Valley,ACTIVE,Red Old World,11.0,1.0,30.99,30.99
8819,9781945644009,Jerry Thomas Bartenders Guide,Customer Square 1,Airport,ACTIVE,Books,0.0,,,
8820,818534014956,Jeste King Montmorency VS Balaton 500ml,Customer Square 2,Pleasant Valley,DEPRECATED,Craft Beer,0.0,,,
8821,818534018381,Jester Kig Foudre Weizen 750ml,Customer Square 1,Airport,DEPRECATED,Craft Beer,0.0,,,
8822,818534018381,Jester Kig Foudre Weizen 750ml,Customer Square 2,Pleasant Valley,DEPRECATED,Craft Beer,0.0,,,
8823,818534017070,Jester King Autumnal Dichotomous 750ml,Customer Square 1,Airport,DEPRECATED,Craft Beer,0.0,,,
8824,818534017070,Jester King Autumnal Dichotomous 750ml,Customer Square 2,Pleasant Valley,DEPRECATED,Craft Beer,0.0,,,
8825,818534023835,Jester King Biere de Coupage 750ml,Customer Square 1,Airport,ACTIVE,Craft Beer,1.0,13.0,324.87,24.990000000000002
8826,818534023835,Jester King Biere de Coupage 750ml,Customer Square 2,Pleasant Valley,ACTIVE,Craft Beer,0.0,7.0,174.93,24.990000000000002
8827,818534014949,Jester King Biere De Miel 750ml,Customer Square 1,Airport,ACTIVE,Craft Beer,1.0,,,
8828,818534014949,Jester King Biere De Miel 750ml,Customer Square 2,Pleasant Valley,ACTIVE,Craft Beer,1.0,,,
8829,850029899341,Jester King Bitter Death 4pk Cans,Customer Square 1,Airport,ACTIVE,Craft Beer,5.0,1.0,15.99,15.99
8830,850029899341,Jester King Bitter Death 4pk Cans,Customer Square 2,Pleasant Valley,ACTIVE,Craft Beer,0.0,6.0,95.94,15.99
8831,850029899037,Jester King Bitter Death 750ml,Customer Square 1,Airport,ACTIVE,Craft Beer,0.0,3.0,41.97,13.99
8832,850029899037,Jester King Bitter Death 750ml,Customer Square 2,Pleasant Valley,ACTIVE,Craft Beer,0.0,2.0,27.98,13.99
8833,818534010606,Jester King Black Metal 750ml,Customer Square 1,Airport,ACTIVE,Craft Beer,0.0,,,
8834,818534010606,Jester King Black Metal 750ml,Customer Square 2,Pleasant Valley,ACTIVE,Craft Beer,0.0,,,
8835,818534027116,Jester King Bug Farm 750ml,Customer Square 1,Airport,ACTIVE,Craft Beer,1.0,,,
8836,818534027116,Jester King Bug Farm 750ml,Customer Square 3,Oak Hill,ACTIVE,Craft Beer,0.0,,,
8837,818534027116,Jester King Bug Farm 750ml,Customer Square 2,Pleasant Valley,ACTIVE,Craft Beer,0.0,,,
8838,818534022999,Jester King Cerveza De Mezquite 750ml,Customer Square 1,Airport,DEPRECATED,Craft Beer,0.0,,,
8839,818534022999,Jester King Cerveza De Mezquite 750ml,Customer Square 2,Pleasant Valley,DEPRECATED,Craft Beer,0.0,,,
8840,818534028397,Jester King Citrus Froot 750ml,Customer Square 1,Airport,ACTIVE,Craft Beer,2.0,,,
8841,818534028397,Jester King Citrus Froot 750ml,Customer Square 2,Pleasant Valley,ACTIVE,Craft Beer,1.0,,,
8842,818534021107,Jester King Cloud Feeder 750ml,Customer Square 1,Airport,ACTIVE,Craft Beer,0.0,,,
8843,818534021107,Jester King Cloud Feeder 750ml,Customer Square 2,Pleasant Valley,ACTIVE,Craft Beer,0.0,,,
8844,818534027697,Jester King Cornbread Kvass 750ml,Customer Square 1,Airport,ACTIVE,Craft Beer,0.0,,,
8845,818534027697,Jester King Cornbread Kvass 750ml,Customer Square 3,Oak Hill,ACTIVE,Craft Beer,0.0,,,
8846,818534027697,Jester King Cornbread Kvass 750ml,Customer Square 2,Pleasant Valley,ACTIVE,Craft Beer,0.0,,,
8847,818534011238,Jester King Das Uberkind 750ml,Customer Square 1,Airport,ACTIVE,Craft Beer,1.0,1.0,18.99,18.99
8848,818534011238,Jester King Das Uberkind 750ml,Customer Square 3,Oak Hill,ACTIVE,Craft Beer,0.0,,,
8849,818534011238,Jester King Das Uberkind 750ml,Customer Square 2,Pleasant Valley,ACTIVE,Craft Beer,0.0,,,
8850,818534010613,Jester King Das Wunderkind 750ml,Customer Square 1,Airport,ACTIVE,Craft Beer,0.0,,,
8851,818534010613,Jester King Das Wunderkind 750ml,Customer Square 3,Oak Hill,ACTIVE,Craft Beer,0.0,2.0,29.98,14.99
8852,818534010613,Jester King Das Wunderkind 750ml,Customer Square 2,Pleasant Valley,ACTIVE,Craft Beer,0.0,,,
8853,818534023613,Jester King Demi Tone 750ml,Customer Square 2,Pleasant Valley,DEPRECATED,Craft Beer,0.0,,,
8854,818534015892,Jester King Detritivore 750ml,Customer Square 1,Airport,ACTIVE,Craft Beer,0.0,18.0,359.82,19.99
8855,818534015892,Jester King Detritivore 750ml,Customer Square 2,Pleasant Valley,ACTIVE,Craft Beer,0.0,3.0,59.97,19.99
8856,818534015434,Jester King Dichotomous Hibernal 2017 750ml,Customer Square 1,Airport,ACTIVE,Craft Beer,0.0,,,
8857,818534015434,Jester King Dichotomous Hibernal 2017 750ml,Customer Square 2,Pleasant Valley,ACTIVE,Craft Beer,2.0,,,
8858,818534012259,Jester King El Cedro 750ml,Customer Square 1,Airport,ACTIVE,Craft Beer,0.0,,,
8859,818534012259,Jester King El Cedro 750ml,Customer Square 2,Pleasant Valley,ACTIVE,Craft Beer,1.0,,,
8860,818534026492,Jester King Fearless Traveler 750ml,Customer Square 1,Airport,DEPRECATED,Craft Beer,0.0,,,
8861,818534026492,Jester King Fearless Traveler 750ml,Customer Square 2,Pleasant Valley,DEPRECATED,Craft Beer,0.0,,,
8862,818534027109,Jester King Femme Sauvage 750ml,Customer Square 1,Airport,ACTIVE,Craft Beer,0.0,6.0,89.94,14.99
8863,818534027109,Jester King Femme Sauvage 750ml,Customer Square 2,Pleasant Valley,ACTIVE,Craft Beer,0.0,3.0,44.97,14.99
8864,818534016370,Jester King Figlet 750ml,Customer Square 1,Airport,ACTIVE,Craft Beer,0.0,,,
8865,818534016370,Jester King Figlet 750ml,Customer Square 2,Pleasant Valley,ACTIVE,Craft Beer,0.0,,,
8866,818534023293,Jester King Final Entropy 750ml,Customer Square 1,Airport,ACTIVE,Craft Beer,0.0,,,
8867,818534023293,Jester King Final Entropy 750ml,Customer Square 3,Oak Hill,ACTIVE,Craft Beer,0.0,,,
8868,818534023293,Jester King Final Entropy 750ml,Customer Square 2,Pleasant Valley,ACTIVE,Craft Beer,0.0,,,
8869,818534023040,Jester King Grim Harvest 750ml,Customer Square 1,Airport,ACTIVE,Craft Beer,1.0,,,
8870,818534023040,Jester King Grim Harvest 750ml,Customer Square 2,Pleasant Valley,ACTIVE,Craft Beer,0.0,,,
8871,818534027642,Jester King Grisette 750ml,Customer Square 1,Airport,ACTIVE,Craft Beer,19.0,7.0,132.93,18.990000000000002
8872,818534027642,Jester King Grisette 750ml,Customer Square 3,Oak Hill,ACTIVE,Craft Beer,0.0,4.0,75.96,18.99
8873,818534027642,Jester King Grisette 750ml,Customer Square 2,Pleasant Valley,ACTIVE,Craft Beer,4.0,12.0,227.88,18.99
8874,818534028250,Jester King Hoppy 6 Grain Saison 750ml,Customer Square 1,Airport,ACTIVE,Craft Beer,0.0,,,
8875,818534028250,Jester King Hoppy 6 Grain Saison 750ml,Customer Square 2,Pleasant Valley,ACTIVE,Craft Beer,0.0,2.0,29.98,14.99
8876,818534016554,Jester King Kollaborationsbier 750ml,Customer Square 1,Airport,ACTIVE,Craft Beer,0.0,,,
8877,818534016554,Jester King Kollaborationsbier 750ml,Customer Square 2,Pleasant Valley,ACTIVE,Craft Beer,0.0,,,
8878,818534026836,Jester King Lagered Farmhouse 750ml,Customer Square 1,Airport,ACTIVE,Craft Beer,1.0,,,
8879,818534026836,Jester King Lagered Farmhouse 750ml,Customer Square 3,Oak Hill,ACTIVE,Craft Beer,0.0,,,
8880,818534026836,Jester King Lagered Farmhouse 750ml,Customer Square 2,Pleasant Valley,ACTIVE,Craft Beer,0.0,,,
8881,818534010576,Jester King Le Petit Prince 750ml,Customer Square 1,Airport,ACTIVE,Craft Beer,13.0,12.0,119.88,9.99
