,SKU,Product,Customer,Location,Status,Category,OnHand,Quantity,Sale,Unit
8624,082184002995,Jack Daniels Single Barrel Select 375ml,Customer Square 2,Pleasant Valley,ACTIVE,Whiskey Bourbon/American,1.0,,,
8633,082184005965,Jack Daniels Triple Mash 1L,Customer Square 2,Pleasant Valley,ACTIVE,Whiskey Bourbon/American,6.0,,,
8637,859975003031,Jack Rudy Aromatic Bitters 2oz,Customer Square 1,Airport,ACTIVE,Bitters,3.0,,,
8638,859975003031,Jack Rudy Aromatic Bitters 2oz,Customer Square 3,Oak Hill,ACTIVE,Bitters,4.0,,,
8642,859975003079,Jack Rudy Sweet Tea Syrup 500ml,Customer Square 1,Airport,ACTIVE,Mixer,2.0,,,
8643,859975003079,Jack Rudy Sweet Tea Syrup 500ml,Customer Square 3,Oak Hill,ACTIVE,Mixer,4.0,,,
8644,859975003079,Jack Rudy Sweet Tea Syrup 500ml,Customer Square 2,Pleasant Valley,ACTIVE,Mixer,4.0,,,
8646,859975003000,Jack Rudy Tonic Syrup 500ml,Customer Square 3,Oak Hill,ACTIVE,Mixer,5.0,,,
8648,086785010243,Jacob's Pardon 750ml,Customer Square 1,Airport,ACTIVE,Whiskey Bourbon/American,4.0,,,
8649,086785010243,Jacob's Pardon 750ml,Customer Square 3,Oak Hill,ACTIVE,Whiskey Bourbon/American,4.0,,,
8650,086785010243,Jacob's Pardon 750ml,Customer Square 2,Pleasant Valley,ACTIVE,Whiskey Bourbon/American,2.0,,,
8651,094922413321,Jade 1901 Absinthe 750ml,Customer Square 1,Airport,ACTIVE,Absinthe,2.0,,,
8654,094922413338,Jade CF Berger Absinthe 750ml,Customer Square 1,Airport,ACTIVE,Absinthe,4.0,,,
8655,094922413338,Jade CF Berger Absinthe 750ml,Customer Square 3,Oak Hill,ACTIVE,Absinthe,2.0,,,
8657,094922413314,Jade Esprit Edouard Absinthe 750ml,Customer Square 1,Airport,ACTIVE,Absinthe,6.0,,,
8660,094922977199,Jade Nouvelle Orleans Absinthe 750ml,Customer Square 1,Airport,ACTIVE,Absinthe,6.0,,,
8661,094922977199,Jade Nouvelle Orleans Absinthe 750ml,Customer Square 3,Oak Hill,ACTIVE,Absinthe,1.0,,,
8669,083089660105,Jagermeister 50ml,Customer Square 3,Oak Hill,ACTIVE,Amaro,6.0,,,
8675,083089000147,Jagermeister Cold Brew 50ml,Customer Square 1,Airport,ACTIVE,Liqueur,2.0,,,
8680,083089000185,Jagermeister Cold Brew Mini 10pk 20ml,Customer Square 3,Oak Hill,ACTIVE,Amaro,6.0,,,
8681,083089000185,Jagermeister Cold Brew Mini 10pk 20ml,Customer Square 2,Pleasant Valley,ACTIVE,Amaro,1.0,,,
8685,083089000079,Jagermeister Scharf 1L,Customer Square 2,Pleasant Valley,ACTIVE,Amaro,1.0,,,
8712,080432113097,Jameson Bow Street 18y Cask Strength 750ml,Customer Square 2,Pleasant Valley,ACTIVE,Whiskey Irish,1.0,,,
8730,4573489980034,Japanese Bitters Shiso 100ml,Customer Square 1,Airport,ACTIVE,Bitters,2.0,,,
8736,4573489980027,Japanese Bitters Yuzu 100ml,Customer Square 1,Airport,ACTIVE,Bitters,4.0,,,
8740,090478410074,Jarritos Grapefruit 12.5oz,Customer Square 2,Pleasant Valley,ACTIVE,Non Alcoholic Beverage,1.0,,,
8745,8027787000117,Jasci Pecorino 750ml,Customer Square 3,Oak Hill,ACTIVE,White,6.0,,,
8748,3279983020108,Jean Perrier Savoie Mondeuse 750ml,Customer Square 1,Airport,ACTIVE,Red Old World,1.0,,,
8754,40001246,Jean Royer Chateauneuf Du Pape Tradition 2019 750ml,Customer Square 3,Oak Hill,ACTIVE,Red Old World,3.0,,,
8784,814794011605,Jeffersons Rye Ocean 750ml,Customer Square 1,Airport,ACTIVE,Whiskey Rye,2.0,,,
8793,736040537175,Jelinek Amaro 750ml,Customer Square 3,Oak Hill,ACTIVE,Amaro,3.0,,,
8794,736040537175,Jelinek Amaro 750ml,Customer Square 2,Pleasant Valley,ACTIVE,Amaro,14.0,,,
8814,850995005845,Jeppsons Straight Bourbon 750ml,Customer Square 3,Oak Hill,ACTIVE,Whiskey Bourbon/American,4.0,,,
8816,974021,Jeremie Choquet Red Deer Cab Franc 750mL,Customer Square 1,Airport,ACTIVE,Red Old World,12.0,,,
8817,974021,Jeremie Choquet Red Deer Cab Franc 750mL,Customer Square 3,Oak Hill,ACTIVE,Red Old World,12.0,,,
8827,818534014949,Jester King Biere De Miel 750ml,Customer Square 1,Airport,ACTIVE,Craft Beer,1.0,,,
8828,818534014949,Jester King Biere De Miel 750ml,Customer Square 2,Pleasant Valley,ACTIVE,Craft Beer,1.0,,,
8835,818534027116,Jester King Bug Farm 750ml,Customer Square 1,Airport,ACTIVE,Craft Beer,1.0,,,
8840,818534028397,Jester King Citrus Froot 750ml,Customer Square 1,Airport,ACTIVE,Craft Beer,2.0,,,
8841,818534028397,Jester King Citrus Froot 750ml,Customer Square 2,Pleasant Valley,ACTIVE,Craft Beer,1.0,,,
8857,818534015434,Jester King Dichotomous Hibernal 2017 750ml,Customer Square 2,Pleasant Valley,ACTIVE,Craft Beer,2.0,,,
8859,818534012259,Jester King El Cedro 750ml,Customer Square 2,Pleasant Valley,ACTIVE,Craft Beer,1.0,,,
8869,818534023040,Jester King Grim Harvest 750ml,Customer Square 1,Airport,ACTIVE,Craft Beer,1.0,,,
8878,818534026836,Jester King Lagered Farmhouse 750ml,Customer Square 1,Airport,ACTIVE,Craft Beer,1.0,,,
8892,818534027826,Jester King Mr. Mingo Raspberry Vanilla 750ml,Customer Square 3,Oak Hill,ACTIVE,Craft Beer,1.0,,,
8894,818534024603,Jester King No Whales Here 750ml,Customer Square 1,Airport,ACTIVE,Craft Beer,1.0,,,
8931,818534028076,Jester King Year 10 750ml,Customer Square 2,Pleasant Valley,ACTIVE,Craft Beer,2.0,,,
8934,999888112,JFR Antique Silver Rocks Glass,Customer Square 3,Oak Hill,ACTIVE,Glassware,2.0,,,
8935,999888112,JFR Antique Silver Rocks Glass,Customer Square 2,Pleasant Valley,ACTIVE,Glassware,2.0,,,
8937,999888115,JFR Carrara Rocks Glass,Customer Square 3,Oak Hill,ACTIVE,Glassware,2.0,,,
8938,999888115,JFR Carrara Rocks Glass,Customer Square 2,Pleasant Valley,ACTIVE,Glassware,2.0,,,
8940,999888116,JFR Desert Horn Rocks Glass,Customer Square 3,Oak Hill,ACTIVE,Glassware,2.0,,,
8941,999888116,JFR Desert Horn Rocks Glass,Customer Square 2,Pleasant Valley,ACTIVE,Glassware,2.0,,,
8942,999888119,JFR Executive 6 Piece Cocktail Set,Customer Square 1,Airport,ACTIVE,Glassware,1.0,,,
8943,999888119,JFR Executive 6 Piece Cocktail Set,Customer Square 3,Oak Hill,ACTIVE,Glassware,1.0,,,
8944,999888119,JFR Executive 6 Piece Cocktail Set,Customer Square 2,Pleasant Valley,ACTIVE,Glassware,1.0,,,
8946,999888111,JFR Maraschino Rocks Glass,Customer Square 3,Oak Hill,ACTIVE,Glassware,2.0,,,
8947,999888111,JFR Maraschino Rocks Glass,Customer Square 2,Pleasant Valley,ACTIVE,Glassware,2.0,,,
8948,999888114,JFR Oak Grain Rocks Glass,Customer Square 1,Airport,ACTIVE,Glassware,2.0,,,
8949,999888114,JFR Oak Grain Rocks Glass,Customer Square 3,Oak Hill,ACTIVE,Glassware,2.0,,,
8950,999888114,JFR Oak Grain Rocks Glass,Customer Square 2,Pleasant Valley,ACTIVE,Glassware,2.0,,,
8951,999888117,JFR Simpatico 6 Piece Cocktail Set,Customer Square 1,Airport,ACTIVE,Glassware,1.0,,,
8952,999888117,JFR Simpatico 6 Piece Cocktail Set,Customer Square 3,Oak Hill,ACTIVE,Glassware,1.0,,,
8953,999888117,JFR Simpatico 6 Piece Cocktail Set,Customer Square 2,Pleasant Valley,ACTIVE,Glassware,1.0,,,
8954,999888118,JFR Strada 6 Piece Cocktail Set,Customer Square 1,Airport,ACTIVE,Glassware,1.0,,,
8955,999888118,JFR Strada 6 Piece Cocktail Set,Customer Square 3,Oak Hill,ACTIVE,Glassware,1.0,,,
8956,999888118,JFR Strada 6 Piece Cocktail Set,Customer Square 2,Pleasant Valley,ACTIVE,Glassware,1.0,,,
8958,999888113,JFR The Executive Rocks Glass,Customer Square 3,Oak Hill,ACTIVE,Glassware,2.0,,,
8963,080686001102,Jim Beam 1.75L,Customer Square 1,Airport,ACTIVE,Whiskey Bourbon/American,7.0,,,
8980,080686034902,Jim Beam Black 50ml,Customer Square 2,Pleasant Valley,ACTIVE,Whiskey Bourbon/American,5.0,,,
9003,87647113249,John Barr Scotch 50ml,Customer Square 2,Pleasant Valley,ACTIVE,Whiskey Scotch,1.0,,,
9004,087647111962,John Barr Scotch 750ml,Customer Square 2,Pleasant Valley,ACTIVE,Whiskey Scotch,12.0,,,
9014,088110011192,Johnnie Walker Black 375ml,Customer Square 1,Airport,ACTIVE,Whiskey Scotch,1.0,,,
9031,08259604,Johnnie Walker Double Black 50ml,Customer Square 1,Airport,ACTIVE,Whiskey Scotch,1.0,,,
9034,08259701,Johnnie Walker Gold 50ml,Customer Square 1,Airport,ACTIVE,Whiskey Scotch,1.0,,,
9035,08259701,Johnnie Walker Gold 50ml,Customer Square 3,Oak Hill,ACTIVE,Whiskey Scotch,1.0,,,
9037,088076178243,Johnnie Walker Gold 750ml,Customer Square 2,Pleasant Valley,ACTIVE,Whiskey Scotch,6.0,,,
9041,088076186286,Johnnie Walker High Rye 750ml,Customer Square 3,Oak Hill,ACTIVE,Whiskey Scotch,2.0,,,
9044,088110021405,Johnnie Walker Red 1L,Customer Square 2,Pleasant Valley,ACTIVE,Whiskey Scotch,1.0,,,
9062,857193003895,Jolly Pumpkin Bam Biere 4 Pack Cans,Customer Square 2,Pleasant Valley,ACTIVE,Craft Beer,1.0,,,
9085,811538011211,Jose Cuervo Margarita Mix 1L,Customer Square 2,Pleasant Valley,ACTIVE,Mixer,12.0,,,
9088,811538011457,Jose Cuervo Reserva De Familia Extra Anejo 750ml,Customer Square 1,Airport,ACTIVE,Tequila,1.0,,,
9089,811538011457,Jose Cuervo Reserva De Familia Extra Anejo 750ml,Customer Square 3,Oak Hill,ACTIVE,Tequila,1.0,,,
9101,750101333568,Joseph Perrier Champagne Rose 750ml,Customer Square 2,Pleasant Valley,ACTIVE,Bubbles,6.0,,,
9102,850176001444,Joto Eiko Fuji Ban Ryu 10000 Ways 720ml,Customer Square 2,Pleasant Valley,ACTIVE,Sake,12.0,,,
9103,850176001154,Joto Yuki No Bosha Junmai Ginjo 300ml,Customer Square 1,Airport,ACTIVE,Sake,1.0,,,
9116,3760174333034,Joy VSOP 750ml,Customer Square 3,Oak Hill,ACTIVE,Brandy,3.0,,,
9118,3760174333027,Joy XO 8y 750ml,Customer Square 3,Oak Hill,ACTIVE,Brandy,1.0,,,
9119,3760174333027,Joy XO 8y 750ml,Customer Square 2,Pleasant Valley,ACTIVE,Brandy,2.0,,,
9120,3760174333010,Joy XO Premium 25y 750ml,Customer Square 3,Oak Hill,ACTIVE,Brandy,1.0,,,
9121,3760174333010,Joy XO Premium 25y 750ml,Customer Square 2,Pleasant Valley,ACTIVE,Brandy,2.0,,,
9122,048415000406,JP Wisers 18y 750ml,Customer Square 1,Airport,ACTIVE,Whiskey Canadian,1.0,,,
9124,048415000406,JP Wisers 18y 750ml,Customer Square 2,Pleasant Valley,ACTIVE,Whiskey Canadian,1.0,,,
9129,096749211203,JTS Brown 1L,Customer Square 2,Pleasant Valley,ACTIVE,Whiskey Bourbon/American,4.0,,,
9144,087647081425,Jura 10y 750ml,Customer Square 2,Pleasant Valley,ACTIVE,Whiskey Scotch,2.0,,,
9146,087647113287,Jura 18yr 750ml,Customer Square 3,Oak Hill,ACTIVE,Whiskey Scotch,2.0,,,
9147,087647113287,Jura 18yr 750ml,Customer Square 2,Pleasant Valley,ACTIVE,Whiskey Scotch,3.0,,,
9150,087647113270,Jura Seven Wood 750ml,Customer Square 2,Pleasant Valley,ACTIVE,Whiskey Scotch,3.0,,,
9168,618358000063,Kalani Coconut 750ml,Customer Square 3,Oak Hill,ACTIVE,Liqueur,1.0,,,
9174,4589858890125,Kamiki Sakura Wood 750ml,Customer Square 3,Oak Hill,ACTIVE,Whiskey Japanese,1.0,,,
9177,4589858890026,Kamiki Whisky 750ml,Customer Square 3,Oak Hill,ACTIVE,Whiskey Japanese,2.0,,,
9180,080368418525,Kammer Kirschwasser 750ml,Customer Square 3,Oak Hill,ACTIVE,Brandy,2.0,,,
9194,4710085219513,Kavalan Classic 750ml,Customer Square 1,Airport,ACTIVE,Whiskey Taiwaneese,6.0,,,
9198,4710085219537,Kavalan Concertmaster 750ml,Customer Square 3,Oak Hill,ACTIVE,Whiskey Taiwaneese,6.0,,,
9208,096749312207,Kentucky Deluxe 1L,Customer Square 1,Airport,ACTIVE,Whiskey Bourbon/American,2.0,,,
9238,857361007144,Kentucky Owl 10yr Rye Wiseman 750ml,Customer Square 2,Pleasant Valley,ACTIVE,Whiskey Rye,3.0,,,
9277,4589633900032,Ki No Bi Gin 750ml,Customer Square 3,Oak Hill,ACTIVE,Gin,2.0,,,
9280,4589633900308,Ki No Bi Navy Gin 750ml,Customer Square 3,Oak Hill,ACTIVE,Gin,3.0,,,
9283,4589633900544,Ki No Tea Gin 750ml,Customer Square 3,Oak Hill,ACTIVE,Gin,4.0,,,
9286,851362006007,Kikori Whiskey 750ml,Customer Square 3,Oak Hill,ACTIVE,Whiskey Japanese,2.0,,,
9303,080686187240,Kilbeggan Single Grain 750ml,Customer Square 3,Oak Hill,ACTIVE,Whiskey Irish,2.0,,,
9306,080686187295,Kilbeggan Single Pot Still 750ml,Customer Square 3,Oak Hill,ACTIVE,Whiskey Irish,4.0,,,
9319,857203007288,King Floyds Aromatic Bitters 100ml,Customer Square 1,Airport,ACTIVE,Bitters,6.0,,,
9320,857203007288,King Floyds Aromatic Bitters 100ml,Customer Square 3,Oak Hill,ACTIVE,Bitters,6.0,,,
9321,857203007288,King Floyds Aromatic Bitters 100ml,Customer Square 2,Pleasant Valley,ACTIVE,Bitters,6.0,,,
9322,857203007820,King Floyds Black Lava 4oz,Customer Square 1,Airport,ACTIVE,Garnish,5.0,,,
9326,857203007028,King Floyds Cardamom Bitters 100ml,Customer Square 1,Airport,ACTIVE,Bitters,6.0,,,
9327,857203007028,King Floyds Cardamom Bitters 100ml,Customer Square 3,Oak Hill,ACTIVE,Bitters,6.0,,,
9328,857203007028,King Floyds Cardamom Bitters 100ml,Customer Square 2,Pleasant Valley,ACTIVE,Bitters,6.0,,,
9331,857203007301,King Floyds Cherry Cacao Bitters 100ml,Customer Square 3,Oak Hill,ACTIVE,Bitters,6.0,,,
9332,857203007301,King Floyds Cherry Cacao Bitters 100ml,Customer Square 2,Pleasant Valley,ACTIVE,Bitters,6.0,,,
9334,857203007806,King Floyds Chocolate Bitters 100ml,Customer Square 1,Airport,ACTIVE,Bitters,6.0,,,
9335,857203007806,King Floyds Chocolate Bitters 100ml,Customer Square 3,Oak Hill,ACTIVE,Bitters,6.0,,,
9338,857203007318,King Floyds Chocolate Cinn 4oz,Customer Square 3,Oak Hill,ACTIVE,Garnish,6.0,,,
9341,857203007158,King Floyds Ginger Bitters 100ml,Customer Square 1,Airport,ACTIVE,Bitters,6.0,,,
9342,857203007158,King Floyds Ginger Bitters 100ml,Customer Square 3,Oak Hill,ACTIVE,Bitters,6.0,,,
9343,857203007158,King Floyds Ginger Bitters 100ml,Customer Square 2,Pleasant Valley,ACTIVE,Bitters,6.0,,,
9346,857203007493,King Floyds Grapefruit Rosemary Bitters 100ml,Customer Square 3,Oak Hill,ACTIVE,Bitters,6.0,,,
9347,857203007493,King Floyds Grapefruit Rosemary Bitters 100ml,Customer Square 2,Pleasant Valley,ACTIVE,Bitters,6.0,,,
9349,857203007578,King Floyds Green Chili Bitters 100ml,Customer Square 1,Airport,ACTIVE,Bitters,6.0,,,
9351,857203007578,King Floyds Green Chili Bitters 100ml,Customer Square 2,Pleasant Valley,ACTIVE,Bitters,6.0,,,
9354,857203007042,King Floyds Orange Bitters 100ml,Customer Square 3,Oak Hill,ACTIVE,Bitters,6.0,,,
9358,857203007172,King Floyds Scorched Pear and Ginger Bitters 100ml,Customer Square 3,Oak Hill,ACTIVE,Bitters,6.0,,,
9359,857203007172,King Floyds Scorched Pear and Ginger Bitters 100ml,Customer Square 2,Pleasant Valley,ACTIVE,Bitters,6.0,,,
9360,857203007080,King Floyds Sea Salt 4oz,Customer Square 1,Airport,ACTIVE,Garnish,6.0,,,
9362,857203007080,King Floyds Sea Salt 4oz,Customer Square 2,Pleasant Valley,ACTIVE,Garnish,12.0,,,
9367,857203007783,King Floyds Wild Plum Bitters 100ml,Customer Square 1,Airport,ACTIVE,Bitters,6.0,,,
9368,857203007783,King Floyds Wild Plum Bitters 100ml,Customer Square 3,Oak Hill,ACTIVE,Bitters,6.0,,,
9369,857203007783,King Floyds Wild Plum Bitters 100ml,Customer Square 2,Pleasant Valley,ACTIVE,Bitters,6.0,,,
9374,195893500840,Kings Carey Grenache Rose 750ml ,Customer Square 3,Oak Hill,ACTIVE,Rose,12.0,,,
9397,853396007258,Kings County Empire Rye 750ml,Customer Square 3,Oak Hill,ACTIVE,Whiskey American Single Malt,5.0,,,
9401,853396007197,Kings County Peated Bourbon 750ml,Customer Square 2,Pleasant Valley,ACTIVE,Whiskey Bourbon/American,2.0,,,
9404,853396007203,Kings County Single Malt 750ml,Customer Square 3,Oak Hill,ACTIVE,Whiskey American Single Malt,3.0,,,
9423,856442005918,Kirk and Sweeney XO No1 750ml,Customer Square 2,Pleasant Valley,ACTIVE,Rum,1.0,,,
9425,7280281712592,Kirnbauer 7301 Blaufrankisch 750ml,Customer Square 3,Oak Hill,ACTIVE,Red Old World,8.0,,,
9427,667368288817,Kleiner Feigling 750ml,Customer Square 2,Pleasant Valley,ACTIVE,Liqueur,3.0,,,
9470,850009079138,Koch Ancestral Espadin Jaya 750ml,Customer Square 3,Oak Hill,ACTIVE,Mezcal,6.0,,,
9472,850009079060,Koch Arroqueno 750ml,Customer Square 1,Airport,ACTIVE,Mezcal,4.0,,,
9475,850009079022,Koch Ensamble 750ml,Customer Square 1,Airport,ACTIVE,Mezcal,3.0,,,
9476,850009079022,Koch Ensamble 750ml,Customer Square 3,Oak Hill,ACTIVE,Mezcal,3.0,,,
9480,850009079046,Koch Tepeztate 750ml,Customer Square 2,Pleasant Valley,ACTIVE,Mezcal,6.0,,,
9482,850009079107,Koch Tobasiche 750ml,Customer Square 3,Oak Hill,ACTIVE,Mezcal,2.0,,,
9496,4976881505032,Komagatake x Chichibu Malt Duo 750ml,Customer Square 3,Oak Hill,ACTIVE,Whiskey Japanese,1.0,,,
9499,860001753417,Komos Anejo Cristalino 750ml,Customer Square 2,Pleasant Valley,ACTIVE,Tequila,1.0,,,
9500,860001753448,Komos Reposado Rosa 750ml,Customer Square 2,Pleasant Valley,ACTIVE,Tequila,2.0,,,
9509,864903000198,Kooper Single Barrel Bourbon 750ml,Customer Square 3,Oak Hill,ACTIVE,Whiskey Bourbon/American,4.0,,,
9522,791090528429,Koriko 2 Prong Strainer Stainless,Customer Square 2,Pleasant Valley,ACTIVE,Bar Tools,12.0,,,
9547,720815890060,Koskenkorva Vodka 1L,Customer Square 2,Pleasant Valley,ACTIVE,Vodka,6.0,,,
9548,850786006150,Koval Barreled Gin MML Private Barrel 750ml,Customer Square 2,Pleasant Valley,ACTIVE,Gin,1.0,,,
9552,91037815422,Koval Bourbon Shaker Single Barrel 750ml,Customer Square 1,Airport,ACTIVE,Whiskey Bourbon/American,1.0,,,
9554,91037815422,Koval Bourbon Shaker Single Barrel 750ml,Customer Square 2,Pleasant Valley,ACTIVE,Whiskey Bourbon/American,1.0,,,
9568,091037649096,Koval Rye 7 Grand Single Barrel 750ml,Customer Square 2,Pleasant Valley,ACTIVE,Whiskey Rye,1.0,,,
9572,811538013000,Kraken 94 1L,Customer Square 3,Oak Hill,ACTIVE,Rum,2.0,,,
9575,853507000031,Krogstad Festling Aquavit 750ml,Customer Square 3,Oak Hill,ACTIVE,Aquavit,2.0,,,
9580,081753835514,Krug Grand Cuvee 750ml,Customer Square 2,Pleasant Valley,ACTIVE,Bubbles,6.0,,,
9585,854877004018,Kruto Red Label Vodka 750ml,Customer Square 2,Pleasant Valley,ACTIVE,Vodka,5.0,,,
9587,898627001094,Kubler Absinthe 1L,Customer Square 3,Oak Hill,ACTIVE,Absinthe,5.0,,,
9592,7610154027759,Kuhn Rikon Peeler Black,Customer Square 3,Oak Hill,ACTIVE,Bar Tools,9.0,,,
9608,4934829101289,Kujira Nas Whiskey 750ml,Customer Square 2,Pleasant Valley,ACTIVE,Whiskey Japanese,4.0,,,
9614,850012089018,Kuleana Hawaiian Rum Agricole 750ml,Customer Square 3,Oak Hill,ACTIVE,Rum,2.0,,,
9616,850012089186,Kuleana Hokulei 18 Aged Rum750ml,Customer Square 1,Airport,ACTIVE,Rum,6.0,,,
9628,4920321004258,Kura Japanese Pure Malt 750ml,Customer Square 2,Pleasant Valley,ACTIVE,Whiskey Japanese,4.0,,,
9644,12993112028,La Croix Peach Pear 12pk Cans,Customer Square 2,Pleasant Valley,ACTIVE,Mixer,4.0,,,
9648,898930000029,La Favorite Vieux Rhum Agricole 1L,Customer Square 1,Airport,ACTIVE,Rum,3.0,,,
9649,898930000029,La Favorite Vieux Rhum Agricole 1L,Customer Square 3,Oak Hill,ACTIVE,Rum,1.0,,,
9663,040232247569,La Luna Bruto 750ml,Customer Square 3,Oak Hill,ACTIVE,Mezcal,1.0,,,
9666,040232247590,La Luna Chino Silvestre 750ml,Customer Square 3,Oak Hill,ACTIVE,Mezcal,1.0,,,
9667,040232247590,La Luna Chino Silvestre 750ml,Customer Square 2,Pleasant Valley,ACTIVE,Mezcal,2.0,,,
9674,040232290695,La Luna Ensamble Bruto + Manso Sahuayo 750ml,Customer Square 3,Oak Hill,ACTIVE,Mezcal,2.0,,,
9675,040232290695,La Luna Ensamble Bruto + Manso Sahuayo 750ml,Customer Square 2,Pleasant Valley,ACTIVE,Mezcal,2.0,,,
9677,040232247538,La Luna Ensamble Chino + Manso Sahuayo 750ml,Customer Square 3,Oak Hill,ACTIVE,Mezcal,1.0,,,
9683,040232247583,La Luna Manso Sahuayo 750ml,Customer Square 3,Oak Hill,ACTIVE,Mezcal,4.0,,,
9684,040232247583,La Luna Manso Sahuayo 750ml,Customer Square 2,Pleasant Valley,ACTIVE,Mezcal,2.0,,,
9687,040232538735,La Luna Pechuga Ensamble 375ml,Customer Square 2,Pleasant Valley,ACTIVE,Mezcal,1.0,,,
9694,852282002063,La Madrid Malbec Reserva 750ml,Customer Square 3,Oak Hill,ACTIVE,Red New World,6.0,,,
9695,810852030014,La Maison Artist Series #11 Ardmore 700ml,Customer Square 1,Airport,ACTIVE,Whiskey Scotch,1.0,,,
9696,810852030014,La Maison Artist Series #11 Ardmore 700ml,Customer Square 3,Oak Hill,ACTIVE,Whiskey Scotch,1.0,,,
9697,810852030014,La Maison Artist Series #11 Ardmore 700ml,Customer Square 2,Pleasant Valley,ACTIVE,Whiskey Scotch,1.0,,,
9699,810852030052,La Maison Artist Series #11 Auchentoshan 700ml,Customer Square 2,Pleasant Valley,ACTIVE,Whiskey Scotch,1.0,,,
9700,810852030038,La Maison Artist Series #11 Benriach 700ml,Customer Square 1,Airport,ACTIVE,Whiskey Scotch,1.0,,,
9701,810852030038,La Maison Artist Series #11 Benriach 700ml,Customer Square 3,Oak Hill,ACTIVE,Whiskey Scotch,1.0,,,
9702,810852030038,La Maison Artist Series #11 Benriach 700ml,Customer Square 2,Pleasant Valley,ACTIVE,Whiskey Scotch,1.0,,,
9703,810852030021,La Maison Artist Series #11 Laphroaig 700ml,Customer Square 1,Airport,ACTIVE,Whiskey Scotch,1.0,,,
9704,810852030021,La Maison Artist Series #11 Laphroaig 700ml,Customer Square 3,Oak Hill,ACTIVE,Whiskey Scotch,1.0,,,
9705,810852030021,La Maison Artist Series #11 Laphroaig 700ml,Customer Square 2,Pleasant Valley,ACTIVE,Whiskey Scotch,1.0,,,
9710,8437020611015,La Maldicion Tinto 750ml,Customer Square 3,Oak Hill,ACTIVE,Red Old World,6.0,,,
9720,8437015799117,La Nevera Rose BIB 3L,Customer Square 3,Oak Hill,ACTIVE,Rose,2.0,,,
9726,3700209604104,La Quintinye Blanc 750ml,Customer Square 3,Oak Hill,ACTIVE,Fortified,2.0,,,
9727,3700209604104,La Quintinye Blanc 750ml,Customer Square 2,Pleasant Valley,ACTIVE,Fortified,6.0,,,
9732,3700209604005,La Quintinye Rouge 750ml,Customer Square 3,Oak Hill,ACTIVE,Fortified,2.0,,,
9755,613739981405,La Venenosa Raicilla Costa de Jalisco 200ml,Customer Square 1,Airport,ACTIVE,Raicilla,7.0,,,
9786,799599687708,La Venenosa Raicilla Sur Red 750ml,Customer Square 3,Oak Hill,ACTIVE,Raicilla,2.0,,,
9801,690463307107,Lacuesta Vermouth Reserva 750ml,Customer Square 3,Oak Hill,ACTIVE,Fortified,8.0,,,
9807,690463307206,Lacuesta Vermouth Rojo Limited Edition 750ml,Customer Square 3,Oak Hill,ACTIVE,Fortified,3.0,,,
9822,088076187702,Lagavulin Offerman Charred Oak Cask Edition 750ml,Customer Square 3,Oak Hill,ACTIVE,Whiskey Scotch,6.0,,,
9826,088076183858,Lagavulin Offerman Edition 750ml,Customer Square 2,Pleasant Valley,ACTIVE,Whiskey Scotch,2.0,,,
9836,723830100091,Lagunitas IPA 12 Pack Bottles,Customer Square 1,Airport,ACTIVE,Craft Beer,2.0,,,
9842,723830137004,Lagunitas IPA N/A Bottles 6 Pack,Customer Square 1,Airport,ACTIVE,Non Alcoholic Beverage,10.0,,,
9845,723830000148,Lagunitas Limited Release Bottles 6 Pack,Customer Square 1,Airport,ACTIVE,Craft Beer,4.0,,,
9852,723830000254,Lagunitas Seasonal 1 Bottles 6 Pack,Customer Square 1,Airport,ACTIVE,Craft Beer,1.0,,,
9868,084848100504,Lairds Applejack 200ml,Customer Square 2,Pleasant Valley,ACTIVE,Brandy,3.0,,,
9892,687700144526,Lalocura Espadin 750ml,Customer Square 2,Pleasant Valley,ACTIVE,Mezcal,3.0,,,
9907,747154058722,Lan Rioja Gran Reserva 2008 750ml,Customer Square 3,Oak Hill,ACTIVE,Red Old World,8.0,,,
9914,080686813330,Laphroaig 10y Cask Strength 750ml,Customer Square 1,Airport,ACTIVE,Whiskey Scotch,6.0,,,
9915,080686813330,Laphroaig 10y Cask Strength 750ml,Customer Square 3,Oak Hill,ACTIVE,Whiskey Scotch,7.0,,,
9922,080686812104,Laphroaig 16y 750ml,Customer Square 2,Pleasant Valley,ACTIVE,Whiskey Scotch,1.0,,,
9923,080686813248,Laphroaig 25y 750ml,Customer Square 1,Airport,ACTIVE,Whiskey Scotch,1.0,,,
9924,080686813248,Laphroaig 25y 750ml,Customer Square 3,Oak Hill,ACTIVE,Whiskey Scotch,1.0,,,
9927,080686814290,Laphroaig 30y Ian Hunter Book 2 750ml,Customer Square 3,Oak Hill,ACTIVE,Whiskey Scotch,1.0,,,
9938,080686813033,Laphroaig Quarter Cask 750ml,Customer Square 3,Oak Hill,ACTIVE,Whiskey Scotch,6.0,,,
9982,160051614,Laurent Benard Blanc De Blanc 750ml,Customer Square 2,Pleasant Valley,ACTIVE,Bubbles,6.0,,,
9983,210025612,Laurent Benard Rose de Saignee  750ml,Customer Square 2,Pleasant Valley,ACTIVE,Bubbles,6.0,,,
9985,856933005731,Laws Four Grain Bourbon 750ml,Customer Square 3,Oak Hill,ACTIVE,Whiskey Bourbon/American,6.0,,,
