Product,Total,Mean,Std,Min,Max,50,75,85,Action,ProductSKU,Customer,MinimumBeforeReorder,ReorderQuantity,Unit,RoundedMean,DiffMean,Diff75,Diff85,MeanSavings,75Savings,85Savings
123 Organic Blanco Tequila 750ml,11.0,0.21153846153846154,0.45304688420729794,0.0,2.0,0.0,0.0,1.0,Create/Update,7503013136207,Customer Square 2,1,3,47.99,0.0,1.0,1.0,0.0,47.99,47.99,0.0
123 Organic Reposado Tequila 750ml,8.0,0.15384615384615385,0.36080121229411005,0.0,1.0,0.0,0.0,0.3500000000000014,Create/Update,7503013136214,Customer Square 2,1,3,56.99,0.0,1.0,1.0,1.0,56.99,56.99,56.99
17/24 Metodo Classico 750ml,24.0,0.46153846153846156,0.795698494829892,0.0,3.0,0.0,1.0,1.0,Create/Update,805300030616,Customer Square 2,2,6,42.99,0.0,2.0,1.0,1.0,85.98,42.99,42.99
1792 Bottled In Bond 750ml,14.0,0.2692307692307692,0.6826245903576479,0.0,3.0,0.0,0.0,1.0,Create/Update,088004027971,Customer Square 2,2,6,38.99,0.0,2.0,2.0,1.0,77.98,77.98,38.99
1792 Full Proof 750ml,6.0,0.11538461538461539,0.42307692307692335,0.0,2.0,0.0,0.0,0.0,Create/Update,080660001159,Customer Square 2,1,6,45.99,0.0,1.0,1.0,1.0,45.99,45.99,45.99
1792 Single Barrel 750ml,6.0,0.11538461538461539,0.37487670556957536,0.0,2.0,0.0,0.0,0.0,Create/Update,080660001142,Customer Square 2,1,6,41.99,0.0,1.0,1.0,1.0,41.99,41.99,41.99
1792 Small Batch Bourbon 750ml,29.0,0.5576923076923077,0.9489561378057945,0.0,5.0,0.0,1.0,1.3500000000000014,Create/Update,080660001203,Customer Square 2,2,6,36.99,1.0,1.0,1.0,1.0,36.99,36.99,36.99
1800 Blanco 1L,42.0,0.8076923076923077,0.9413260192708017,0.0,3.0,1.0,1.0,2.0,Create/Update,811538010146,Customer Square 2,3,6,39.99,1.0,2.0,2.0,1.0,79.98,79.98,39.99
1876 Straight Bourbon 750ml,3.0,0.057692307692307696,0.3046726830337474,0.0,2.0,0.0,0.0,0.0,Create/Update,040232625121,Customer Square 2,2,12,36.99,0.0,2.0,2.0,2.0,73.98,73.98,73.98
1876 Vodka 175L,14.0,0.2692307692307692,0.5586861171666901,0.0,3.0,0.0,0.0,1.0,Create/Update,850010806136,Customer Square 2,2,6,23.99,0.0,2.0,2.0,1.0,47.98,47.98,23.99
1876 Vodka 1L,48.0,0.9230769230769231,1.8381235608228497,0.0,12.0,0.0,1.0,2.0,Create/Update,850010806143,Customer Square 2,2,12,18.99,1.0,1.0,1.0,0.0,18.99,18.99,0.0
1888 Dirtiest Martini Mix 1L,3.0,0.057692307692307696,0.23316068563427206,0.0,1.0,0.0,0.0,0.0,Create/Update,857438001525,Customer Square 2,12,8,15.99,0.0,12.0,12.0,12.0,191.88,191.88,191.88
400 Conejos Espadin 750ml,20.0,0.38461538461538464,0.8355984993230933,0.0,4.0,0.0,0.25,1.0,Create/Update,811538013628,Customer Square 2,2,6,28.99,0.0,2.0,2.0,1.0,57.98,57.98,28.99
42 Below 1L,5.0,0.09615384615384616,0.2948021099376133,0.0,1.0,0.0,0.0,0.0,Create/Update,080480284312,Customer Square 2,2,6,18.99,0.0,2.0,2.0,2.0,37.98,37.98,37.98
512 IPA 6pk Bottles,68.0,1.3076923076923077,1.6817854699288808,0.0,10.0,1.0,2.0,2.0,Create/Update,852674006068,Customer Square 2,3,4,10.99,1.0,2.0,1.0,1.0,21.98,10.99,10.99
512 IPA 6pk Cans,8.0,0.15384615384615385,0.5678778100089775,0.0,3.0,0.0,0.0,0.0,Create/Update,852674006488,Customer Square 2,3,4,10.99,0.0,3.0,3.0,3.0,32.97,32.97,32.97
512 Juicy IPA 6pk cans,13.0,0.25,0.6162853984216179,0.0,2.0,0.0,0.0,0.3500000000000014,Create/Update,852674006501,Customer Square 2,3,4,10.99,0.0,3.0,3.0,3.0,32.97,32.97,32.97
512 Pecan Porter 4pk Bottles,26.0,0.5,0.820412654142367,0.0,3.0,0.0,1.0,2.0,Create/Update,852674006044,Customer Square 2,3,6,10.99,0.0,3.0,2.0,1.0,32.97,21.98,10.99
512 Seasonal 6 Pack 12oz Cans,35.0,0.6730769230769231,0.9348211232874334,0.0,3.0,0.0,1.0,2.0,Create/Update,852674006365,Customer Square 2,3,6,10.99,1.0,2.0,2.0,1.0,21.98,21.98,10.99
512 Wit 6 Pack Cans,17.0,0.3269230769230769,0.5449472044347984,0.0,2.0,0.0,1.0,1.0,Create/Update,852674006143,Customer Square 2,4,4,9.99,0.0,4.0,3.0,3.0,39.96,29.97,29.97
6 Pack Bike Carrier,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Create/Update,876718036903,Customer Square 2,2,6,,0.0,2.0,2.0,2.0,,,
99 Apple Schnapps 50ml,278.0,5.346153846153846,6.80464947207935,0.0,27.0,2.0,9.25,13.0,Create/Update,089000118397,Customer Square 2,60,120,0.99,5.0,55.0,51.0,47.0,54.45,50.49,46.53
99 Bananas 50ml,349.0,6.711538461538462,6.410137819415845,0.0,27.0,5.0,9.0,14.0,Create/Update,080660620992,Customer Square 2,60,120,0.99,7.0,53.0,51.0,46.0,52.47,50.49,45.54
99 Bananas 750ml,3.0,0.057692307692307696,0.233160685634272,0.0,1.0,0.0,0.0,0.0,Create/Update,080660620053,Customer Square 2,2,12,18.99,0.0,2.0,2.0,2.0,37.98,37.98,37.98
99 Cherry Limeade 50ml,187.0,3.5961538461538463,7.606322308004989,0.0,38.0,0.0,4.0,6.350000000000001,Create/Update,088004045418,Customer Square 2,60,120,0.99,4.0,56.0,56.0,54.0,55.44,55.44,53.46
99 Party Bucket 50ml,33.0,0.6346153846153846,1.0382834605148532,0.0,5.0,0.0,1.0,2.0,Create/Update,088004034221,Customer Square 2,2,6,16.99,1.0,1.0,1.0,0.0,16.99,16.99,0.0
AUS Pet Nat 750ml,29.0,0.5576923076923077,1.0453829173020688,0.0,6.0,0.0,1.0,1.3500000000000014,Create/Update,8437015853109,Customer Square 2,2,12,25.99,1.0,1.0,1.0,1.0,25.99,25.99,25.99
Abasolo Corn Whisky 50ml,10.0,0.19230769230769232,0.5202980484026415,0.0,2.0,0.0,0.0,0.0,Create/Update,7503027709251,Customer Square 2,12,60,3.99,0.0,12.0,12.0,12.0,47.88,47.88,47.88
Abasolo Corn Whisky 750ml,21.0,0.40384615384615385,0.6281724219638877,0.0,2.0,0.0,1.0,1.0,Create/Update,7503027709077,Customer Square 2,2,6,42.99,0.0,2.0,1.0,1.0,85.98,42.99,42.99
Aberfeldy 12y 750ml,49.0,0.9423076923076923,0.864101613025422,0.0,3.0,1.0,2.0,2.0,Create/Update,080480220006,Customer Square 2,3,6,39.99,1.0,2.0,1.0,1.0,79.98,39.99,39.99
Aberlour 12y 750ml,5.0,0.09615384615384616,0.2948021099376133,0.0,1.0,0.0,0.0,0.0,Create/Update,080432102145,Customer Square 2,1,6,63.99,0.0,1.0,1.0,1.0,63.99,63.99,63.99
Aberlour 16y 750ml,2.0,0.038461538461538464,0.1923076923076923,0.0,1.0,0.0,0.0,0.0,Create/Update,080432102169,Customer Square 2,1,6,102.99,0.0,1.0,1.0,1.0,102.99,102.99,102.99
Aberlour A'bunadh Alba 750ml,2.0,0.038461538461538464,0.19230769230769226,0.0,1.0,0.0,0.0,0.0,Create/Update,080432114612,Customer Square 2,1,6,118.99,0.0,1.0,1.0,1.0,118.99,118.99,118.99
Aberlour Abunadh 750ml,4.0,0.07692307692307693,0.26646935501059654,0.0,1.0,0.0,0.0,0.0,Create/Update,080432516171,Customer Square 2,1,6,109.99,0.0,1.0,1.0,1.0,109.99,109.99,109.99
Absinthe Brouilleur 3 Hole,2.0,0.038461538461538464,0.27467032417472503,0.0,2.0,0.0,0.0,0.0,Create/Update,12161216,Customer Square 2,2,2,14.0,0.0,2.0,2.0,2.0,28.0,28.0,28.0
Absinthe Fountain 4 Spout,1.0,0.019230769230769232,0.13733516208736252,0.0,1.0,0.0,0.0,0.0,Create/Update,13041304,Customer Square 2,1,2,199.99,0.0,1.0,1.0,1.0,199.99,199.99,199.99
Absinthe Fountain 6 Spout Lady,1.0,0.019230769230769232,0.13733516208736252,0.0,1.0,0.0,0.0,0.0,Create/Update,1234500000005,Customer Square 2,1,2,259.0,0.0,1.0,1.0,1.0,259.0,259.0,259.0
Absinthe Fountain Glass 4 Spout,1.0,0.019230769230769232,0.13733516208736252,0.0,1.0,0.0,0.0,0.0,Create/Update,13741374,Customer Square 2,0,1,64.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Absinthe Glass Coupe,3.0,0.057692307692307696,0.30467268303374745,0.0,2.0,0.0,0.0,0.0,Create/Update,14651465,Customer Square 2,4,12,12.0,0.0,4.0,4.0,4.0,48.0,48.0,48.0
Absinthe Glass Lyon,3.0,0.057692307692307696,0.30467268303374734,0.0,2.0,0.0,0.0,0.0,Create/Update,14601460,Customer Square 2,4,12,14.0,0.0,4.0,4.0,4.0,56.0,56.0,56.0
Absinthe Glass Pontarlier,1.0,0.019230769230769232,0.13733516208736252,0.0,1.0,0.0,0.0,0.0,Create/Update,14301430,Customer Square 2,4,12,12.0,0.0,4.0,4.0,4.0,48.0,48.0,48.0
Absinthe Spoon,7.0,0.1346153846153846,0.4397921779242027,0.0,2.0,0.0,0.0,0.0,Create/Update,10031003,Customer Square 2,5,10,10.0,0.0,5.0,5.0,5.0,50.0,50.0,50.0
Absinthe Sugar Cubes (2pack),338.0,6.5,15.29768710522054,0.0,100.0,1.0,6.25,10.350000000000001,Create/Update,1234500000011,Customer Square 2,100,1000,0.5,6.0,94.0,94.0,90.0,47.0,47.0,45.0
Absolut Citron 1L,5.0,0.09615384615384616,0.35407601229849944,0.0,2.0,0.0,0.0,0.0,Create/Update,835229001404,Customer Square 2,2,12,29.99,0.0,2.0,2.0,2.0,59.98,59.98,59.98
Absolut Pride 1L,1.0,0.019230769230769232,0.13733516208736254,0.0,1.0,0.0,0.0,0.0,Create/Update,835229010116,Customer Square 2,6,12,29.99,0.0,6.0,6.0,6.0,179.94,179.94,179.94
Absolut Vanilla 1L,10.0,0.19230769230769232,0.48192169562083326,0.0,2.0,0.0,0.0,0.3500000000000014,Create/Update,835229006409,Customer Square 2,4,12,29.99,0.0,4.0,4.0,4.0,119.96,119.96,119.96
Absolut Vodka 200ml,3.0,0.057692307692307696,0.3046726830337475,0.0,2.0,0.0,0.0,0.0,Create/Update,835229000100,Customer Square 2,48,48,8.99,0.0,48.0,48.0,48.0,431.52,431.52,431.52
Absolut Vodka 375ml,13.0,0.25,0.584248366575512,0.0,2.0,0.0,0.0,1.0,Create/Update,835229000209,Customer Square 2,48,48,13.99,0.0,48.0,48.0,47.0,671.52,671.52,657.53
Absolut Vodka 750ml,3.0,0.057692307692307696,0.23316068563427209,0.0,1.0,0.0,0.0,0.0,Create/Update,835229000308,Customer Square 2,1,6,22.99,0.0,1.0,1.0,1.0,22.99,22.99,22.99
Achard Vincent Clairette Brut 750ml,57.0,1.0961538461538463,2.2296913841693544,0.0,15.0,0.0,1.0,2.0,Create/Update,761503633026,Customer Square 2,2,6,23.99,1.0,1.0,1.0,0.0,23.99,23.99,0.0
Admiral Rodney Princessa 750ml,1.0,0.019230769230769232,0.13733516208736252,0.0,1.0,0.0,0.0,0.0,Create/Update,786992212101,Customer Square 2,0,1,64.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Admiral Rodney Royal Oak 750ml,1.0,0.019230769230769232,0.13733516208736252,0.0,1.0,0.0,0.0,0.0,Create/Update,786992212170,Customer Square 2,0,1,84.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Agavales Sangrita 1L,2.0,0.038461538461538464,0.274670324174725,0.0,2.0,0.0,0.0,0.0,Create/Update,854856006507,Customer Square 2,2,4,6.99,0.0,2.0,2.0,2.0,13.98,13.98,13.98
Agricola Morandin Lentico Pet Nat 750ml,13.0,0.25,0.6162853984216179,0.0,3.0,0.0,0.0,1.0,Create/Update,0727785006736,Customer Square 2,4,6,19.99,0.0,4.0,4.0,3.0,79.96,79.96,59.97
Akashi Eigashima Japanese Whisky 750ml,30.0,0.5769230769230769,0.7682686290553147,0.0,2.0,0.0,1.0,2.0,Create/Update,4969265778634,Customer Square 2,2,6,49.99,1.0,1.0,1.0,0.0,49.99,49.99,0.0
Akashi Single Malt 750ml,1.0,0.019230769230769232,0.1373351620873625,0.0,1.0,0.0,0.0,0.0,Create/Update,4969265778597,Customer Square 2,1,1,114.99,0.0,1.0,1.0,1.0,114.99,114.99,114.99
Akashi Ume 750ml,3.0,0.057692307692307696,0.23316068563427197,0.0,1.0,0.0,0.0,0.0,Create/Update,4969265758834,Customer Square 2,4,6,42.99,0.0,4.0,4.0,4.0,171.96,171.96,171.96
Alessio Bianco 750ml,3.0,0.057692307692307696,0.23316068563427186,0.0,1.0,0.0,0.0,0.0,Create/Update,087229200237,Customer Square 2,6,6,29.99,0.0,6.0,6.0,6.0,179.94,179.94,179.94
Alessio Chinato Vermouth 750ml,1.0,0.019230769230769232,0.13733516208736252,0.0,1.0,0.0,0.0,0.0,Create/Update,094922423146,Customer Square 2,2,4,33.99,0.0,2.0,2.0,2.0,67.98,67.98,67.98
Alessio Di Torino Vermouth 750ml,2.0,0.038461538461538464,0.19230769230769237,0.0,1.0,0.0,0.0,0.0,Create/Update,094922423139,Customer Square 2,2,4,27.99,0.0,2.0,2.0,2.0,55.98,55.98,55.98
Alessio Vino Chinato 750ml,1.0,0.019230769230769232,0.13733516208736252,0.0,1.0,0.0,0.0,0.0,Create/Update,087229200213,Customer Square 2,2,2,40.99,0.0,2.0,2.0,2.0,81.98,81.98,81.98
Alias Cabernet Sauvignon 750ml,188.0,3.6153846153846154,2.675773404757859,0.0,10.0,3.0,5.25,7.0,Create/Update,850832004017,Customer Square 2,5,12,10.99,4.0,1.0,-0.0,-2.0,10.99,-0.0,-21.98
Alias Pinot Noir 750ml,1.0,0.019230769230769232,0.13733516208736252,0.0,1.0,0.0,0.0,0.0,Create/Update,850832004000,Customer Square 2,5,12,10.99,0.0,5.0,5.0,5.0,54.95,54.95,54.95
Alipus Aniversario XX Santa Ana 750ml,1.0,0.019230769230769232,0.13733516208736254,0.0,1.0,0.0,0.0,0.0,Create/Update,871952000581,Customer Square 2,1,2,126.99,0.0,1.0,1.0,1.0,126.99,126.99,126.99
Alipus Ensamble San Andres 750ml,16.0,0.3076923076923077,0.5014771080925114,0.0,2.0,0.0,1.0,1.0,Create/Update,871952000369,Customer Square 2,2,3,74.99,0.0,2.0,1.0,1.0,149.98,74.99,74.99
Alipus San Andres 750ml,59.0,1.1346153846153846,1.4146057639694607,0.0,5.0,0.5,2.0,3.0,Create/Update,871952000079,Customer Square 2,3,6,45.99,1.0,2.0,1.0,0.0,91.98,45.99,0.0
Alipus San Baltazar 750ml,44.0,0.8461538461538461,0.9069097017347383,0.0,3.0,1.0,1.0,2.0,Create/Update,871952000086,Customer Square 2,3,6,45.99,1.0,2.0,2.0,1.0,91.98,91.98,45.99
Alipus San Juan 750ml,26.0,0.5,0.6650621717611762,0.0,2.0,0.0,1.0,1.0,Create/Update,871952000048,Customer Square 2,3,6,45.99,0.0,3.0,2.0,2.0,137.97,91.98,91.98
Alipus San Luis 750ml,38.0,0.7307692307692307,0.8795843558484053,0.0,4.0,1.0,1.0,1.3500000000000014,Create/Update,871952000161,Customer Square 2,3,6,45.99,1.0,2.0,2.0,2.0,91.98,91.98,91.98
Alipus San Miguel 750ml,19.0,0.36538461538461536,0.58929051715556,0.0,2.0,0.0,1.0,1.0,Create/Update,871952000178,Customer Square 2,2,4,74.99,0.0,2.0,1.0,1.0,149.98,74.99,74.99
Alipus Santa Ana Del Rio 750ml,10.0,0.19230769230769232,0.48192169562083326,0.0,2.0,0.0,0.0,0.3500000000000014,Create/Update,871952000154,Customer Square 2,3,6,45.99,0.0,3.0,3.0,3.0,137.97,137.97,137.97
Alkkemist Gin 750ml,2.0,0.038461538461538464,0.1923076923076923,0.0,1.0,0.0,0.0,0.0,Create/Update,040232521386,Customer Square 2,2,6,47.99,0.0,2.0,2.0,2.0,95.98,95.98,95.98
Altocedro Cabernet Sauvignon 750ml,16.0,0.3076923076923077,0.5014771080925113,0.0,2.0,0.0,1.0,1.0,Create/Update,852282002964,Customer Square 2,2,12,16.99,0.0,2.0,1.0,1.0,33.98,16.99,16.99
Amargo Vallet 750ml,4.0,0.07692307692307693,0.2664693550105963,0.0,1.0,0.0,0.0,0.0,Create/Update,618115105024,Customer Square 2,2,4,33.99,0.0,2.0,2.0,2.0,67.98,67.98,67.98
Amaro Alta Verde 750ml,8.0,0.15384615384615385,0.4106568558473582,0.0,2.0,0.0,0.0,0.0,Create/Update,8018571001625,Customer Square 2,2,4,21.99,0.0,2.0,2.0,2.0,43.98,43.98,43.98
Amaro Dell Etna 1L,14.0,0.2692307692307692,0.5586861171666905,0.0,3.0,0.0,0.0,1.0,Create/Update,089552002755,Customer Square 2,2,6,39.99,0.0,2.0,2.0,1.0,79.98,79.98,39.99
Amaro Della Sacra 750ml,1.0,0.019230769230769232,0.13733516208736252,0.0,1.0,0.0,0.0,0.0,Create/Update,8057949760016,Customer Square 2,2,6,35.99,0.0,2.0,2.0,2.0,71.98,71.98,71.98
Amaro Di Angostura 750ml,7.0,0.1346153846153846,0.3413122951788239,0.0,1.0,0.0,0.0,0.0,Create/Update,075496331938,Customer Square 2,2,6,27.99,0.0,2.0,2.0,2.0,55.98,55.98,55.98
Amaro Lucano 750ml,6.0,0.11538461538461539,0.37487670556957553,0.0,2.0,0.0,0.0,0.0,Create/Update,634955000046,Customer Square 2,3,6,29.99,0.0,3.0,3.0,3.0,89.97,89.97,89.97
Amaro Sfumato Rabarbaro 750ml,13.0,0.25,0.5503495392790071,0.0,2.0,0.0,0.0,1.0,Create/Update,8018571001588,Customer Square 2,4,6,21.99,0.0,4.0,4.0,3.0,87.96,87.96,65.97
