Action,ProductSKU,ProductName,Location,MinimumBeforeReorder,ReorderQuantity,StockLocator,PickZones
Create/Update,741638000009,Fuenteseca Blanco 750ml,Pleasant Valley,1.0000,1.0000,,
Create/Update,741638000009,Fuenteseca Blanco 750ml,Airport,1.0000,1.0000,,
Create/Update,741638000009,Fuenteseca Blanco 750ml,Oak Hill,0.0000,1.0000,,
Create/Update,791863140681,Fee Brothers Celery Bitters 5oz,Warehouse,4.0000,12.0000,,
Create/Update,791863140681,Fee Brothers Celery Bitters 5oz,Pleasant Valley,2.0000,12.0000,,
Create/Update,791863140681,Fee Brothers Celery Bitters 5oz,Airport,2.0000,12.0000,,
Create/Update,791863140681,Fee Brothers Celery Bitters 5oz,Oak Hill,1.0000,12.0000,,
Create/Update,309515045,Fidencio Mezcal Pechuga 750ml,Warehouse,2.0000,2.0000,,
Create/Update,601673815856,Proof Pomegranate Syrup 4oz,Pleasant Valley,3.0000,12.0000,,
Create/Update,601673815856,Proof Pomegranate Syrup 4oz,Oak Hill,3.0000,12.0000,,
Create/Update,601673815856,Proof Pomegranate Syrup 4oz,Airport,3.0000,12.0000,,
Create/Update,736040523826,Combier Fruits Rouges 750ml,Oak Hill,1.0000,2.0000,,
Create/Update,736040523826,Combier Fruits Rouges 750ml,Airport,1.0000,2.0000,,
Create/Update,736040523826,Combier Fruits Rouges 750ml,Pleasant Valley,1.0000,2.0000,,
Create/Update,736040523826,Combier Fruits Rouges 750ml,Warehouse,2.0000,2.0000,,
Create/Update,852543006151,Wattie Boone American 7y 750ml,Warehouse,1.0000,6.0000,,
Create/Update,098709023246,Nardini Grappa 40 Proof 1L,Pleasant Valley,1.0000,2.0000,,
Create/Update,098709023246,Nardini Grappa 40 Proof 1L,Airport,1.0000,2.0000,,
Create/Update,098709023246,Nardini Grappa 40 Proof 1L,Oak Hill,1.0000,2.0000,,
Create/Update,098709023246,Nardini Grappa 40 Proof 1L,Warehouse,1.0000,2.0000,,
Create/Update,094799020028,Dows Ruby Port NV 750ml,Airport,2.0000,12.0000,,
Create/Update,094799020028,Dows Ruby Port NV 750ml,Oak Hill,2.0000,12.0000,,
Create/Update,094799020028,Dows Ruby Port NV 750ml,Pleasant Valley,4.0000,12.0000,,
Create/Update,094799020028,Dows Ruby Port NV 750ml,Warehouse,4.0000,12.0000,,
Create/Update,080432108307,Olmeca Altos Reposado 375ml,Airport,4.0000,12.0000,,
Create/Update,080432108307,Olmeca Altos Reposado 375ml,Pleasant Valley,36.0000,12.0000,,
Create/Update,080432108307,Olmeca Altos Reposado 375ml,Oak Hill,4.0000,12.0000,,
Create/Update,635985800064,White Claw Variety #2 12pk cans,Warehouse,12.0000,6.0000,,
Create/Update,635985800064,White Claw Variety #2 12pk cans,Oak Hill,3.0000,2.0000,,
Create/Update,635985800064,White Claw Variety #2 12pk cans,Airport,6.0000,6.0000,,
Create/Update,635985800064,White Claw Variety #2 12pk cans,Pleasant Valley,6.0000,6.0000,,
Create/Update,856065002424,Deep Eddy Lemon 1L,Warehouse,60.0000,12.0000,,
Create/Update,836137007069,Leopold Bros Sour Apple Liqueur 750ml,Warehouse,2.0000,3.0000,,
Create/Update,856972005204,Bittermens Burlesque Bitters 5oz,Oak Hill,2.0000,12.0000,,
Create/Update,856972005204,Bittermens Burlesque Bitters 5oz,Pleasant Valley,6.0000,12.0000,,
Create/Update,856972005204,Bittermens Burlesque Bitters 5oz,Warehouse,6.0000,12.0000,,
Create/Update,856972005204,Bittermens Burlesque Bitters 5oz,Airport,4.0000,12.0000,,
Create/Update,721059981002,Frangelico 1L,Warehouse,11.0000,12.0000,,
Create/Update,087236700379,Bruichladdich Islay Barley 750ml,Oak Hill,0.0000,6.0000,,
Create/Update,087236700379,Bruichladdich Islay Barley 750ml,Warehouse,4.0000,6.0000,,
Create/Update,087236700379,Bruichladdich Islay Barley 750ml,Airport,2.0000,6.0000,,
Create/Update,087236700379,Bruichladdich Islay Barley 750ml,Pleasant Valley,4.0000,6.0000,,
Create/Update,856065002035,Deep Eddy Vodka 750ml,Oak Hill,4.0000,12.0000,,
Create/Update,856065002035,Deep Eddy Vodka 750ml,Airport,2.0000,12.0000,,
Create/Update,856065002035,Deep Eddy Vodka 750ml,Pleasant Valley,6.0000,12.0000,,
Create/Update,701192030041,Tapatio Blanco 750ml,Oak Hill,3.0000,6.0000,,
Create/Update,080686813071,Laphroaig Lore 750ml,Oak Hill,0.0000,6.0000,,
Create/Update,080686813071,Laphroaig Lore 750ml,Pleasant Valley,1.0000,6.0000,,
Create/Update,080686813071,Laphroaig Lore 750ml,Airport,1.0000,6.0000,,
Create/Update,080686813071,Laphroaig Lore 750ml,Warehouse,1.0000,6.0000,,
Create/Update,182972000384,Rhum JM Gold 750ml,Airport,2.0000,4.0000,,
Create/Update,182972000384,Rhum JM Gold 750ml,Oak Hill,1.0000,4.0000,,
Create/Update,182972000384,Rhum JM Gold 750ml,Warehouse,18.0000,6.0000,,
Create/Update,182972000384,Rhum JM Gold 750ml,Pleasant Valley,2.0000,6.0000,,
Create/Update,080915001392,Bols Creme de Cacao White 1L,Warehouse,36.0000,12.0000,,
Create/Update,761503452498,Berto Aperitivo Liquore 1L,Oak Hill,1.0000,2.0000,,
Create/Update,761503452498,Berto Aperitivo Liquore 1L,Airport,1.0000,2.0000,,
Create/Update,761503452498,Berto Aperitivo Liquore 1L,Warehouse,6.0000,4.0000,,
Create/Update,761503452498,Berto Aperitivo Liquore 1L,Pleasant Valley,2.0000,4.0000,,
Create/Update,858349004100,Woodinville Bourbon 750ml,Warehouse,1.0000,6.0000,,
Create/Update,858349004100,Woodinville Bourbon 750ml,Oak Hill,1.0000,6.0000,,
Create/Update,858349004100,Woodinville Bourbon 750ml,Pleasant Valley,1.0000,6.0000,,
Create/Update,858349004100,Woodinville Bourbon 750ml,Airport,1.0000,6.0000,,
Create/Update,856724006220,Casamigos Reposado 375ml,Airport,2.0000,12.0000,,
Create/Update,856724006220,Casamigos Reposado 375ml,Pleasant Valley,2.0000,12.0000,,
Create/Update,856724006220,Casamigos Reposado 375ml,Oak Hill,1.0000,12.0000,,
Create/Update,080480006891,Havana Club Anejo Blanco 750ml,Warehouse,9.0000,12.0000,,
Create/Update,080480006891,Havana Club Anejo Blanco 750ml,Airport,1.0000,12.0000,,
Create/Update,080480006891,Havana Club Anejo Blanco 750ml,Oak Hill,1.0000,12.0000,,
Create/Update,080480006891,Havana Club Anejo Blanco 750ml,Pleasant Valley,9.0000,12.0000,,
Create/Update,086024018832,Gran Gala Orange Liqueur 750ml,Oak Hill,2.0000,12.0000,,
Create/Update,086024018832,Gran Gala Orange Liqueur 750ml,Airport,2.0000,12.0000,,
Create/Update,086024018832,Gran Gala Orange Liqueur 750ml,Pleasant Valley,2.0000,12.0000,,
Create/Update,890004001024,Yzaguirre Bianco 1L,Airport,2.0000,6.0000,,
Create/Update,890004001024,Yzaguirre Bianco 1L,Oak Hill,2.0000,6.0000,,
Create/Update,890004001024,Yzaguirre Bianco 1L,Pleasant Valley,2.0000,6.0000,,
Create/Update,791863140506,Fee Brothers Aromatic Bitters 5oz,Warehouse,4.0000,12.0000,,
Create/Update,791863140506,Fee Brothers Aromatic Bitters 5oz,Pleasant Valley,1.0000,12.0000,,
Create/Update,791863140506,Fee Brothers Aromatic Bitters 5oz,Airport,1.0000,12.0000,,
Create/Update,791863140506,Fee Brothers Aromatic Bitters 5oz,Oak Hill,1.0000,12.0000,,
Create/Update,080686418078,Old Granddad 80 750ml,Airport,3.0000,12.0000,,
Create/Update,080686418078,Old Granddad 80 750ml,Pleasant Valley,3.0000,12.0000,,
Create/Update,080686418078,Old Granddad 80 750ml,Oak Hill,2.0000,12.0000,,
Create/Update,080686365204,DEK Peachtree 1L,Warehouse,6.0000,12.0000,,
Create/Update,812615001545,Clipper Menthol Kings,Airport,10.0000,20.0000,,
Create/Update,027724947503,St George Breaking & Entering 750ml,Airport,1.0000,6.0000,,
Create/Update,027724947503,St George Breaking & Entering 750ml,Warehouse,2.0000,6.0000,,
Create/Update,027724947503,St George Breaking & Entering 750ml,Pleasant Valley,2.0000,6.0000,,
Create/Update,618397950015,Del Maguey San Luis del Rio 750ml,Warehouse,2.0000,6.0000,,
Create/Update,618397950015,Del Maguey San Luis del Rio 750ml,Oak Hill,0.0000,6.0000,,
Create/Update,618397950015,Del Maguey San Luis del Rio 750ml,Airport,1.0000,6.0000,,
Create/Update,618397950015,Del Maguey San Luis del Rio 750ml,Pleasant Valley,2.0000,6.0000,,
Create/Update,084380661143,Savory & James Amontillado Sherry 750ml,Warehouse,6.0000,6.0000,,
Create/Update,856933005748,Laws San Luis Rye 750ml,Airport,1.0000,6.0000,,
Create/Update,856933005748,Laws San Luis Rye 750ml,Warehouse,1.0000,6.0000,,
Create/Update,856933005748,Laws San Luis Rye 750ml,Pleasant Valley,1.0000,6.0000,,
Create/Update,856933005724,Laws Rye BIB 750ml,Warehouse,1.0000,6.0000,,
Create/Update,856933005724,Laws Rye BIB 750ml,Pleasant Valley,1.0000,6.0000,,
Create/Update,856933005724,Laws Rye BIB 750ml,Airport,1.0000,6.0000,,
Create/Update,720815270039,Sipsmith London Dry 750ml,Pleasant Valley,2.0000,6.0000,,
Create/Update,720815270039,Sipsmith London Dry 750ml,Airport,2.0000,6.0000,,
Create/Update,720815270039,Sipsmith London Dry 750ml,Oak Hill,0.0000,6.0000,,
Create/Update,720815270039,Sipsmith London Dry 750ml,Warehouse,2.0000,6.0000,,
Create/Update,853396007180,Kings County Bourbon 750ml,Pleasant Valley,1.0000,2.0000,,
Create/Update,853396007180,Kings County Bourbon 750ml,Oak Hill,1.0000,2.0000,,
Create/Update,853396007180,Kings County Bourbon 750ml,Airport,1.0000,4.0000,,
Create/Update,080686016892,Knob Creek 15y 750ml,Warehouse,1.0000,1.0000,,
Create/Update,087236001247,Remy Martin VSOP 375ml,Airport,4.0000,12.0000,,
Create/Update,087236001247,Remy Martin VSOP 375ml,Oak Hill,4.0000,12.0000,,
Create/Update,087236001247,Remy Martin VSOP 375ml,Pleasant Valley,4.0000,12.0000,,
Create/Update,080686016885,Knob Creek Rye 1L,Pleasant Valley,12.0000,6.0000,,
Create/Update,080686016885,Knob Creek Rye 1L,Warehouse,36.0000,6.0000,,
Create/Update,630832266123,Real Ale Devils Backbone Cans 12 Pack,Warehouse,12.0000,2.0000,,
Create/Update,630832266123,Real Ale Devils Backbone Cans 12 Pack,Airport,2.0000,2.0000,,
Create/Update,630832266123,Real Ale Devils Backbone Cans 12 Pack,Oak Hill,1.0000,2.0000,,
Create/Update,630832266123,Real Ale Devils Backbone Cans 12 Pack,Pleasant Valley,2.0000,2.0000,,
Create/Update,5391532620206,Silkie Irish Whiskey 750ml,Oak Hill,1.0000,6.0000,,
Create/Update,5391532620206,Silkie Irish Whiskey 750ml,Warehouse,3.0000,6.0000,,
Create/Update,5391532620206,Silkie Irish Whiskey 750ml,Pleasant Valley,1.0000,6.0000,,
Create/Update,5391532620206,Silkie Irish Whiskey 750ml,Airport,1.0000,6.0000,,
Create/Update,5602246111110,Casa Do Valle Vino Verde 750ml,Pleasant Valley,2.0000,12.0000,,
Create/Update,5602246111110,Casa Do Valle Vino Verde 750ml,Oak Hill,1.0000,12.0000,,
Create/Update,7500326322006,Ron Liberated Blanco 750ml,Pleasant Valley,1.0000,6.0000,,
Create/Update,7500326322006,Ron Liberated Blanco 750ml,Warehouse,1.0000,6.0000,,
Create/Update,081128000035,Old Forester 86 50ml,Pleasant Valley,120.0000,120.0000,,
Create/Update,081128000035,Old Forester 86 50ml,Airport,24.0000,120.0000,,
Create/Update,080686762409,El Tesoro Reposado 750ml,Airport,1.0000,6.0000,,
Create/Update,080686762409,El Tesoro Reposado 750ml,Warehouse,18.0000,6.0000,,
Create/Update,080686762409,El Tesoro Reposado 750ml,Pleasant Valley,18.0000,6.0000,,
Create/Update,080686762409,El Tesoro Reposado 750ml,Oak Hill,1.0000,6.0000,,
Create/Update,039383009850,Michters Toasted Barrel Bourbon 750ml,Warehouse,1.0000,1.0000,,
Create/Update,039383009850,Michters Toasted Barrel Bourbon 750ml,Pleasant Valley,1.0000,1.0000,,
Create/Update,630832124126,Real Ale Firemans 4 Cans 12 Pack,Airport,2.0000,2.0000,,
Create/Update,630832124126,Real Ale Firemans 4 Cans 12 Pack,Warehouse,12.0000,2.0000,,
Create/Update,630832124126,Real Ale Firemans 4 Cans 12 Pack,Pleasant Valley,2.0000,2.0000,,
Create/Update,630832124126,Real Ale Firemans 4 Cans 12 Pack,Oak Hill,1.0000,2.0000,,
Create/Update,9781849758239,The Curious Bartender Rum Revolution,Pleasant Valley,2.0000,3.0000,,
Create/Update,9781849758239,The Curious Bartender Rum Revolution,Oak Hill,2.0000,3.0000,,
Create/Update,9781849758239,The Curious Bartender Rum Revolution,Airport,2.0000,3.0000,,
Create/Update,087236565107,Cointreau 750ml,Pleasant Valley,4.0000,6.0000,,
Create/Update,070137111276,Black & Mild Jazz,Airport,25.0000,50.0000,,
Create/Update,080480301026,Bombay Sapphire 750ml,Pleasant Valley,2.0000,12.0000,,
Create/Update,1234500000064,Cocktail Kingdom Teardrop Double Stirrer Copper,Oak Hill,2.0000,4.0000,,
Create/Update,1234500000064,Cocktail Kingdom Teardrop Double Stirrer Copper,Pleasant Valley,2.0000,4.0000,,
Create/Update,1234500000064,Cocktail Kingdom Teardrop Double Stirrer Copper,Warehouse,2.0000,4.0000,,
Create/Update,1234500000064,Cocktail Kingdom Teardrop Double Stirrer Copper,Airport,2.0000,4.0000,,
Create/Update,810852037006,River Antoine Rivers Rum 700ml,Warehouse,5.0000,6.0000,,
Create/Update,810852037006,River Antoine Rivers Rum 700ml,Pleasant Valley,2.0000,6.0000,,
Create/Update,810852037006,River Antoine Rivers Rum 700ml,Airport,2.0000,6.0000,,
Create/Update,810852037006,River Antoine Rivers Rum 700ml,Oak Hill,0.0000,6.0000,,
Create/Update,080480400620,Bacardi Coconut 1L,Pleasant Valley,1.0000,12.0000,,
Create/Update,080480400620,Bacardi Coconut 1L,Airport,1.0000,12.0000,,
Create/Update,080480400620,Bacardi Coconut 1L,Oak Hill,1.0000,12.0000,,
Create/Update,080480400620,Bacardi Coconut 1L,Warehouse,5.0000,12.0000,,
Create/Update,010986010498,Perrier-Jouet Grand Brut 375ml,Pleasant Valley,12.0000,12.0000,,
Create/Update,010986010498,Perrier-Jouet Grand Brut 375ml,Airport,3.0000,12.0000,,
Create/Update,721059001502,Appleton Estate Signature Blend 750ml,Oak Hill,0.0000,12.0000,,
Create/Update,721059001502,Appleton Estate Signature Blend 750ml,Airport,2.0000,12.0000,,
Create/Update,721059001502,Appleton Estate Signature Blend 750ml,Pleasant Valley,2.0000,12.0000,,
Create/Update,698450753463,Socorro Blanco 750ml,Pleasant Valley,4.0000,6.0000,,
Create/Update,698450753463,Socorro Blanco 750ml,Oak Hill,1.0000,6.0000,,
Create/Update,698450753463,Socorro Blanco 750ml,Airport,2.0000,6.0000,,
Create/Update,698450753463,Socorro Blanco 750ml,Warehouse,24.0000,6.0000,,
Create/Update,852322824112,Giffard Noix De Coco 1L,Warehouse,12.0000,6.0000,,
Create/Update,852322824112,Giffard Noix De Coco 1L,Oak Hill,1.0000,4.0000,,
Create/Update,852322824112,Giffard Noix De Coco 1L,Airport,2.0000,4.0000,,
Create/Update,852322824112,Giffard Noix De Coco 1L,Pleasant Valley,2.0000,4.0000,,
Create/Update,860384000368,Lee Spirits Forbidden Fruit 750ml,Warehouse,2.0000,6.0000,,
Create/Update,7087443278336,Ono Sotol 750ml,Pleasant Valley,4.0000,6.0000,,
Create/Update,7087443278336,Ono Sotol 750ml,Airport,2.0000,2.0000,,
Create/Update,7087443278336,Ono Sotol 750ml,Oak Hill,1.0000,2.0000,,
Create/Update,7087443278336,Ono Sotol 750ml,Warehouse,4.0000,6.0000,,
Create/Update,850012903048,El Guapo Ginger 16.5oz,Oak Hill,4.0000,6.0000,,
Create/Update,850012903048,El Guapo Ginger 16.5oz,Pleasant Valley,2.0000,6.0000,,
Create/Update,850012903048,El Guapo Ginger 16.5oz,Airport,2.0000,6.0000,,
Create/Update,7503018079202,G4 Extra Anejo 750ml,Oak Hill,0.0000,2.0000,,
Create/Update,7503018079202,G4 Extra Anejo 750ml,Airport,1.0000,2.0000,,
Create/Update,7503018079202,G4 Extra Anejo 750ml,Pleasant Valley,1.0000,2.0000,,
Create/Update,7503018079202,G4 Extra Anejo 750ml,Warehouse,1.0000,2.0000,,
Create/Update,856972005167,Bittermens Xocolatl Mole Bitters 5oz,Pleasant Valley,6.0000,12.0000,,
Create/Update,856972005167,Bittermens Xocolatl Mole Bitters 5oz,Warehouse,36.0000,12.0000,,
Create/Update,856972005167,Bittermens Xocolatl Mole Bitters 5oz,Oak Hill,2.0000,12.0000,,
Create/Update,856972005167,Bittermens Xocolatl Mole Bitters 5oz,Airport,4.0000,12.0000,,
Create/Update,3274510003692,Comoz Blanc Vermouth 750ml,Pleasant Valley,5.0000,6.0000,,
Create/Update,3274510003692,Comoz Blanc Vermouth 750ml,Warehouse,5.0000,6.0000,,
Create/Update,3274510003692,Comoz Blanc Vermouth 750ml,Airport,5.0000,6.0000,,
Create/Update,082000792802,Bulleit Blenders Select 750ml,Warehouse,2.0000,6.0000,,
Create/Update,761503452672,Berto Dry Gin 1L,Airport,2.0000,4.0000,,
Create/Update,761503452672,Berto Dry Gin 1L,Warehouse,2.0000,4.0000,,
Create/Update,761503452672,Berto Dry Gin 1L,Pleasant Valley,2.0000,4.0000,,
Create/Update,761503452672,Berto Dry Gin 1L,Oak Hill,2.0000,4.0000,,
Create/Update,815184010215,Delirium Tremens 750ml,Airport,4.0000,12.0000,,
Create/Update,3267130034405,Duquesne Rhum Agricole Dark 1L,Pleasant Valley,1.0000,2.0000,,
Create/Update,3267130034405,Duquesne Rhum Agricole Dark 1L,Oak Hill,1.0000,2.0000,,
Create/Update,3267130034405,Duquesne Rhum Agricole Dark 1L,Airport,1.0000,2.0000,,
Create/Update,695521151852,Plantation Pineapple Rum 750ml,Oak Hill,3.0000,6.0000,,
Create/Update,695521151852,Plantation Pineapple Rum 750ml,Airport,4.0000,6.0000,,
Create/Update,695521151852,Plantation Pineapple Rum 750ml,Pleasant Valley,3.0000,6.0000,,
Create/Update,695521151852,Plantation Pineapple Rum 750ml,Warehouse,30.0000,6.0000,,
Create/Update,858604005088,Eastciders Honey Cans 6 Pack,Warehouse,8.0000,4.0000,,
Create/Update,858604005088,Eastciders Honey Cans 6 Pack,Pleasant Valley,2.0000,4.0000,,
Create/Update,08567507,New Amsterdam Pink Whitney 50ml,Airport,120.0000,120.0000,,
Create/Update,08567507,New Amsterdam Pink Whitney 50ml,Pleasant Valley,120.0000,120.0000,,
Create/Update,08567507,New Amsterdam Pink Whitney 50ml,Oak Hill,36.0000,120.0000,,
Create/Update,088352100364,Juarez Triple Sec 60 Proof 1L,Warehouse,12.0000,12.0000,,
Create/Update,736040505372,Jelinek Fernet 750ml,Warehouse,6.0000,12.0000,,
Create/Update,736040505372,Jelinek Fernet 750ml,Airport,1.0000,6.0000,,
Create/Update,736040505372,Jelinek Fernet 750ml,Pleasant Valley,6.0000,12.0000,,
Create/Update,736040505372,Jelinek Fernet 750ml,Oak Hill,1.0000,6.0000,,
Create/Update,156315631563,Dickel Austin Shaker Single Barrel 15y #1563 750ml,Oak Hill,2.0000,12.0000,,
Create/Update,156315631563,Dickel Austin Shaker Single Barrel 15y #1563 750ml,Pleasant Valley,8.0000,12.0000,,
Create/Update,156315631563,Dickel Austin Shaker Single Barrel 15y #1563 750ml,Airport,2.0000,12.0000,,
Create/Update,156315631563,Dickel Austin Shaker Single Barrel 15y #1563 750ml,Warehouse,8.0000,12.0000,,
Create/Update,857932007009,Mr Black Cold Brew 750ml,Pleasant Valley,3.0000,6.0000,,
Create/Update,857932007009,Mr Black Cold Brew 750ml,Airport,2.0000,6.0000,,
Create/Update,857932007009,Mr Black Cold Brew 750ml,Warehouse,48.0000,6.0000,,
Create/Update,709081489857,Moonland Fruit Wine 750ml,Airport,2.0000,6.0000,,
Create/Update,709081489857,Moonland Fruit Wine 750ml,Oak Hill,2.0000,6.0000,,
Create/Update,709081489857,Moonland Fruit Wine 750ml,Pleasant Valley,2.0000,6.0000,,
Create/Update,124112,Spiegelau 5.8oz Martini Glass,Pleasant Valley,12.0000,12.0000,,
Create/Update,124112,Spiegelau 5.8oz Martini Glass,Airport,12.0000,12.0000,,
Create/Update,124112,Spiegelau 5.8oz Martini Glass,Oak Hill,0.0000,12.0000,,
Create/Update,091037813503,"Journeyman Corsets, Whips and Whiskey 750ml",Warehouse,2.0000,6.0000,,
Create/Update,091037813503,"Journeyman Corsets, Whips and Whiskey 750ml",Oak Hill,0.0000,6.0000,,
Create/Update,091037813503,"Journeyman Corsets, Whips and Whiskey 750ml",Pleasant Valley,2.0000,6.0000,,
Create/Update,091037813503,"Journeyman Corsets, Whips and Whiskey 750ml",Airport,2.0000,6.0000,,
Create/Update,854396005169,High West Bourye 750ml,Warehouse,1.0000,6.0000,,
Create/Update,857964002270,Rebecca Creek Small Batch Bourbon 750ml,Warehouse,2.0000,6.0000,,
Create/Update,898627001094,Kubler Absinthe 1L,Airport,1.0000,2.0000,,
Create/Update,898627001094,Kubler Absinthe 1L,Pleasant Valley,4.0000,1.0000,,
Create/Update,898627001094,Kubler Absinthe 1L,Oak Hill,1.0000,2.0000,,
Create/Update,898627001094,Kubler Absinthe 1L,Warehouse,12.0000,6.0000,,
Create/Update,072311630122,Dos Equis Bottles 6 Pack,Oak Hill,1.0000,8.0000,,
Create/Update,072311630122,Dos Equis Bottles 6 Pack,Airport,2.0000,4.0000,,
Create/Update,072311630122,Dos Equis Bottles 6 Pack,Pleasant Valley,8.0000,8.0000,,
Create/Update,072311630122,Dos Equis Bottles 6 Pack,Warehouse,80.0000,8.0000,,
Create/Update,850029899006,Jester King Ligra 750ml,Pleasant Valley,2.0000,12.0000,,
Create/Update,850029899006,Jester King Ligra 750ml,Airport,2.0000,12.0000,,
Create/Update,850029899006,Jester King Ligra 750ml,Oak Hill,2.0000,12.0000,,
Create/Update,089683100061,Maraska Slivovitz 750ml,Warehouse,2.0000,2.0000,,
Create/Update,187229127319,Luxardo Cherries 3kg Can,Warehouse,4.0000,4.0000,,
Create/Update,853478001181,Independence Austin Amber Cans 6 Pack,Oak Hill,1.0000,4.0000,,
Create/Update,853478001181,Independence Austin Amber Cans 6 Pack,Airport,3.0000,4.0000,,
Create/Update,835229001343,Absolut Pears 1L,Warehouse,2.0000,12.0000,,
Create/Update,088076181175,Buchanans 12y 200ml,Pleasant Valley,2.0000,24.0000,,
Create/Update,088076181175,Buchanans 12y 200ml,Oak Hill,2.0000,24.0000,,
Create/Update,088076181175,Buchanans 12y 200ml,Airport,2.0000,24.0000,,
Create/Update,866879000165,Owl and Whale Cranberry 100ml,Pleasant Valley,2.0000,4.0000,,
Create/Update,866879000165,Owl and Whale Cranberry 100ml,Oak Hill,2.0000,4.0000,,
Create/Update,866879000165,Owl and Whale Cranberry 100ml,Airport,2.0000,4.0000,,
Create/Update,3274510003913,Dolin Blanc 375ml,Pleasant Valley,4.0000,12.0000,,
Create/Update,3274510003913,Dolin Blanc 375ml,Oak Hill,4.0000,6.0000,,
Create/Update,3274510003913,Dolin Blanc 375ml,Airport,4.0000,6.0000,,
Create/Update,856065002431,Deep Eddy Lemon 1.75L,Pleasant Valley,2.0000,6.0000,,
Create/Update,856065002431,Deep Eddy Lemon 1.75L,Oak Hill,2.0000,6.0000,,
Create/Update,856065002431,Deep Eddy Lemon 1.75L,Airport,2.0000,6.0000,,
Create/Update,039383005944,Michters American Whiskey 750ml,Warehouse,12.0000,6.0000,,
Create/Update,039383005944,Michters American Whiskey 750ml,Pleasant Valley,1.0000,6.0000,,
Create/Update,9780760352618,Mezcal The History Craft and Cocktails,Airport,3.0000,4.0000,,
Create/Update,9780760352618,Mezcal The History Craft and Cocktails,Pleasant Valley,3.0000,4.0000,,
Create/Update,9780760352618,Mezcal The History Craft and Cocktails,Oak Hill,3.0000,4.0000,,
Create/Update,080925100016,El Jolgorio Espadin 750ml,Airport,1.0000,1.0000,,
Create/Update,080925100016,El Jolgorio Espadin 750ml,Pleasant Valley,1.0000,1.0000,,
Create/Update,080925100016,El Jolgorio Espadin 750ml,Oak Hill,0.0000,1.0000,,
Create/Update,080925100016,El Jolgorio Espadin 750ml,Warehouse,1.0000,1.0000,,
Create/Update,852175005034,Bittermilk New Orleans Old Fashioned Rouge 8.5oz,Pleasant Valley,2.0000,3.0000,,
Create/Update,852175005034,Bittermilk New Orleans Old Fashioned Rouge 8.5oz,Airport,2.0000,3.0000,,
Create/Update,852175005034,Bittermilk New Orleans Old Fashioned Rouge 8.5oz,Oak Hill,2.0000,3.0000,,
Create/Update,3274510003906,Dolin Rouge 375ml,Airport,6.0000,6.0000,,
Create/Update,3274510003906,Dolin Rouge 375ml,Oak Hill,4.0000,6.0000,,
Create/Update,3274510003906,Dolin Rouge 375ml,Pleasant Valley,6.0000,12.0000,,
Create/Update,088110150624,Hennessy VS 375ml,Pleasant Valley,12.0000,12.0000,,
Create/Update,088110150624,Hennessy VS 375ml,Oak Hill,4.0000,12.0000,,
Create/Update,088110150624,Hennessy VS 375ml,Airport,24.0000,36.0000,,
Create/Update,736040536932,Tres Papalote Cupreata 750ml,Oak Hill,0.0000,1.0000,,
Create/Update,736040536932,Tres Papalote Cupreata 750ml,Airport,1.0000,1.0000,,
Create/Update,736040536932,Tres Papalote Cupreata 750ml,Pleasant Valley,1.0000,1.0000,,
Create/Update,736040536932,Tres Papalote Cupreata 750ml,Warehouse,1.0000,1.0000,,
Create/Update,080686835028,Sauza Hornitos Reposado 750ml,Oak Hill,3.0000,12.0000,,
Create/Update,080686835028,Sauza Hornitos Reposado 750ml,Airport,3.0000,12.0000,,
Create/Update,080686835028,Sauza Hornitos Reposado 750ml,Warehouse,3.0000,12.0000,,
Create/Update,080686835028,Sauza Hornitos Reposado 750ml,Pleasant Valley,3.0000,12.0000,,
Create/Update,012484523036,Chinaco Reposado 750ml,Warehouse,6.0000,6.0000,,
Create/Update,012484523036,Chinaco Reposado 750ml,Pleasant Valley,6.0000,6.0000,,
Create/Update,8009243001197,Montanaro Grappa Di Barolo Stravecchia 750ml,Warehouse,2.0000,12.0000,,
Create/Update,1234500000192,Rona Nick-Nora Vintage Dots 4.5oz,Oak Hill,6.0000,24.0000,,
Create/Update,1234500000192,Rona Nick-Nora Vintage Dots 4.5oz,Pleasant Valley,6.0000,24.0000,,
Create/Update,1234500000192,Rona Nick-Nora Vintage Dots 4.5oz,Airport,6.0000,24.0000,,
Create/Update,04026305,Snickers,Pleasant Valley,24.0000,24.0000,,
Create/Update,04026305,Snickers,Airport,24.0000,24.0000,,
Create/Update,04026305,Snickers,Oak Hill,24.0000,24.0000,,
Create/Update,088076180451,Ciroc Apple 750ml,Oak Hill,0.0000,12.0000,,
Create/Update,088076180451,Ciroc Apple 750ml,Airport,2.0000,12.0000,,
Create/Update,088076180451,Ciroc Apple 750ml,Pleasant Valley,2.0000,12.0000,,
Create/Update,087229127381,Luxardo Bitter Bianco 750ml,Airport,1.0000,12.0000,,
Create/Update,087229127381,Luxardo Bitter Bianco 750ml,Warehouse,4.0000,12.0000,,
Create/Update,087229127381,Luxardo Bitter Bianco 750ml,Pleasant Valley,1.0000,12.0000,,
Create/Update,087229127381,Luxardo Bitter Bianco 750ml,Oak Hill,1.0000,12.0000,,
Create/Update,082000790716,Bulleit Rye 12y 750ml,Warehouse,1.0000,12.0000,,
Create/Update,082000790716,Bulleit Rye 12y 750ml,Airport,1.0000,12.0000,,
